File,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,target
789,0,1,0,5,71,0,3.74,0,0,2,1,4,1,1.85714285714286,1,0.714285714285714,0,1,0.0,0,0.0,0,1,0,3,False
790,15,4,1,0,28,1,0.03,0,97,2,0,13,2,4.48333333333333,1,5.18333333333333,1,1,2.74603174603175,0,0.6,0,4,3,4,True
791,0,1,2,0,18,0,0.22,4,83,3,0,9,1,3.33333333333333,3,12.0,6,1,0.8,0,0.0,0,1,0,2,False
792,1,1,3,4,178,0,0.42,0,85,1,0,29,2,7.32258064516129,0,6.09677419354839,0,1,1.08571428571429,0,0.25,0,4,7,9,True
793,0,1,0,5,123,0,3.0,0,0,2,2,12,1,4.15789473684211,0,0.473684210526316,0,1,0.0,0,0.142857142857143,0,5,7,4,True
794,1,1,2,0,23,0,0.28,1,75,2,0,9,1,3.75,3,9.25,3,2,1.0,1,0.5,0,2,2,1,False
795,0,1,0,3,46,0,1.24,0,50,1,0,4,1,3.28571428571429,3,1.57142857142857,1,1,0.0,0,0.5,0,4,2,0,False
796,0,1,0,0,20,0,0.3,0,0,1,0,5,2,1.90909090909091,1,2.54545454545455,2,1,0.461538461538462,0,1.0,0,2,1,1,False
797,2,2,0,1,31,0,0.41,0,12,1,0,4,2,6.25,4,7.25,4,1,0.714285714285714,0,1.0,0,1,1,0,False
798,0,1,1,3,57,0,0.88,0,100,1,0,2,3,5.0,1,2.2,1,1,0.384615384615385,0,0.5,0,1,2,1,False
799,1,1,1,4,160,5,0.46,0,75,1,0,12,1,8.55172413793103,2,5.72413793103448,1,1,1.0,0,0.857142857142857,0,1,2,1,False
800,11,1,5,5,313,0,0.59,0,90,1,0,27,1,5.90243902439024,1,4.92682926829268,1,1,1.0,0,0.454545454545455,0,4,6,10,True
801,0,1,2,1,36,2,0.38,0,62,3,0,14,2,3.125,1,4.25,1,1,0.636363636363636,0,0.538461538461538,0,2,5,2,True
802,0,1,1,5,41,0,0.49,3,50,3,0,17,1,5.0,1,9.66666666666667,2,1,1.2,0,0.5,0,2,5,3,False
803,0,1,1,2,32,1,0.55,0,50,3,0,10,1,4.0,1,7.0,2,1,0.6,0,0.333333333333333,0,2,5,1,True
804,0,2,0,8,93,0,0.82,1,50,1,0,16,1,4.66666666666667,2,6.16666666666667,1,1,1.5,0,0.636363636363636,0,1,4,3,True
805,0,1,1,2,40,1,0.41,1,50,3,0,18,2,3.5,1,7.83333333333333,1,1,0.875,0,0.6,0,1,4,2,True
806,1,2,1,7,143,0,1.04,0,73,2,4,5,2,5.0,1,3.75,1,1,0.823529411764706,0,0.5,0,1,3,1,False
807,0,1,3,0,31,0,0.5,0,55,3,0,2,2,2.83333333333333,1,2.83333333333333,1,1,0.444444444444444,0,0.666666666666667,0,1,2,1,False
808,0,1,3,1,32,0,0.53,0,50,3,0,2,2,3.0,1,3.2,1,1,0.875,0,0.75,0,1,2,1,False
809,4,1,8,8,280,0,0.52,2,83,1,0,44,2,5.40740740740741,1,9.51851851851852,0,1,1.27586206896552,0,0.545454545454545,0,1,5,3,True
810,0,1,1,2,60,2,0.34,0,79,2,2,20,3,4.28571428571429,1,5.64285714285714,0,1,0.6875,0,0.444444444444444,0,2,5,2,True
811,0,1,0,4,37,0,2.85,0,0,0,3,2,0,1.5,1,0.75,0,1,0.0,0,1.0,0,1,1,0,False
812,6,2,5,2,275,1,0.29,0,100,3,1,30,2,6.43548387096774,0,5.24193548387097,1,0,1.10526315789474,0,0.333333333333333,0,2,6,8,True
813,0,1,8,2,92,0,0.36,0,82,2,2,14,2,4.12,0,3.68,0,1,0.636363636363636,0,0.666666666666667,0,1,2,1,False
814,0,1,0,0,23,0,1.28,0,0,1,0,2,2,2.5,2,2.5,2,1,0.0,0,0.0,0,1,0,1,False
815,0,1,1,1,36,0,0.38,0,50,2,0,1,2,3.5,0,5.375,1,1,0.75,0,0.0,0,1,0,0,False
816,0,1,0,0,23,0,0.29,0,61,2,0,0,1,1.71428571428571,0,2.85714285714286,1,1,0.7,0,0.0,0,1,0,0,False
817,0,1,1,1,27,1,0.43,0,50,3,0,3,1,1.75,1,4.25,1,1,0.714285714285714,0,0.0,0,2,0,0,False
818,0,1,11,1,46,0,0.29,0,87,2,0,0,1,5.0,2,3.58823529411765,1,1,0.8,0,0.0,0,2,0,0,False
819,0,4,1,1,41,2,0.24,3,63,2,2,4,1,6.83333333333333,2,8.5,1,1,2.125,0,0.0,0,3,0,1,True
820,0,1,1,0,23,0,0.41,0,64,2,0,0,1,2.85714285714286,0,3.0,1,1,0.444444444444444,0,0.0,0,2,0,0,False
821,0,1,1,0,22,0,0.71,0,62,2,0,0,1,2.5,0,1.75,0,1,0.0,0,0.0,0,1,0,0,False
822,0,1,1,5,64,1,0.96,0,75,2,0,0,1,2.42857142857143,0,3.14285714285714,1,1,0.777777777777778,0,0.0,0,1,0,1,False
823,0,1,0,0,23,0,0.34,0,0,1,0,0,1,3.33333333333333,1,6.66666666666667,5,3,2.16666666666667,2,1.0,0,1,1,2,False
824,2,1,1,1,42,0,0.72,0,46,1,0,1,1,4.42857142857143,2,3.14285714285714,1,1,0.4,0,0.0,0,1,0,1,False
825,0,1,0,0,23,0,1.35,0,0,3,1,0,1,0.363636363636364,0,0.727272727272727,0,1,0.0,0,1.0,0,1,1,0,False
826,0,1,0,4,92,0,0.65,0,82,2,0,2,2,1.76470588235294,0,3.23529411764706,1,1,0.947368421052632,0,1.0,0,1,1,0,False
827,0,1,0,0,36,0,1.16,0,100,2,2,1,1,3.4,0,0.6,0,0,0.0,0,0.0,0,2,0,0,False
828,0,1,0,0,23,1,0.18,0,85,1,1,1,2,2.52380952380952,0,2.33333333333333,1,1,0.217391304347826,0,0.0,0,2,0,0,False
829,0,1,2,0,18,3,0.49,0,83,2,2,3,1,3.66666666666667,3,4.33333333333333,3,1,0.8,0,0.0,0,1,0,1,False
830,0,1,4,0,58,0,0.42,0,77,1,0,7,2,5.91666666666667,2,5.0,1,1,0.764705882352941,0,0.0,0,2,0,0,False
831,0,1,2,2,29,0,0.52,0,62,1,0,0,1,3.75,3,5.75,2,1,0.666666666666667,0,0.0,0,2,0,0,False
832,0,1,1,7,170,0,0.97,0,71,1,1,6,3,8.78571428571429,4,4.71428571428571,1,1,1.0,0,0.857142857142857,0,1,2,1,False
833,6,1,3,6,111,0,0.84,0,78,1,1,5,1,6.53846153846154,2,3.0,1,1,0.8,0,0.8,0,1,2,1,True
834,0,1,0,7,60,0,3.53,0,0,2,1,3,1,0.8,0,0.2,0,1,0.0,0,1.0,0,1,1,0,False
835,2,2,1,6,90,0,0.76,0,68,1,0,6,2,8.1,2,3.9,1,1,0.75,0,0.8,0,1,2,1,True
836,0,1,0,5,50,0,3.57,0,0,2,1,3,1,1.2,1,0.2,0,1,0.0,0,1.0,0,1,1,0,False
837,3,1,1,5,148,0,1.04,0,76,2,2,7,2,3.63157894736842,0,2.52631578947368,0,1,0.391304347826087,0,0.8,0,1,2,1,True
838,0,1,0,9,29,0,3.62,0,0,0,1,1,0,7.0,7,1.0,1,1,0.0,0,1.0,0,1,1,0,False
839,1,1,1,5,77,1,0.45,0,50,1,0,7,2,6.9,2,6.9,1,1,1.53846153846154,0,0.75,0,2,2,0,False
840,0,2,1,3,84,1,0.35,0,34,1,0,8,2,6.33333333333333,2,6.8,1,1,1.22222222222222,0,0.666666666666667,0,2,3,1,False
841,7,1,4,3,118,1,0.9,0,85,2,2,2,2,4.75,2,2.45833333333333,0,1,0.153846153846154,0,0.833333333333333,0,1,2,1,False
842,0,1,0,6,37,0,0.34,0,0,1,0,24,1,3.33333333333333,2,24.6666666666667,3,2,2.6,1,1.0,0,1,1,0,False
843,0,1,0,0,20,0,0.87,0,0,2,5,3,2,0.5,0,1.25,0,1,0.0,0,1.0,0,2,1,0,False
844,1,1,0,4,25,0,3.57,0,0,0,1,0,0,1.0,1,0.0,0,1,0.0,0,0.0,0,2,0,2,False
845,0,1,0,4,60,0,1.54,0,72,1,0,0,1,3.11111111111111,1,1.88888888888889,1,1,0.0,0,0.0,0,3,0,0,False
846,0,1,0,7,83,0,5.19,0,0,0,2,2,0,1.5,1,0.833333333333333,0,1,0.0,0,0.0,0,2,0,2,False
847,0,1,0,9,65,0,3.25,0,0,0,1,3,0,0.2,0,1.0,1,1,0.0,0,0.5,0,5,2,2,True
848,11,1,2,2,65,0,0.73,0,79,1,0,2,1,3.58333333333333,2,2.75,1,1,0.333333333333333,0,0.428571428571429,0,1,4,2,False
849,0,1,0,3,46,0,1.84,0,50,1,1,1,1,3.66666666666667,1,1.16666666666667,1,1,0.0,0,1.0,0,1,1,0,False
850,0,1,0,3,39,0,1.56,0,60,1,2,2,1,2.4,1,1.8,1,1,0.0,0,0.4,0,3,4,0,False
851,0,1,0,3,35,0,2.69,0,25,1,0,0,1,2.0,2,1.5,1,1,0.0,0,0.0,0,1,0,1,True
852,0,1,1,2,70,0,0.53,0,83,1,1,4,2,3.61904761904762,1,2.61904761904762,0,1,0.16,0,0.454545454545455,0,3,5,1,True
853,2,2,1,3,67,8,0.42,0,80,1,2,24,1,4.30769230769231,1,5.69230769230769,0,1,1.17647058823529,0,0.285714285714286,0,3,5,2,True
854,1,1,1,6,117,0,0.48,0,57,2,1,8,2,4.06666666666667,1,6.93333333333333,2,1,1.55555555555556,0,0.444444444444444,0,3,4,0,False
855,0,1,0,4,28,0,0.44,1,0,2,1,8,1,6.5,3,11.5,2,1,2.25,0,0.25,0,3,6,4,True
856,0,2,4,2,43,0,0.74,0,63,1,0,0,1,4.6,2,2.8,1,1,1.14285714285714,0,1.0,0,1,1,0,False
857,0,1,5,1,74,1,0.22,0,91,2,0,11,2,4.27272727272727,0,6.04545454545455,1,1,1.42857142857143,0,0.333333333333333,0,2,4,2,False
858,3,1,1,1,58,0,0.18,0,71,1,0,10,3,5.0,1,4.92,1,1,0.878787878787879,0,0.4,0,6,4,4,True
859,1,2,0,1,29,2,0.74,1,0,3,1,4,1,4.0,3,4.33333333333333,1,1,1.4,0,1.0,0,3,1,2,False
860,0,1,3,0,19,0,0.43,0,40,1,0,0,1,2.2,1,2.4,1,1,0.428571428571429,0,0.0,0,2,0,1,False
861,0,1,4,0,22,1,0.32,0,50,2,1,10,1,4.6,0,3.4,1,1,0.375,0,0.6,0,2,3,0,False
862,0,1,1,0,30,0,0.33,0,75,1,0,6,2,2.15384615384615,0,2.53846153846154,1,1,0.266666666666667,0,0.666666666666667,0,2,2,0,False
863,0,1,0,3,78,0,3.0,0,100,1,1,1,1,0.444444444444444,0,0.666666666666667,0,0,0.0,0,0.0,0,3,0,0,False
864,0,3,2,1,33,2,0.77,2,16,5,0,3,1,3.5,3,7.5,7,3,2.0,2,1.0,0,1,1,0,False
865,0,2,0,4,97,0,0.73,0,72,1,0,6,2,5.08333333333333,2,4.16666666666667,1,1,1.28571428571429,0,1.0,0,4,1,3,False
866,1,1,0,5,26,0,4.33,0,0,0,2,1,0,2.0,2,0.0,0,1,0.0,0,0.0,0,2,0,1,False
867,7,2,0,3,93,0,0.73,0,77,1,0,7,1,4.5,2,4.0,1,1,1.0,0,1.0,0,1,1,2,False
868,0,1,0,0,23,0,1.15,0,0,3,0,4,1,6.0,3,2.0,2,1,0.6,0,1.0,0,2,1,1,False
869,0,2,1,3,61,1,0.47,0,73,2,2,9,1,8.375,1,5.375,1,1,1.1,0,0.333333333333333,0,3,3,4,False
870,0,1,0,0,24,0,1.26,0,0,3,0,4,1,5.5,3,2.0,2,1,0.0,0,1.0,0,2,1,1,False
871,0,1,0,0,23,0,1.1,0,0,3,0,5,1,6.0,4,2.0,2,1,0.0,0,1.0,0,2,1,1,False
872,7,2,1,6,151,1,0.42,0,66,2,7,13,2,6.0,0,7.05,1,1,1.20833333333333,0,0.25,0,4,7,6,True
873,0,1,0,0,23,0,1.1,0,0,3,0,5,1,5.5,5,2.0,2,1,0.0,0,1.0,0,2,1,1,False
874,0,1,1,0,21,0,0.46,0,54,2,0,4,1,4.0,2,3.25,1,1,0.5,0,0.5,0,1,2,1,False
875,37,1,12,6,1592,14,0.46,1,97,1,4,88,2,10.2378640776699,0,6.83980582524272,0,1,1.02739726027397,0,0.283950617283951,6,5,6,20,True
876,27,1,7,6,403,0,0.79,0,88,1,1,16,2,6.75,1,4.32142857142857,1,1,0.915254237288136,0,0.5,0,2,4,1,True
877,16,1,7,4,848,29,0.3,0,96,3,2,230,7,5.9811320754717,0,8.05031446540881,1,1,1.21764705882353,0,0.26984126984127,11,3,5,21,True
878,0,2,2,0,24,1,0.46,0,66,3,0,3,1,2.5,1,3.75,1,1,0.666666666666667,0,0.0,0,1,0,1,False
879,3,2,1,2,51,0,0.54,0,55,2,0,12,1,3.5,1,4.83333333333333,1,1,1.0,0,1.0,0,3,1,1,True
880,8,1,9,2,413,3,0.33,0,93,1,1,56,2,4.87234042553191,0,6.84042553191489,1,1,0.919191919191919,0,0.243243243243243,5,4,7,7,True
881,1,2,1,3,41,2,0.61,0,50,4,2,7,1,4.25,3,7.0,3,1,1.33333333333333,0,1.0,0,2,1,1,False
882,0,1,0,3,46,0,1.77,0,40,4,0,1,1,1.0,0,1.6,1,1,0.0,0,0.0,0,1,0,1,False
883,0,1,0,6,66,0,4.71,0,0,2,4,0,1,26.6,1,0.8,0,1,0.0,0,0.0,0,7,0,0,False
884,0,3,3,2,28,2,0.55,0,37,5,0,2,1,4.0,3,5.5,4,2,2.5,1,0.5,0,2,2,1,False
885,1,2,0,6,169,0,0.8,0,62,2,0,3,3,4.75,0,3.75,1,1,1.17391304347826,0,0.0,0,4,0,3,False
886,0,1,0,6,89,0,4.05,0,0,0,4,2,0,4.63636363636364,1,0.818181818181818,0,1,0.0,0,0.0,0,4,0,1,False
887,2,1,0,0,33,0,0.29,0,54,1,0,2,2,2.27272727272727,0,1.60606060606061,1,1,0.0,0,0.0,0,1,0,2,False
888,0,1,0,4,25,0,4.17,0,0,0,1,0,0,1.0,1,1.0,1,1,0.0,0,0.0,0,1,0,0,False
889,0,1,0,1,27,0,4.5,0,0,0,1,0,0,1.0,1,0.0,0,1,0.0,0,0.0,0,3,0,0,False
890,2,1,1,3,109,0,0.66,0,68,2,0,4,2,3.26315789473684,1,3.21052631578947,1,1,0.478260869565217,0,0.5,0,4,2,3,True
891,0,1,1,1,46,1,0.32,0,84,2,1,16,2,2.0,0,3.0,0,1,1.0,0,0.5,0,3,3,7,True
892,1,1,7,7,509,5,1.02,0,90,1,0,3,3,3.40983606557377,0,2.86885245901639,0,1,0.647058823529412,0,0.0,0,2,0,1,False
893,14,2,6,5,355,0,0.62,0,87,2,0,19,2,6.02380952380952,0,6.5,1,1,1.23913043478261,0,0.333333333333333,0,6,4,6,True
894,7,1,8,1,59,0,0.44,0,76,2,0,4,1,5.2,1,4.9,1,1,0.615384615384615,0,1.0,0,1,1,0,False
895,7,2,5,2,140,0,0.31,0,87,2,2,19,2,4.02941176470588,0,5.29411764705882,1,1,1.3,0,0.357142857142857,0,4,7,9,True
896,7,2,6,4,141,0,0.85,0,77,1,0,3,1,5.33333333333333,2,3.11111111111111,1,1,0.772727272727273,0,1.0,0,2,1,3,False
897,0,1,0,1,19,1,1.27,0,0,3,0,4,1,2.5,2,2.0,2,1,0.0,0,0.666666666666667,0,1,2,0,False
898,1,1,0,0,22,0,0.69,0,0,1,0,4,1,2.5,2,1.375,1,1,0.0,0,1.0,0,1,1,0,True
899,0,1,0,0,25,0,0.45,0,62,1,0,4,1,5.125,4,2.125,1,1,0.7,0,1.0,0,1,1,0,True
900,0,1,2,0,37,0,0.12,0,94,1,0,11,2,1.75675675675676,1,2.89189189189189,1,1,0.575,0,1.0,0,1,1,0,True
901,0,1,1,0,17,0,0.18,0,82,1,0,6,3,1.72727272727273,1,2.81818181818182,1,1,0.714285714285714,0,0.666666666666667,0,2,2,0,False
902,0,1,0,3,50,0,1.09,0,65,1,0,2,1,4.0,2,2.25,1,1,0.272727272727273,0,0.5,0,1,2,0,False
903,1,2,0,0,24,0,0.22,0,66,2,0,13,1,1.66666666666667,0,3.77777777777778,0,1,1.72727272727273,0,0.5,0,2,3,2,True
904,5,1,2,3,77,1,0.59,0,74,1,0,3,2,5.8125,1,2.4375,1,1,0.6,0,1.0,0,6,1,0,False
905,0,1,0,0,24,0,0.65,0,0,1,4,2,2,1.16666666666667,0,1.33333333333333,0,1,0.0,0,0.0,0,2,0,1,False
906,0,1,0,6,47,0,3.62,0,0,2,1,2,1,3.75,3,0.75,0,1,0.0,0,1.0,0,2,1,1,False
907,0,1,3,1,35,0,1.3,0,80,1,0,1,1,4.5,1,1.75,1,1,0.0,0,0.0,0,1,0,1,False
908,2,3,1,2,48,0,0.36,0,50,1,0,20,2,6.0,2,9.25,1,1,2.5,0,1.0,0,1,1,0,True
909,1,3,2,5,379,1,0.33,0,96,2,0,32,2,5.46774193548387,0,5.85483870967742,1,1,2.73846153846154,0,0.230769230769231,0,5,8,7,True
910,1,2,1,1,28,1,0.28,0,37,1,0,9,2,5.5,3,9.25,2,1,2.33333333333333,0,0.5,0,2,2,0,False
911,9,2,2,10,304,0,0.75,1,100,1,0,24,1,7.47619047619048,0,7.23809523809524,1,0,1.125,0,1.0,0,1,1,1,False
912,0,1,0,8,81,0,4.76,0,0,3,2,1,1,2.28571428571429,1,1.0,1,1,0.0,0,0.5,0,3,2,1,False
913,0,1,0,5,51,0,1.34,0,50,1,0,1,1,4.2,3,2.6,1,1,0.571428571428571,0,0.0,0,2,0,0,False
914,0,2,0,0,27,0,0.4,0,33,2,0,6,2,3.5,1,2.83333333333333,1,1,1.1,0,1.0,0,1,1,0,False
915,0,1,0,3,66,0,2.28,0,0,3,3,11,1,2.53846153846154,0,0.923076923076923,0,1,0.0,0,0.25,0,5,5,5,False
916,1,1,1,3,45,3,0.66,1,70,2,1,5,1,5.4,1,4.2,1,1,1.0,0,0.5,0,3,2,1,False
917,0,1,0,3,35,0,2.69,0,0,0,2,1,0,1.0,1,0.0,0,1,0.0,0,0.0,0,1,0,1,False
918,0,1,0,5,28,0,3.5,0,0,1,1,1,1,1.0,1,0.0,0,1,0.0,0,0.0,0,2,0,0,False
919,0,1,0,4,27,0,3.38,0,0,1,1,1,1,1.0,1,1.0,1,1,0.0,0,0.0,0,2,0,0,False
920,10,1,0,6,92,0,3.41,0,0,2,1,2,1,1.2,0,0.6,0,1,0.0,0,0.333333333333333,0,2,3,2,False
921,0,1,2,0,20,0,0.27,4,83,3,0,6,1,4.0,2,9.0,2,1,0.6,0,0.0,0,2,0,0,False
922,0,1,1,0,18,1,0.67,1,100,2,0,1,1,3.0,3,8.0,8,4,1.0,1,0.0,0,2,0,0,False
923,0,3,0,5,67,0,0.81,0,54,1,0,4,2,7.5,0,3.33333333333333,1,1,1.5,0,0.0,0,2,0,2,False
924,0,1,1,1,37,0,0.66,0,80,1,0,4,1,10.2222222222222,4,2.33333333333333,1,1,0.0,0,1.0,0,1,1,0,False
925,2,3,0,7,237,0,0.89,1,100,1,0,20,1,7.75,0,6.9375,1,0,0.736842105263158,0,0.333333333333333,0,5,5,5,False
926,0,0,0,0,20,0,2.5,0,100,1,0,0,1,0.0,0,1.0,1,0,0.0,0,1.0,0,2,1,0,False
927,0,2,0,3,67,0,0.63,0,81,1,0,6,2,3.92307692307692,0,2.53846153846154,1,1,0.466666666666667,0,0.0,0,4,0,3,False
928,2,1,5,4,98,0,0.65,0,66,2,0,6,2,3.33333333333333,0,4.66666666666667,0,1,1.14285714285714,0,0.0,0,2,0,1,False
929,1,1,1,3,51,0,0.55,0,58,2,0,8,2,3.125,0,3.875,0,1,0.75,0,0.5,0,1,3,2,False
930,7,1,9,6,137,0,0.67,0,65,1,0,19,2,5.23076923076923,1,5.76923076923077,1,1,0.941176470588235,0,0.625,0,1,3,2,True
931,4,3,1,3,116,0,0.27,0,100,2,2,16,2,6.59090909090909,0,5.81818181818182,1,0,1.41379310344828,0,0.5,0,2,3,6,True
932,1,2,1,1,27,1,0.26,0,40,1,0,10,2,5.0,2,9.5,2,1,2.33333333333333,0,0.333333333333333,0,5,3,2,False
933,11,1,2,8,313,0,0.68,0,100,2,1,26,2,7.0,0,6.96296296296296,1,0,0.939393939393939,0,0.363636363636364,0,4,7,8,True
934,0,1,2,2,182,0,2.25,0,100,1,1,18,2,2.5,0,0.86,0,1,0.0,0,0.2,0,2,8,13,True
935,0,1,0,3,31,0,3.44,0,0,0,1,0,0,1.5,1,1.0,1,1,0.0,0,1.0,0,2,1,0,False
936,0,1,2,3,52,1,1.02,0,77,2,1,8,2,7.42857142857143,1,1.42857142857143,0,1,0.25,0,0.5,0,2,3,0,False
937,11,1,14,3,422,0,0.44,0,92,1,2,19,2,7.61458333333333,0,3.875,1,1,0.613207547169811,0,0.25,2,6,8,11,True
938,0,1,4,4,126,0,0.6,0,84,1,0,11,1,4.05,1,4.65,1,1,0.636363636363636,0,1.0,0,1,1,0,False
939,0,1,0,5,85,0,3.15,0,0,0,2,2,0,2.0,1,0.727272727272727,0,1,0.0,0,0.666666666666667,0,1,2,1,False
940,3,1,2,3,105,1,0.45,0,84,1,0,10,2,4.09090909090909,0,4.5,1,1,0.958333333333333,0,0.4,0,6,4,5,False
941,3,1,0,8,48,0,4.8,0,0,0,1,1,0,2.0,2,0.333333333333333,0,1,0.0,0,0.0,0,1,0,3,False
942,4,2,4,5,161,5,0.37,2,87,2,0,23,4,8.48,0,7.04,1,1,1.37037037037037,0,0.3,0,6,6,7,True
943,1,2,0,3,36,0,0.82,0,0,1,0,2,1,2.5,2,3.75,2,2,2.16666666666667,1,0.75,0,2,2,0,False
944,0,1,0,2,60,0,0.81,0,33,1,0,4,2,3.66666666666667,1,2.25,1,1,0.357142857142857,0,1.0,0,1,1,2,False
945,1,1,0,0,20,0,0.67,0,0,1,0,1,1,6.0,4,4.5,1,1,0.0,0,0.0,0,1,0,0,False
946,4,1,0,5,59,0,0.52,1,0,1,0,8,1,5.42857142857143,1,5.57142857142857,1,1,1.33333333333333,0,0.5,0,1,2,2,False
947,0,1,1,7,53,0,5.3,0,100,0,1,0,0,1.5,1,0.75,0,1,0.0,0,0.0,0,1,0,0,False
948,15,1,3,4,410,6,0.44,0,94,2,2,24,3,5.58730158730159,0,5.20634920634921,1,1,1.07575757575758,0,0.368421052631579,0,2,8,6,True
949,12,1,8,4,203,0,1.85,0,100,1,1,8,2,5.79545454545455,0,0.818181818181818,0,1,0.0,0,0.363636363636364,0,4,6,7,True
950,1,1,3,1,36,0,0.51,0,85,1,0,7,1,14.5714285714286,3,2.71428571428571,1,1,0.888888888888889,0,0.5,0,2,3,1,False
951,6,1,2,2,103,0,0.53,0,88,1,0,5,2,5.66666666666667,0,2.5,1,0,0.481481481481481,0,0.0,0,5,0,1,False
952,0,1,0,7,138,0,0.62,0,68,1,0,8,1,3.0,0,5.78571428571429,1,1,1.25,0,1.0,0,1,1,2,False
953,25,2,3,4,327,3,0.32,0,100,2,3,26,2,6.25806451612903,2,5.96774193548387,1,1,1.23287671232877,0,0.333333333333333,0,2,6,9,True
954,0,2,2,6,125,0,0.91,0,85,1,0,6,2,6.81818181818182,3,4.63636363636364,1,1,0.857142857142857,0,0.625,0,1,3,2,True
955,0,1,0,8,50,0,0.88,4,0,1,0,4,1,7.0,3,8.0,0,1,0.6,0,0.0,0,1,0,0,False
956,0,1,1,0,45,0,0.32,0,55,1,0,2,2,5.0,1,3.33333333333333,1,1,0.684210526315789,0,0.0,0,1,0,0,False
957,0,1,1,0,22,0,0.76,0,33,1,0,2,1,3.33333333333333,2,4.33333333333333,1,1,0.6,0,1.0,0,1,1,0,False
958,2,1,1,2,75,2,0.36,0,73,2,1,8,2,4.53333333333333,1,4.86666666666667,1,1,1.26315789473684,0,1.0,0,3,1,0,False
959,1,1,6,3,76,0,0.43,0,80,1,1,6,2,4.45454545454545,1,4.54545454545455,1,1,1.46153846153846,0,0.75,0,4,2,1,False
960,0,1,0,5,62,0,3.26,0,0,0,5,4,0,1.125,0,0.0,0,1,0.0,0,0.0,0,2,0,1,False
961,0,2,0,4,53,0,0.76,0,50,2,0,9,2,4.5,1,3.16666666666667,1,1,1.33333333333333,0,1.0,0,3,1,1,False
962,0,1,0,0,60,0,0.51,0,60,1,0,5,3,11.6666666666667,2,2.91666666666667,1,1,0.928571428571429,0,1.0,0,3,1,0,True
963,0,0,0,0,20,0,1.67,0,0,1,1,0,2,0.0,0,0.0,0,0,0.0,0,1.0,0,1,1,0,False
964,0,2,1,2,42,0,0.37,0,60,3,0,4,2,3.42857142857143,1,5.14285714285714,1,1,1.6,0,0.5,0,3,2,1,False
965,0,1,3,4,37,0,1.32,0,60,1,0,3,1,3.75,2,2.5,1,1,0.0,0,0.5,0,3,2,0,False
966,0,1,7,3,58,0,0.72,0,79,1,0,4,1,4.6,1,2.5,1,1,0.25,0,1.0,0,2,1,0,False
967,0,1,1,2,74,0,0.4,0,88,2,0,16,4,2.72727272727273,0,2.72727272727273,0,1,0.56,0,0.4,0,3,3,3,False
968,1,1,1,5,62,0,0.93,0,68,1,0,3,1,3.5,2,2.875,1,1,0.7,0,0.25,0,1,4,3,True
969,0,1,2,6,79,0,0.52,0,69,1,0,18,1,6.14285714285714,3,8.14285714285714,2,1,1.72727272727273,0,0.5,0,2,2,4,False
970,2,2,1,5,225,8,0.35,0,86,2,0,20,2,5.7741935483871,1,7.35483870967742,1,1,1.69444444444444,0,0.375,0,3,6,4,True
971,0,1,0,5,66,0,2.64,0,0,0,2,2,0,1.77777777777778,0,0.444444444444444,0,1,0.0,0,1.0,0,2,1,0,False
972,2,1,1,5,206,1,0.49,0,80,2,0,7,1,4.96666666666667,1,5.5,1,1,1.11428571428571,0,0.428571428571429,0,2,4,2,False
973,0,1,2,6,232,0,0.98,0,84,1,0,2,1,6.54838709677419,0,3.54838709677419,1,1,0.558823529411765,0,0.0,0,2,0,1,False
974,0,1,0,4,50,0,1.19,0,78,1,0,0,1,5.28571428571429,1,2.42857142857143,1,1,0.0,0,0.0,0,2,0,0,False
975,0,2,0,5,54,0,0.44,0,51,1,0,6,1,4.71428571428571,2,5.28571428571429,2,1,1.66666666666667,0,0.0,0,1,0,1,False
976,0,2,1,0,55,4,0.09,0,84,2,0,29,2,2.90566037735849,0,4.37735849056604,0,1,0.984126984126984,0,0.555555555555556,0,2,4,5,True
977,0,1,0,3,60,0,1.11,0,69,1,0,0,1,13.0833333333333,1,1.75,1,1,0.428571428571429,0,0.0,0,1,0,1,False
978,0,0,11,0,22,0,1.22,0,0,0,3,0,0,0.0,0,0.0,0,0,0.0,0,1.0,0,2,1,0,False
979,0,2,1,2,23,0,0.53,0,25,2,0,1,1,3.0,2,5.5,3,1,1.5,0,1.0,0,1,1,1,False
980,0,1,0,0,18,0,0.32,0,33,1,0,3,2,2.0,0,4.33333333333333,0,1,1.66666666666667,0,0.0,0,1,0,1,False
981,0,1,0,0,18,0,0.6,0,0,2,0,0,1,2.0,1,2.0,1,1,0.0,0,0.0,0,2,0,0,False
982,0,1,0,0,18,0,0.69,0,33,2,0,1,1,1.66666666666667,1,2.0,1,1,0.0,0,0.0,0,2,0,0,False
983,0,1,0,0,18,0,0.38,0,37,2,0,0,1,2.5,1,1.875,1,1,0.3,0,0.0,0,2,0,0,False
