File,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
800,0,1,1,1,0,0.18,3,79,1,0,7,1,4.14285714285714,1,9.42857142857143,2,1,1.0,0,7,0.5,0,1,2,False
801,0,1,1,1,0,0.21,0,76,1,0,14,1,6.0,0,7.6,2,1,1.42857142857143,0,12,1.0,0,1,0,False
802,1,1,0,0,0,0.2,0,85,3,0,14,2,3.2,0,5.84,0,1,0.413793103448276,0,63,0.75,0,2,3,False
803,5,1,7,1,0,0.09,1,85,1,0,22,2,5.95652173913043,1,10.2173913043478,1,1,1.92307692307692,0,315,0.75,0,3,2,True
804,1,1,1,4,0,0.47,0,100,1,0,15,1,4.94444444444444,0,5.11111111111111,0,0,0.9,0,111,1.0,0,1,0,False
805,0,1,3,2,0,0.14,3,85,1,0,30,2,5.83333333333333,1,10.5,1,1,1.0952380952381,0,58,0.6,0,1,4,True
806,0,1,1,3,0,0.31,0,75,1,0,14,1,3.625,1,6.875,1,1,1.2,0,217,0.555555555555556,0,1,2,False
807,3,1,0,3,0,0.31,3,82,2,0,9,1,3.57142857142857,1,5.78571428571429,1,1,0.882352941176471,0,19,0.666666666666667,0,1,3,True
808,0,1,0,0,0,0.29,1,55,1,0,11,1,2.66666666666667,1,9.66666666666667,1,1,1.2,0,2,0.666666666666667,0,2,3,False
809,0,1,3,0,0,0.07,2,81,2,0,15,1,4.57894736842105,1,7.10526315789474,1,1,1.30434782608696,0,13,0.666666666666667,0,2,3,False
810,0,1,5,3,0,0.24,4,84,1,0,20,1,5.33333333333333,2,9.77777777777778,2,1,1.27272727272727,0,56,0.636363636363636,0,3,2,True
811,1,1,1,4,0,0.34,4,94,1,0,10,2,2.92,0,4.88,0,1,0.5,0,131,0.4,0,4,1,False
812,0,1,0,0,0,0.35,8,50,1,0,9,1,1.0,1,27.0,27,8,1.0,1,10,0.714285714285714,0,3,2,True
813,0,1,1,0,0,0.17,2,56,1,0,17,1,6.0,0,14.6666666666667,2,1,2.2,0,38,0.6,0,2,0,False
814,3,1,2,1,0,0.26,2,100,3,0,10,1,3.5,2,9.0,3,1,0.0,0,11,0.571428571428571,0,3,2,True
815,2,1,1,4,0,0.42,2,90,1,0,15,1,3.0,2,9.8,2,1,0.714285714285714,0,32,0.5,0,5,0,True
816,0,1,0,1,2,0.22,0,100,3,1,63,2,1.8125,0,2.9375,1,1,0.153846153846154,0,15,0.5,0,5,0,True
817,0,1,0,26,0,0.34,14,75,2,0,12,1,12.0,9,7.5,2,512,1.0,1,16,0.333333333333333,0,3,3,False
818,0,1,0,0,0,0.21,1,100,2,0,4,1,2.14285714285714,0,4.0,1,1,0.333333333333333,0,0,1.0,0,2,1,False
819,1,1,0,0,1,0.19,1,100,2,2,9,2,2.3,0,4.6,0,1,0.607142857142857,0,9,0.75,0,2,1,False
820,3,1,1,0,0,0.27,0,100,1,1,4,2,1.27272727272727,0,2.27272727272727,1,1,0.2,0,0,1.0,0,1,0,False
821,0,1,2,0,0,0.63,0,0,1,0,3,1,23.0,20,2.5,2,1,0.0,0,0,0.0,0,2,0,False
822,0,0,0,0,0,11.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,False
823,14,1,2,0,4,0.16,0,80,3,4,6,2,3.47222222222222,0,2.86111111111111,0,1,0.387755102040816,0,0,0.0,0,1,2,False
824,5,1,8,6,0,0.6,1,88,1,0,11,2,2.35294117647059,0,5.82352941176471,1,1,0.238095238095238,0,0,1.0,0,1,1,False
825,0,2,2,4,0,0.27,1,66,2,0,15,2,4.28571428571429,1,9.0,2,1,1.7,0,11,0.5,0,3,0,True
826,0,1,1,1,0,0.57,0,75,2,2,2,1,2.75,1,2.5,1,1,0.625,0,31,0.4,0,1,0,True
827,1,1,2,0,0,0.28,0,76,2,0,2,2,1.0,0,1.33333333333333,0,1,0.238095238095238,0,0,0.0,0,2,0,False
828,0,1,2,2,2,0.2,2,84,2,0,37,2,3.3448275862069,0,10.4137931034483,1,1,1.0,0,85,0.416666666666667,0,4,2,True
829,0,1,3,3,0,0.28,2,64,1,0,13,1,5.57142857142857,0,9.71428571428571,1,1,0.444444444444444,0,10,0.5,0,1,1,True
830,0,1,2,0,0,0.12,3,58,1,0,16,1,4.8,1,12.2,2,1,0.0,0,35,0.4,0,2,2,True
831,0,1,1,1,0,0.15,1,100,1,0,16,1,2.46153846153846,0,6.69230769230769,1,1,0.866666666666667,0,106,0.666666666666667,0,3,0,True
832,1,1,3,2,0,0.27,1,85,1,0,18,1,3.5,1,5.75,1,1,0.642857142857143,0,15,0.666666666666667,0,3,2,True
833,4,1,6,2,4,0.24,1,83,1,0,18,2,4.15,1,6.25,1,1,1.11538461538462,0,25,0.714285714285714,0,2,0,True
834,0,2,2,4,0,0.27,0,64,3,0,15,1,4.42857142857143,1,10.0,2,1,1.7,0,0,1.0,0,1,1,True
835,0,1,0,4,0,0.59,0,100,3,0,5,1,4.0,4,6.0,6,1,0.0,0,0,1.0,0,1,1,False
836,0,1,2,5,2,0.59,0,87,3,0,11,1,2.94736842105263,0,3.84210526315789,1,1,0.521739130434783,0,1,0.5,0,2,1,False
837,0,2,2,4,0,0.28,0,66,3,0,14,1,3.75,0,9.5,2,1,1.54545454545455,0,14,0.333333333333333,0,1,4,True
838,0,1,0,0,0,0.71,0,100,1,0,2,1,0.0,0,7.0,7,1,0.0,0,0,1.0,0,2,0,False
839,0,1,2,0,0,0.14,0,73,3,0,17,2,3.54545454545455,1,6.63636363636364,1,1,0.785714285714286,0,9,0.6,0,1,3,False
840,0,1,2,2,0,0.43,1,16,1,0,15,1,1.66666666666667,1,10.6666666666667,2,1,0.0,0,21,1.0,0,1,0,False
841,0,1,0,4,1,0.77,2,0,3,0,5,1,2.5,1,7.5,1,1,0.75,0,0,0.0,0,1,0,False
842,0,1,2,1,0,0.25,0,81,2,0,11,2,2.57142857142857,0,3.85714285714286,0,1,0.230769230769231,0,34,0.75,0,2,1,True
843,4,1,4,8,0,0.52,0,70,3,0,36,2,6.04166666666667,1,8.45833333333333,1,1,0.75,0,151,0.684210526315789,0,1,1,True
844,2,1,0,1,0,0.27,0,100,1,0,22,2,1.45,0,3.95,0,1,0.222222222222222,0,39,0.8,0,1,3,True
845,0,1,0,0,0,0.3,1,50,1,0,4,2,0.222222222222222,0,1.66666666666667,0,1,0.25,0,3,1.0,0,2,1,False
846,0,1,0,2,0,0.47,2,100,1,0,3,1,0.0,0,9.0,9,1,0.0,0,3,1.0,0,4,0,False
847,0,1,1,3,0,0.27,0,89,1,0,9,1,3.42857142857143,1,6.19047619047619,1,1,1.34782608695652,0,0,1.0,0,2,2,False
848,2,2,0,2,0,0.12,1,70,1,0,31,2,5.25,0,11.3125,1,1,1.7,0,202,0.470588235294118,0,2,2,True
849,0,1,0,0,0,0.5,2,100,1,0,7,1,5.0,5,14.0,14,3,1.0,1,0,1.0,0,3,2,False
850,0,1,2,2,0,0.37,0,50,1,0,9,2,0.727272727272727,0,3.36363636363636,0,1,0.571428571428571,0,0,1.0,0,3,1,False
851,0,1,2,0,0,0.2,0,60,1,0,16,2,3.5,0,7.0,0,1,0.555555555555556,0,14,0.666666666666667,0,3,1,True
852,1,3,0,38,0,0.59,15,66,1,0,28,2,3.625,0,24.625,1,1,1.09090909090909,0,337,0.466666666666667,0,2,2,True
853,0,1,0,1,0,0.21,1,87,1,0,17,1,2.5,1,11.25,1,1,1.16666666666667,0,8,0.571428571428571,0,2,0,True
854,0,3,0,15,0,0.69,9,100,1,0,7,1,0.0,0,19.0,19,12,2.0,2,0,1.0,0,1,0,True
855,0,1,0,1,0,0.22,1,67,1,0,13,1,3.14285714285714,2,8.28571428571429,1,1,0.333333333333333,0,3,1.0,0,2,1,False
856,0,1,7,15,0,3.91,0,80,1,0,12,1,2.18181818181818,0,4.45454545454545,0,1,0.538461538461538,0,13,0.333333333333333,0,1,3,True
857,0,1,0,4,0,0.93,0,50,1,0,4,1,1.0,1,3.5,1,1,0.0,0,96,1.0,0,1,0,True
858,0,1,2,0,0,0.27,1,0,1,0,9,1,1.75,1,10.5,1,1,1.0,0,3,1.0,0,1,0,False
859,0,1,0,1,0,0.19,1,75,1,0,23,1,3.5,1,10.375,1,1,0.8,0,4,1.0,0,1,2,False
860,0,1,0,1,0,0.27,4,57,1,0,12,1,4.66666666666667,1,8.33333333333333,1,1,1.2,0,0,1.0,0,2,1,False
861,0,1,0,1,0,0.13,2,95,1,0,18,1,3.09090909090909,1,8.0,1,1,1.53846153846154,0,7,0.75,0,1,4,True
862,0,1,2,0,0,0.1,1,51,1,2,14,2,6.44,0,8.28,0,1,0.5,0,174,0.466666666666667,0,2,1,True
863,0,1,8,1,0,0.16,1,75,1,0,25,2,4.25,0,8.2,1,1,1.16666666666667,0,5,0.75,0,4,0,True
864,0,0,0,0,0,10.67,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,False
865,0,1,0,0,0,0.74,1,0,1,0,2,1,0.0,0,6.0,6,6,2.0,2,0,1.0,0,1,0,False
866,0,1,0,0,0,0.49,2,0,1,0,2,1,0.0,0,7.5,7,4,1.0,1,0,1.0,0,1,0,False
867,0,2,1,0,0,0.31,3,0,1,0,2,1,1.33333333333333,0,5.66666666666667,1,2,1.0,1,0,1.0,0,1,0,False
868,0,1,0,0,1,0.23,1,65,3,0,4,1,2.66666666666667,0,5.33333333333333,0,1,0.333333333333333,0,0,1.0,0,1,1,False
869,0,1,0,0,0,0.69,0,100,1,0,7,1,2.5,2,6.5,4,1,0.0,0,0,1.0,0,2,0,False
870,1,1,0,3,1,0.64,0,76,2,0,15,2,7.31707317073171,0,3.5609756097561,1,1,0.617021276595745,0,8,0.571428571428571,0,3,7,False
871,0,1,0,0,0,0.55,1,50,1,0,2,1,1.5,1,8.0,6,1,0.75,0,0,1.0,0,2,1,False
872,0,1,0,3,0,0.52,2,100,1,0,4,2,1.25,1,7.75,4,1,0.428571428571429,0,0,1.0,0,2,1,False
873,0,1,0,0,2,0.25,0,76,3,10,2,1,3.72222222222222,0,1.5,0,1,0.608695652173913,0,0,0.0,0,1,1,False
874,34,1,5,0,18,0.17,0,100,3,8,30,2,3.21153846153846,0,3.75,0,0,0.431818181818182,0,5,0.5,0,2,5,True
875,0,1,4,0,0,0.47,0,75,1,0,1,1,6.0,5,3.0,0,1,1.33333333333333,0,0,0.0,0,1,0,False
876,0,2,2,1,0,0.16,2,82,1,0,14,1,7.22222222222222,2,8.33333333333333,2,1,1.18181818181818,0,18,0.6,0,1,3,False
877,0,2,5,6,0,0.25,4,82,1,0,15,1,5.91666666666667,2,10.5833333333333,2,1,2.28571428571429,0,926,0.75,0,1,0,False
878,0,1,2,2,0,0.3,2,73,1,0,13,1,5.0,1,7.0,1,1,1.0,0,182,0.666666666666667,0,1,0,False
879,0,1,2,6,0,0.47,1,69,1,0,18,1,3.14285714285714,1,8.42857142857143,1,1,0.666666666666667,0,49,0.6,0,2,2,False
880,3,1,2,3,0,0.44,1,55,1,0,14,2,1.88888888888889,0,5.11111111111111,1,1,0.214285714285714,0,30,1.0,0,2,2,False
881,3,2,9,0,0,0.08,2,88,1,0,33,2,5.15151515151515,0,7.42424242424242,1,0,1.56410256410256,0,85,1.0,0,1,1,True
882,0,1,1,0,0,1.32,0,0,3,0,2,1,11.5,6,2.5,2,1,0.75,0,0,0.0,0,2,0,False
883,0,1,0,1,1,0.21,0,85,1,0,5,2,0.933333333333333,0,4.8,2,1,0.388888888888889,0,11,0.333333333333333,0,2,1,False
884,0,2,1,2,0,0.19,3,80,1,0,7,1,3.28571428571429,0,3.85714285714286,1,1,1.66666666666667,0,8,0.5,0,1,1,False
885,0,1,1,0,0,1.29,0,66,2,0,4,1,2.0,1,2.0,2,1,0.6,0,4,1.0,0,2,3,False
886,0,1,0,3,2,0.22,1,80,3,2,19,2,5.8,0,7.8,1,1,1.38095238095238,0,86,0.75,0,2,1,False
887,0,1,4,3,2,0.29,1,89,3,0,22,1,4.73684210526316,0,6.10526315789474,1,1,0.666666666666667,0,208,0.666666666666667,0,3,2,True
888,1,1,0,0,0,0.08,8,55,1,0,14,1,3.0,2,25.0,3,5,6.4,2,89,0.5,0,2,2,False
889,0,1,0,4,0,0.31,1,86,3,0,27,2,4.24,0,8.64,1,1,0.75,0,121,0.333333333333333,0,4,7,False
890,9,1,0,3,0,0.38,1,80,3,0,13,2,3.21428571428571,0,5.21428571428571,1,1,0.277777777777778,0,33,0.416666666666667,0,3,4,False
891,0,1,0,2,0,0.22,2,85,1,0,22,1,6.8,0,8.8,3,1,1.41666666666667,0,32,0.571428571428571,0,1,5,True
892,0,1,2,5,0,0.45,1,62,1,0,16,1,2.25,1,9.25,1,1,0.5,0,9,0.75,0,2,1,True
893,0,1,0,4,0,0.31,3,48,3,0,8,1,8.6,3,4.6,3,1,1.28571428571429,0,2,0.5,0,5,3,False
894,0,1,0,2,0,0.27,1,50,2,0,22,1,3.4,0,8.7,0,1,1.0,0,49,0.8,0,4,5,True
895,0,1,0,4,0,0.21,6,74,3,0,15,1,7.4,4,15.8,4,1,2.0,0,0,1.0,0,1,1,False
896,2,1,3,3,2,0.14,3,88,3,0,67,2,4.2421052631579,0,13.1789473684211,1,1,1.66990291262136,0,1973,0.318181818181818,2,2,11,True
897,0,1,0,2,0,0.31,1,100,1,0,8,1,0.833333333333333,0,6.66666666666667,2,1,0.375,0,0,0.75,0,4,0,True
898,0,2,0,5,0,0.33,5,75,1,0,18,1,3.5,1,22.5,12,2,2.0,2,0,1.0,0,1,0,False
899,3,1,4,1,0,0.23,1,86,4,0,18,2,4.5,0,6.71428571428571,2,1,0.9,0,15,0.625,0,1,2,True
900,0,1,0,8,0,0.28,7,70,3,0,14,1,5.28571428571429,2,17.5,6,1,0.75,0,11,0.666666666666667,0,2,1,False
901,0,1,0,1,0,0.19,3,77,3,0,7,1,6.28571428571429,0,6.42857142857143,1,1,0.9,0,0,1.0,0,4,1,False
902,0,1,0,2,0,0.5,3,100,2,0,7,1,2.0,2,9.0,9,1,0.0,0,0,1.0,0,2,1,False
903,0,1,0,2,1,0.26,0,50,2,0,4,1,1.0,1,10.8,2,1,1.14285714285714,0,0,1.0,0,1,1,False
904,0,1,2,1,0,0.38,1,55,2,0,8,1,2.83333333333333,1,4.66666666666667,1,1,0.333333333333333,0,4,0.5,0,1,1,False
905,1,1,4,3,0,0.22,2,87,2,0,20,1,3.45945945945946,0,8.43243243243243,2,1,0.825,0,52,0.285714285714286,0,3,5,False
906,0,1,0,1,0,0.26,1,100,1,0,7,2,1.85714285714286,0,6.57142857142857,2,1,0.909090909090909,0,0,1.0,0,1,2,False
907,0,1,0,10,0,0.32,9,46,3,0,11,1,5.85714285714286,4,16.1428571428571,6,1,1.0,1,301,0.666666666666667,0,1,2,False
908,1,1,7,0,0,0.18,1,88,1,0,16,1,5.0,1,7.5,1,1,1.58333333333333,0,98,0.625,0,3,3,False
909,0,1,2,0,0,0.52,0,0,1,0,7,1,1.33333333333333,1,6.66666666666667,1,1,0.0,0,0,1.0,0,1,0,False
910,0,1,1,2,2,0.29,1,87,3,0,14,1,4.44444444444444,0,5.88888888888889,1,1,1.0,0,0,1.0,0,1,2,False
911,0,1,0,4,0,0.22,6,13,3,0,11,1,15.8,8,13.2,11,1,1.71428571428571,0,24,0.25,0,3,3,False
912,1,2,0,3,0,0.34,2,100,2,0,3,2,2.25,0,6.5,4,1,1.875,0,9,0.5,0,3,2,False
913,0,1,0,1,0,0.18,4,77,1,0,18,1,4.85714285714286,1,11.0,2,1,0.777777777777778,0,15,0.6,0,2,0,True
914,0,1,0,6,0,0.38,3,45,1,0,15,1,5.14285714285714,3,12.7142857142857,3,1,0.0,0,32,0.4,0,4,1,False
915,0,1,0,3,0,0.3,6,100,1,0,11,1,1.0,1,31.0,31,576,3.0,3,22,1.0,0,2,1,False
916,0,1,2,0,1,0.4,0,75,2,0,6,1,1.88888888888889,0,3.44444444444444,0,1,0.428571428571429,0,0,1.0,0,1,2,False
917,0,1,2,3,1,0.29,1,70,3,0,19,1,2.55555555555556,1,8.0,1,1,1.08333333333333,0,1,1.0,0,1,0,True
918,0,1,0,0,0,0.35,1,75,1,0,13,1,2.33333333333333,1,7.33333333333333,1,1,0.0,0,25,0.8,0,2,1,False
919,0,1,0,0,0,0.28,1,34,3,0,6,1,5.25,0,6.25,3,1,0.0,0,0,0.333333333333333,0,4,1,False
920,2,1,0,4,0,0.24,3,84,3,0,23,2,5.47058823529412,2,10.3529411764706,2,1,1.65,0,19,0.5,0,4,6,False
921,0,1,0,2,0,0.33,4,50,3,0,7,1,4.0,3,7.33333333333333,6,3,1.6,1,3,0.5,0,3,4,False
922,0,1,1,0,0,0.16,1,82,1,0,22,2,4.0,0,7.55555555555556,1,1,0.666666666666667,0,23,0.571428571428571,0,2,2,False
923,0,1,1,0,0,0.13,1,88,1,0,18,1,5.57894736842105,1,6.31578947368421,1,1,1.23809523809524,0,18,0.571428571428571,0,1,4,False
924,0,1,2,0,0,0.12,0,72,2,1,15,4,2.73529411764706,0,3.0,0,1,0.106382978723404,0,1,1.0,0,3,2,True
925,0,1,0,1,0,0.14,1,58,1,0,11,2,7.63636363636364,1,10.5454545454545,1,1,1.5,0,81,1.0,0,1,1,False
926,1,1,0,3,0,0.29,1,70,2,0,20,1,4.58333333333333,0,11.75,1,1,1.0,0,3,0.8,0,1,3,True
927,0,2,2,7,0,0.46,1,61,1,0,26,1,4.92857142857143,1,12.0,1,1,1.375,0,23,0.5,0,1,2,True
928,1,1,2,3,1,0.26,2,78,2,0,28,2,6.3,0,8.96666666666667,1,1,0.514285714285714,0,24,0.416666666666667,0,4,6,True
929,1,1,1,5,0,0.18,2,77,3,0,29,1,7.2,1,14.15,2,1,1.63636363636364,0,361,0.533333333333333,0,6,2,True
930,0,1,2,2,0,0.38,2,78,1,0,12,1,3.66666666666667,1,4.66666666666667,1,1,0.5,0,0,0.666666666666667,0,1,2,True
931,1,1,0,3,0,0.24,1,71,2,0,15,2,4.45,0,9.15,1,1,0.130434782608696,0,83,0.285714285714286,0,4,3,False
932,0,1,0,2,0,0.25,3,55,3,0,14,1,6.0,5,18.5,10,4,3.75,3,30,0.666666666666667,0,1,3,False
933,1,1,0,0,0,0.43,1,100,2,0,5,1,2.75,1,5.75,1,0,0.857142857142857,0,0,0.0,0,1,0,False
934,2,1,4,1,1,0.17,0,88,2,0,15,2,4.25,1,6.3125,2,1,1.45,0,13,1.0,0,1,1,False
935,0,1,2,2,0,2.82,0,0,1,0,1,1,1.5,1,2.0,2,1,0.0,0,0,0.0,0,2,0,False
936,0,1,0,0,0,1.12,0,50,2,0,3,1,1.5,1,5.0,2,1,0.75,0,0,0.0,0,1,0,False
937,0,1,1,0,0,0.35,0,0,1,0,4,1,0.4,0,3.4,0,1,0.0,0,0,1.0,0,1,0,False
938,0,1,3,3,0,0.2,1,75,2,0,21,2,3.19230769230769,0,10.2692307692308,0,1,1.1,0,25,0.444444444444444,0,4,6,True
939,0,2,3,1,0,0.2,1,87,2,0,10,2,3.92857142857143,1,6.21428571428571,1,1,1.35294117647059,0,346,1.0,0,1,1,False
940,0,1,0,2,0,0.31,1,70,1,0,12,1,3.2,1,8.4,2,1,0.428571428571429,0,1,0.5,0,1,1,False
941,0,1,2,1,4,0.13,2,100,2,0,25,2,7.296875,0,8.40625,0,0,0.986666666666667,0,7,0.5,0,2,3,True
942,0,1,0,0,0,0.32,1,50,1,0,5,1,2.33333333333333,1,5.66666666666667,5,2,1.0,1,0,1.0,0,1,0,False
943,0,1,1,4,0,0.37,3,58,1,0,17,1,2.5,1,10.25,1,1,0.5,0,4,0.5,0,2,1,True
944,4,1,2,3,0,0.27,2,69,1,0,26,2,3.28571428571429,0,8.90476190476191,0,1,1.04166666666667,0,61,0.285714285714286,0,4,7,True
945,3,1,0,2,0,0.39,0,50,2,0,7,1,3.6,2,6.6,1,1,1.625,0,0,1.0,0,1,0,True
946,0,1,1,3,0,0.51,2,14,1,0,5,1,2.0,0,3.42857142857143,1,1,0.444444444444444,0,0,1.0,0,1,0,False
947,0,1,1,0,0,0.31,0,87,1,0,13,2,1.41666666666667,0,2.5,0,1,0.4,0,0,1.0,0,3,0,False
948,0,1,2,5,2,0.34,1,74,1,1,24,2,4.59090909090909,0,11.5,1,1,0.466666666666667,0,11,0.5,0,2,5,False
949,0,1,1,0,0,1.33,0,0,2,0,2,1,2.0,2,3.0,3,1,0.0,0,0,1.0,0,1,0,False
950,0,1,2,2,0,0.29,0,63,1,0,17,2,5.81818181818182,1,5.54545454545455,2,1,0.571428571428571,0,0,1.0,0,2,1,False
951,0,1,2,0,0,0.15,1,63,1,0,21,2,3.23076923076923,0,5.15384615384615,0,1,0.375,0,4,0.333333333333333,0,4,0,False
952,0,1,0,0,0,0.47,0,75,1,0,2,2,0.75,0,0.75,0,1,0.0,0,9,1.0,0,1,2,False
953,0,1,0,1,0,0.18,2,72,2,0,20,1,7.09090909090909,0,8.27272727272727,1,1,0.785714285714286,0,0,1.0,0,1,2,False
954,0,3,1,3,0,0.2,4,66,1,0,21,1,9.6,4,13.0,4,1,1.85714285714286,0,0,1.0,0,1,1,True
955,0,3,4,6,0,0.2,3,64,1,0,29,2,7.6875,1,13.8125,1,1,2.0,0,4,0.4,0,2,2,False
956,0,1,1,1,0,0.4,3,40,1,0,6,1,2.5,2,7.5,7,1,0.75,0,7,0.666666666666667,0,2,1,False
957,0,1,1,4,0,0.39,3,42,1,0,12,1,5.5,5,13.0,9,4,1.0,1,12,1.0,0,2,1,False
958,0,1,2,0,0,0.23,0,46,1,0,5,2,0.727272727272727,0,2.09090909090909,0,1,0.0,0,0,1.0,0,1,0,False
959,0,1,1,0,0,0.31,0,75,1,0,1,1,3.54545454545455,0,3.81818181818182,2,1,0.714285714285714,0,1,0.666666666666667,0,2,0,True
960,0,1,0,1,4,1.03,0,71,2,0,1,1,2.42857142857143,1,2.85714285714286,2,1,0.333333333333333,0,0,1.0,0,1,0,False
961,0,1,2,0,0,0.4,0,52,1,0,9,1,3.0,2,6.0,2,1,0.0,0,0,1.0,0,2,1,False
962,0,1,2,1,0,0.1,3,57,1,0,19,1,8.42857142857143,3,12.7142857142857,3,1,0.777777777777778,0,4,1.0,0,1,2,False
963,0,1,0,2,0,0.53,1,33,1,0,3,1,14.3333333333333,12,7.33333333333333,1,1,1.4,0,0,0.0,0,2,2,False
964,0,1,0,0,0,0.27,0,82,2,0,4,1,2.2,0,3.4,2,1,0.0,0,0,1.0,0,1,2,False
965,0,1,0,0,0,0.16,0,81,2,0,6,1,3.8,0,4.3,2,1,0.0,0,0,1.0,0,1,2,False
966,0,1,2,0,2,0.26,0,74,2,0,2,1,4.14285714285714,0,5.0,2,1,0.0,0,0,1.0,0,1,2,False
967,0,1,0,0,0,0.3,0,75,2,0,4,1,2.71428571428571,0,4.57142857142857,2,1,0.0,0,0,1.0,0,1,2,False
968,0,1,0,0,0,0.2,0,81,2,0,4,1,3.0,0,3.9,2,1,0.5,0,0,1.0,0,1,2,False
969,0,1,0,0,0,0.14,0,85,2,0,6,1,1.6,0,6.0,2,1,0.0,0,9,0.5,0,2,2,False
970,0,1,0,0,0,0.41,0,78,2,0,2,1,1.85714285714286,0,2.57142857142857,2,1,0.0,0,0,1.0,0,2,1,False
971,0,1,0,0,0,0.23,0,82,2,0,5,1,2.6,0,4.0,2,1,0.0,0,0,1.0,0,1,2,False
972,0,1,0,0,0,0.25,0,82,2,0,4,1,2.2,0,3.3,2,1,0.0,0,0,1.0,0,1,2,False
973,0,1,0,0,0,0.26,0,75,2,0,4,1,3.0,0,4.0,2,1,0.0,0,0,1.0,0,2,1,False
974,0,1,4,0,0,0.2,0,85,2,0,5,1,2.75,0,3.75,1,1,0.0,0,0,1.0,0,1,2,False
975,0,1,0,0,0,0.24,0,82,2,0,3,1,2.6,0,3.5,2,1,0.0,0,0,1.0,0,1,2,False
976,34,1,5,0,18,0.17,0,100,3,8,26,2,3.20792079207921,0,3.54455445544554,0,0,0.550387596899225,0,0,0.0,0,1,0,False
977,0,1,2,0,0,0.18,1,60,1,0,14,1,4.8,2,9.6,2,1,0.428571428571429,0,0,1.0,0,1,2,False
978,0,1,2,0,0,0.16,3,60,1,0,14,1,7.6,2,9.2,2,1,0.428571428571429,0,0,1.0,0,1,2,False
979,0,1,16,0,0,0.06,0,84,1,0,15,1,6.74074074074074,2,8.03703703703704,2,1,0.310344827586207,0,152,0.666666666666667,0,2,2,False
980,0,1,5,2,0,0.15,1,75,1,0,19,1,5.2,2,13.0,2,1,1.75,0,0,1.0,0,2,1,False
981,0,1,5,8,0,0.19,3,67,1,0,37,1,8.6,2,12.2,2,1,0.823529411764706,0,2,0.6,0,1,2,True
982,0,1,4,2,0,0.28,2,64,1,0,12,1,3.66666666666667,2,8.33333333333333,2,1,0.0,0,0,1.0,0,2,1,False
983,0,1,3,0,0,0.22,0,68,1,0,11,1,3.0,2,8.2,2,1,1.28571428571429,0,0,1.0,0,2,1,False
984,1,1,3,0,0,0.12,0,76,1,0,20,1,3.5,2,9.08333333333333,2,1,1.0,0,1,0.5,0,2,2,True
985,0,1,3,0,0,0.14,0,70,1,0,11,1,2.9,2,6.8,2,1,0.0,0,0,1.0,0,1,2,False
986,0,1,0,1,0,0.4,0,83,1,0,3,2,0.333333333333333,0,4.33333333333333,3,1,0.272727272727273,0,0,1.0,0,2,1,True
987,0,0,0,0,0,9.67,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,False
988,0,1,1,0,0,0.17,0,86,4,0,10,2,4.0,0,5.52941176470588,1,1,1.30434782608696,0,17,0.6,0,1,4,False
989,0,1,0,1,0,0.41,0,71,1,0,6,1,2.71428571428571,0,4.85714285714286,3,1,0.888888888888889,0,118,1.0,0,1,0,False
990,0,1,0,3,0,0.72,0,100,2,0,4,1,0.0,0,7.0,7,1,0.0,0,0,1.0,0,3,2,False
991,0,1,4,4,0,0.39,0,79,1,0,18,1,2.75,1,9.125,1,1,1.3,0,37,0.5,0,1,1,True
992,0,1,0,0,0,0.41,0,50,1,0,5,1,1.0,1,6.66666666666667,6,1,0.0,0,0,1.0,0,1,1,False
993,0,1,2,4,0,0.57,1,75,1,0,7,1,1.0,0,3.0,0,1,0.428571428571429,0,2,0.5,0,2,2,True
994,0,1,0,4,0,0.38,1,74,1,0,13,1,3.2,1,10.6,3,1,2.42857142857143,0,74,0.833333333333333,0,1,2,True
995,0,1,0,3,0,0.28,3,78,1,0,10,1,0.714285714285714,0,10.5714285714286,6,1,0.555555555555556,0,10,0.666666666666667,0,1,1,True
996,0,1,0,2,0,0.52,0,100,1,0,4,1,1.33333333333333,1,7.33333333333333,6,1,0.0,0,0,1.0,0,1,1,False
997,0,1,0,0,0,0.39,0,100,1,0,3,1,0.0,0,3.5,1,1,0.0,0,0,1.0,0,1,1,False
998,0,1,0,0,0,0.23,0,100,1,0,4,1,0.0,0,5.16666666666667,4,1,0.0,0,0,1.0,0,1,1,False
999,0,1,0,5,0,1.07,0,0,1,0,2,1,0.0,0,6.0,5,1,0.0,0,0,0.5,0,2,0,True
1000,0,1,2,3,0,0.6,0,66,1,0,5,1,1.8,1,7.6,1,1,0.428571428571429,0,9,0.5,0,2,3,True
