File,CountDeclMethodPrivate,AvgEssential,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
866,1,1,0,2,30,1,2,0.5,1,50,2,0,0,1,2.5,1,3,1,1.0,1,0.0,0,2,0,False
867,0,2,0,3,30,1,4,0.58,1,50,2,0,1,1,3.33333333333333,0,1,1,1.4,0,0.0,0,3,0,True
868,3,3,0,3,46,2,4,0.26,1,80,2,0,1,1,3.71428571428571,0,1,1,2.0,0,0.0,0,2,1,False
869,0,1,0,0,21,1,1,0.6,1,0,2,0,1,1,2.0,2,3,2,1.75,1,0.0,0,3,0,False
870,2,5,2,4,59,2,10,0.38,0,100,2,0,1,1,3.85714285714286,0,1,0,2.3,0,1.0,0,2,4,False
871,0,1,0,1,24,1,1,1.14,0,50,2,0,1,1,1.0,0,1,1,0.75,0,0.0,0,2,0,False
872,0,1,0,2,27,1,1,0.93,0,33,2,0,1,1,1.66666666666667,0,1,1,0.8,0,0.0,0,2,0,False
873,0,1,0,1,24,1,1,1.09,0,50,2,0,1,1,1.5,0,1,1,0.75,0,0.0,0,2,0,False
874,0,1,0,1,24,1,1,1.09,0,50,2,0,1,1,1.5,0,1,1,0.75,0,0.0,0,2,0,False
875,0,1,0,0,21,1,1,1.05,0,50,2,0,0,1,1.0,0,1,1,0.75,0,0.0,0,3,2,False
876,0,1,0,3,24,1,1,0.62,7,0,2,0,0,1,5.0,5,6,13,2.0,2,0.0,0,2,0,False
877,0,1,0,0,21,1,1,1.0,0,50,2,0,0,1,1.0,0,1,1,0.75,0,0.0,0,3,1,False
878,0,2,0,3,30,1,4,0.58,1,50,2,0,1,1,3.33333333333333,0,1,1,1.4,0,0.0,0,3,0,False
879,0,2,0,3,30,1,3,0.71,0,44,2,0,1,1,3.0,0,1,1,0.8,0,0.0,0,3,2,False
880,0,1,0,0,21,1,0,0.53,0,0,3,0,2,1,2.4,0,1,1,0.857142857142857,0,0.0,0,3,0,False
881,0,1,0,0,21,1,0,0.53,0,0,3,0,2,1,1.6,0,1,1,0.857142857142857,0,0.0,0,3,0,False
882,0,1,0,2,28,1,1,1.75,1,0,2,0,1,1,3.0,3,3,2,1.0,1,0.0,0,2,1,False
883,0,1,0,2,23,1,1,1.28,1,0,2,0,0,1,3.0,3,3,2,1.0,1,0.0,0,1,0,False
884,0,1,0,1,33,1,0,0.54,0,0,3,0,3,1,2.57142857142857,0,1,1,0.888888888888889,0,0.0,0,3,1,False
885,0,1,0,1,33,1,0,0.54,0,0,3,0,3,1,2.57142857142857,0,1,1,0.888888888888889,0,0.0,0,3,1,False
886,0,1,0,0,21,1,0,0.34,0,0,3,0,3,1,1.71428571428571,0,1,1,0.888888888888889,0,0.0,0,3,0,False
887,0,1,0,1,38,1,0,0.62,0,0,3,0,3,1,2.57142857142857,0,1,1,0.888888888888889,0,1.0,0,3,2,False
888,0,1,0,0,21,1,0,0.57,0,0,3,0,3,1,0.857142857142857,0,1,1,0.0,0,0.0,0,4,0,False
889,0,6,0,0,33,1,4,0.4,2,66,2,0,0,1,3.33333333333333,0,1,1,1.4,0,0.0,0,1,0,False
890,0,1,0,0,17,1,1,0.71,0,50,2,0,1,1,1.0,1,1,1,0.0,0,0.0,0,1,0,False
891,0,1,0,1,34,1,0,0.56,0,0,3,0,3,1,2.57142857142857,0,1,1,0.888888888888889,0,0.0,0,1,0,False
892,0,1,0,1,24,1,1,1.14,0,50,2,0,1,1,1.5,0,1,1,0.75,0,0.0,0,2,0,False
893,0,1,0,0,17,1,1,0.61,0,75,2,0,1,1,1.0,0,1,1,0.75,0,0.0,0,1,0,False
894,0,1,0,0,21,1,2,0.72,0,33,2,0,1,1,1.66666666666667,0,1,1,0.8,0,0.0,0,5,0,False
895,0,2,0,0,21,1,4,0.49,0,50,2,0,0,1,3.5,0,1,1,1.5,0,0.0,0,3,1,False
896,0,2,0,0,22,1,2,0.63,0,66,2,0,0,1,2.66666666666667,0,1,1,0.6,0,0.0,0,2,1,False
897,0,1,0,1,23,1,5,0.56,1,50,2,0,0,1,4.0,0,1,1,0.75,0,0.0,0,3,1,False
898,0,1,0,0,21,1,1,0.66,5,0,2,0,0,1,4.0,4,5,13,2.0,2,0.0,0,2,0,False
899,1,1,0,7,36,1,1,1.06,1,50,2,0,1,1,3.0,2,1,2,1.75,1,0.0,0,2,0,False
900,0,1,0,0,21,1,2,0.54,0,66,2,0,1,1,2.33333333333333,0,1,1,0.8,0,0.0,0,4,1,False
901,0,1,0,2,23,1,1,0.57,6,0,2,0,0,1,5.0,5,5,13,2.0,2,0.0,0,2,0,False
902,0,1,0,0,21,1,1,1.0,0,50,2,0,0,1,1.0,0,1,1,0.75,0,0.0,0,3,1,False
903,0,2,0,3,30,1,4,0.57,1,50,2,0,1,1,3.33333333333333,0,1,1,1.4,0,0.0,0,3,0,False
904,0,1,0,1,20,1,1,0.57,0,75,2,0,1,1,1.0,0,1,1,0.75,0,0.0,0,1,0,False
905,0,1,0,0,21,1,1,0.75,3,0,2,0,0,1,2.0,2,5,5,1.0,1,0.0,0,2,0,False
906,0,2,0,1,23,1,1,1.0,0,50,2,0,1,1,1.0,0,1,1,0.75,0,0.0,0,2,0,False
907,1,2,0,0,21,1,3,0.24,1,66,2,0,0,1,3.5,0,2,1,0.625,0,0.5,0,6,0,False
908,0,1,0,1,20,1,1,0.71,0,75,2,0,1,1,1.0,0,1,1,0.75,0,0.0,0,1,0,False
909,0,1,0,5,77,1,1,0.92,0,19,2,0,4,1,1.6,0,1,1,0.833333333333333,0,0.0,0,6,0,False
910,0,1,0,5,80,1,1,0.89,0,19,2,0,5,1,1.6,0,1,1,1.08333333333333,0,0.0,0,5,1,False
911,0,1,0,0,24,1,0,0.39,0,0,2,0,0,1,0.777777777777778,0,1,1,1.09090909090909,0,0.0,0,3,0,False
912,0,1,0,6,81,1,1,0.88,0,19,2,0,4,1,1.6,0,1,1,1.16666666666667,0,0.0,0,5,1,False
913,0,1,0,6,81,1,1,0.88,0,19,2,0,4,1,1.6,0,1,1,1.16666666666667,0,0.0,0,5,1,False
914,0,1,0,6,87,1,1,0.97,0,19,2,0,5,1,1.6,0,1,1,1.08333333333333,0,0.0,0,5,1,False
915,0,1,0,6,87,1,1,0.94,0,27,2,0,5,1,1.54545454545455,0,1,1,1.0,0,0.0,0,5,1,False
916,0,1,0,5,80,1,1,0.89,0,19,2,0,5,1,1.6,0,1,1,1.08333333333333,0,0.0,0,4,1,False
917,0,1,0,0,21,1,4,0.18,0,68,2,0,9,1,2.08333333333333,0,1,1,0.857142857142857,0,0.0,0,5,2,False
918,0,1,0,0,21,1,0,1.5,0,0,0,0,0,0,1.0,1,1,1,0.0,0,1.0,0,3,2,False
919,0,4,0,6,27,1,0,0.63,3,0,2,0,0,1,1.0,1,6,7,2.0,2,0.0,0,2,0,False
920,0,2,0,4,43,1,3,0.7,0,60,2,0,1,1,2.2,0,1,1,1.14285714285714,0,0.0,0,3,0,False
921,0,1,0,0,21,1,1,1.05,0,50,2,0,0,1,1.0,0,1,1,0.75,0,0.0,0,3,1,False
922,0,2,0,3,30,1,3,0.64,0,33,2,0,1,1,3.66666666666667,2,3,1,0.8,0,0.0,0,2,0,False
923,0,2,0,3,30,1,3,0.68,1,44,2,0,1,1,3.0,0,1,1,0.8,0,0.0,0,3,2,False
924,1,1,0,0,17,1,4,0.21,1,65,2,0,9,1,3.75,2,4,1,1.42857142857143,0,0.0,0,1,0,False
925,0,1,0,0,17,1,1,1.0,0,0,2,0,1,1,3.0,3,3,1,0.0,0,0.0,0,1,0,False
926,0,1,0,0,17,1,1,1.13,0,0,2,0,1,1,3.0,3,3,1,0.0,0,0.0,0,1,0,False
927,0,1,0,0,17,1,2,0.61,1,0,2,0,1,1,4.0,4,3,2,1.0,1,0.0,0,1,0,False
928,1,1,0,0,26,2,9,0.2,0,83,2,0,1,1,3.58823529411765,0,0,1,0.6,0,0.0,0,1,0,False
929,0,3,3,0,18,1,0,0.25,0,0,1,0,0,1,3.33333333333333,3,2,2,3.5,1,0.0,0,1,0,False
930,0,1,0,5,25,1,3,1.39,0,66,2,2,0,1,5.0,5,1,2,1.0,1,0.0,0,1,0,False
931,11,1,2,0,41,1,7,0.1,3,87,2,0,33,1,5.85714285714286,0,2,1,0.782608695652174,0,0.0,0,2,7,True
932,3,1,3,0,28,1,9,0.11,0,75,2,0,19,1,5.77777777777778,0,0,1,0.727272727272727,0,0.0,0,3,2,True
933,2,1,0,10,51,1,0,0.35,7,0,2,0,2,1,2.33333333333333,1,3,2,2.2,1,0.0,0,2,0,False
934,1,1,0,4,47,1,1,0.19,4,50,2,0,31,1,4.5,1,5,2,1.75,1,0.0,0,3,3,False
935,0,1,0,9,30,1,0,0.47,13,0,2,0,12,1,4.0,4,24,2,1.0,1,0.0,0,2,2,False
936,1,1,0,4,57,1,3,0.23,5,44,2,0,7,1,4.55555555555556,0,1,1,0.727272727272727,0,1.0,0,1,1,False
937,0,1,0,0,17,1,0,0.53,1,0,2,0,2,1,0.0,0,4,1,0.0,0,0.0,0,1,0,False
938,0,1,0,2,34,1,1,0.22,3,58,2,0,17,1,5.0,2,6,2,2.33333333333333,1,1.0,0,4,2,False
939,0,1,0,0,24,1,0,1.09,3,0,1,0,5,2,1.0,1,12,3,1.0,1,0.0,0,1,0,False
940,0,1,0,0,21,1,0,0.62,0,0,1,0,8,2,4.0,1,5,1,2.25,0,0.0,0,3,0,False
941,0,1,0,1,18,1,0,0.36,3,0,1,0,8,2,7.0,7,9,8,2.0,2,0.0,0,2,0,False
942,0,5,0,2,27,2,0,0.22,4,0,1,0,15,2,3.0,2,7,1,3.5,0,0.0,0,3,2,False
943,0,1,1,0,21,1,0,0.48,1,0,1,0,4,2,3.66666666666667,2,4,1,0.8,0,0.0,0,5,1,False
944,0,1,0,0,21,1,0,1.05,2,0,1,0,4,2,4.0,4,4,3,2.0,2,1.0,0,1,0,False
945,0,1,0,0,17,1,0,0.77,0,0,1,0,2,2,2.0,2,8,4,3.0,3,1.0,0,2,0,False
946,0,1,0,2,19,1,0,0.9,1,0,1,0,5,2,2.0,2,7,4,3.0,3,1.0,0,1,0,False
947,0,1,0,1,37,7,0,0.26,3,0,2,0,6,2,1.2,0,3,2,0.944444444444444,0,1.0,0,1,0,False
948,0,1,0,0,17,1,0,0.85,0,0,1,0,4,2,2.0,2,7,4,3.0,3,0.0,0,1,0,False
949,0,1,0,0,28,1,0,1.17,2,50,1,0,3,2,1.0,1,8,4,2.0,2,1.0,0,1,0,False
950,1,1,0,0,20,1,0,0.87,0,0,1,0,7,2,2.5,2,6,1,1.5,0,1.0,0,1,0,False
951,1,1,0,0,19,1,0,0.83,0,0,1,0,7,2,2.5,2,6,1,1.5,0,1.0,0,1,0,False
952,0,1,0,0,25,1,0,1.56,2,0,1,0,3,2,0.0,0,7,3,2.0,2,1.0,0,1,0,False
953,0,1,0,4,28,1,0,1.56,2,0,1,0,3,2,0.0,0,8,3,2.0,2,1.0,0,1,0,False
954,0,1,0,0,20,1,2,1.67,0,50,1,0,0,2,1.5,0,1,1,0.0,0,0.0,0,3,0,False
955,6,1,1,1,40,1,7,0.14,2,79,2,0,8,1,6.0,2,2,1,1.53333333333333,0,0.0,0,1,2,False
956,2,2,6,0,3,2,2,0.01,0,67,2,0,1,1,2.57142857142857,0,1,1,0.791666666666667,0,0.0,0,2,0,False
957,0,1,1,10,102,1,0,0.77,7,0,2,0,5,1,5.33333333333333,0,2,1,1.6,0,0.0,0,2,0,False
958,3,1,1,0,33,3,5,0.14,0,56,3,0,11,1,3.08333333333333,0,0,1,0.0,0,1.0,0,1,0,False
959,0,1,0,22,39,1,0,0.45,18,0,2,0,3,1,0.0,0,7,4,1.0,1,0.0,0,1,0,False
960,0,1,0,0,21,1,0,1.24,0,0,2,0,2,1,1.0,1,9,1,0.0,0,0.0,0,1,0,False
961,10,1,2,0,39,3,2,0.08,1,83,2,0,19,2,4.28571428571429,0,1,1,0.88,0,1.0,0,3,2,True
962,2,1,0,5,60,1,8,0.25,6,61,2,0,13,1,5.0,2,1,1,1.2,0,0.0,0,3,1,False
963,0,1,0,0,17,2,1,0.26,2,33,2,0,7,1,2.4,0,1,1,1.25,0,0.0,0,1,0,False
964,0,1,0,0,17,1,2,0.33,0,33,2,0,10,1,2.66666666666667,0,1,1,0.8,0,0.0,0,1,0,False
965,1,1,1,2,44,1,2,0.14,2,33,2,0,14,1,5.22222222222222,0,3,1,1.27272727272727,0,0.5,0,3,6,True
966,0,1,0,4,40,1,9,0.22,6,44,2,0,13,1,5.75,0,2,1,0.666666666666667,0,0.0,0,3,3,True
967,0,1,0,3,23,1,0,0.7,5,0,2,0,6,1,3.0,3,16,1,0.0,0,0.0,0,3,2,False
968,0,1,0,0,17,1,0,0.59,6,0,2,0,10,1,4.0,4,16,1,0.0,0,0.0,0,1,0,False
969,0,1,0,15,66,1,0,0.89,2,0,2,0,2,1,0.0,0,0,1,0.6,0,0.0,0,1,0,False
970,5,1,4,2,128,3,24,0.14,2,90,1,2,34,2,4.43478260869565,1,1,1,1.28,0,0.428571428571429,0,5,6,True
971,0,1,0,0,17,1,3,0.49,0,66,1,0,1,2,0.833333333333333,0,0,1,0.0,0,0.0,0,2,0,False
972,0,1,0,3,37,2,1,0.62,1,0,3,0,2,1,4.0,3,3,1,2.33333333333333,0,0.0,0,1,0,False
973,0,1,0,0,20,1,0,1.43,2,0,3,0,1,1,2.0,2,4,2,1.0,1,0.0,0,2,0,False
974,1,1,0,1,31,1,0,0.33,0,0,2,0,1,1,2.16666666666667,1,4,2,1.0,1,0.0,0,2,0,False
975,0,2,0,0,20,1,1,0.67,0,33,2,0,6,1,2.0,2,1,1,0.6,0,0.0,0,1,0,False
976,0,1,0,0,20,1,1,0.77,0,33,2,0,6,1,2.0,2,1,1,0.6,0,0.0,0,1,0,False
977,0,2,1,0,23,1,2,0.27,1,62,2,0,9,1,3.25,2,1,1,1.83333333333333,0,0.0,0,2,0,True
978,0,1,0,9,38,1,0,1.81,1,0,2,0,1,1,0.0,0,6,1,0.0,0,0.0,0,1,0,False
979,0,1,0,10,30,1,0,1.36,8,0,2,0,1,1,0.0,0,6,1,0.0,0,0.0,0,1,0,False
980,0,1,0,0,45,7,12,0.22,0,33,2,0,2,2,1.66666666666667,0,1,1,0.590909090909091,0,0.0,0,2,0,False
981,0,1,0,0,20,1,0,1.82,0,0,2,0,0,1,1.0,1,1,2,1.0,1,0.0,0,1,0,False
982,0,1,0,0,20,1,1,1.43,0,0,2,0,0,1,2.0,2,4,2,1.0,1,0.0,0,3,1,False
983,0,1,0,0,21,1,0,2.1,0,0,2,0,0,1,1.0,1,3,2,1.0,1,0.0,0,2,0,False
984,0,1,0,0,17,1,0,0.34,0,19,2,0,1,1,1.0,0,2,1,1.0,0,0.0,0,1,0,False
985,1,1,1,0,23,1,0,0.79,0,66,1,0,0,1,1.5,0,1,1,2.4,0,0.0,0,1,0,False
986,0,1,2,0,28,1,8,0.18,0,84,1,0,10,2,3.18181818181818,0,1,1,1.14285714285714,0,0.0,0,2,1,False
987,2,1,0,0,13,3,13,0.15,0,89,1,0,1,1,1.24,0,0,1,0.0,0,0.0,0,1,0,False
988,0,1,0,0,6,0,0,0.11,35,0,0,0,0,0,2.0,2,35,1,0.0,0,0.0,0,1,3,True
989,0,0,0,0,6,1,0,0.14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,1,3,True
990,0,0,0,0,6,0,0,3.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,2,0,True
991,0,0,0,0,6,0,0,1.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,1,2,True
992,0,0,0,0,5,1,0,0.07,0,0,1,0,0,1,0.0,0,0,0,0.0,0,0.0,0,5,3,True
993,2,1,3,0,27,2,6,0.11,0,88,1,0,1,4,2.15625,0,0,0,0.75,0,0.0,0,2,0,True
994,2,2,3,0,36,2,10,0.08,0,87,1,0,2,4,2.55555555555556,0,0,0,0.708333333333333,0,0.0,0,4,0,True
995,2,2,3,0,52,2,16,0.07,0,90,1,0,2,4,3.10294117647059,0,0,0,0.611111111111111,0,0.0,0,4,1,True
996,2,2,3,0,35,2,10,0.09,0,87,1,0,1,4,2.88095238095238,0,0,0,0.6,0,0.0,0,4,1,True
997,0,0,0,0,5,0,0,0.09,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,0,2,3,True
998,0,0,0,0,5,0,0,0.71,0,0,0,0,0,0,0.0,0,0,2,1.0,1,0.0,0,3,0,True
999,1,6,3,6,95,1,9,0.17,2,82,1,0,36,2,8.33333333333333,0,1,1,2.41666666666667,0,0.0,0,3,3,True
1000,0,1,0,2,42,1,3,0.89,0,45,1,0,0,1,2.5,0,1,1,0.4,0,0.0,0,2,0,False
1001,0,1,0,3,39,1,2,1.05,0,41,1,0,0,1,2.66666666666667,1,1,1,0.5,0,0.0,0,2,0,False
1002,0,1,0,0,29,3,0,0.69,0,0,3,0,0,1,5.1,0,0,1,0.0,0,0.0,0,2,0,False
1003,0,1,0,0,21,1,2,1.05,0,25,2,1,4,1,2.5,2,4,1,0.0,0,0.0,0,2,1,False
1004,0,1,0,5,103,2,2,0.8,0,35,1,2,1,3,5.73333333333333,0,1,1,1.0,0,0.0,0,1,0,False
1005,1,1,0,2,78,2,4,0.55,0,63,1,0,1,3,4.3,0,1,1,0.434782608695652,0,0.0,0,2,0,False
1006,0,1,0,6,50,1,1,0.43,2,50,2,0,17,1,5.5,1,1,1,1.5,0,0.0,0,2,2,False
1007,0,1,0,0,20,1,9,0.34,0,66,1,2,8,2,5.2,2,1,1,0.714285714285714,0,0.0,0,1,0,False
1008,0,2,0,4,40,1,2,0.95,0,66,2,0,5,1,3.0,1,2,1,1.16666666666667,0,0.0,0,3,1,False
1009,0,1,0,5,84,2,9,0.61,0,61,1,2,6,2,3.45454545454545,1,1,1,1.21428571428571,0,1.0,0,1,1,False
1010,0,1,0,1,27,1,2,0.34,1,44,2,0,16,1,9.0,3,2,1,1.2,0,1.0,0,2,0,False
1011,0,2,0,0,17,1,0,0.44,0,100,2,0,10,1,3.66666666666667,1,2,1,1.2,0,0.0,0,1,0,False
1012,0,1,0,0,22,1,0,4.4,0,0,0,1,0,0,1.0,1,1,1,0.0,0,1.0,0,3,0,False
1013,3,1,6,2,40,1,0,0.63,0,42,1,0,0,1,5.0,0,1,1,1.55555555555556,0,0.0,0,2,0,False
1014,0,1,0,0,21,1,1,1.4,0,33,1,0,0,1,1.0,1,1,1,0.0,0,0.0,0,2,0,False
1015,0,1,0,1,26,1,0,0.72,0,66,2,0,8,1,3.0,0,1,1,1.2,0,0.0,0,1,1,True
1016,0,1,0,6,53,1,0,4.82,0,0,0,3,3,0,18.75,2,0,1,0.0,0,0.0,0,3,0,False
1017,0,1,1,1,37,1,10,0.23,1,77,1,0,23,3,9.28571428571429,0,1,1,1.7,0,0.0,0,2,4,True
1018,0,1,0,0,1,1,0,0.11,0,0,2,0,1,1,2.0,2,2,1,0.0,0,0.0,0,1,0,False
1019,0,1,0,0,24,1,0,1.33,0,75,3,0,4,1,2.75,2,2,1,0.0,0,0.0,0,3,1,False
1020,3,2,0,2,62,1,7,0.33,1,84,3,0,9,2,4.36363636363636,1,2,1,1.38461538461538,0,0.0,0,2,0,False
1021,0,1,0,0,32,2,4,2.0,0,100,2,0,2,1,1.2,0,1,0,0.0,0,0.0,0,2,0,False
1022,0,1,0,1,28,1,0,2.15,0,66,3,0,2,1,4.0,2,2,1,0.0,0,0.0,0,3,1,False
1023,0,1,0,0,23,1,0,0.88,0,80,5,0,2,1,1.6,1,1,1,0.0,0,0.0,0,2,2,False
1024,0,1,0,0,21,1,2,1.75,0,100,2,4,1,1,5.5,5,2,1,0.0,0,0.0,0,3,0,False
1025,0,1,0,0,22,1,0,0.85,0,80,5,0,2,1,1.6,1,1,1,0.0,0,0.0,0,3,1,False
1026,0,1,0,1,33,1,1,0.6,0,62,4,2,4,2,3.0,0,1,1,0.4,0,0.0,0,2,0,False
1027,0,1,0,0,24,1,0,0.55,0,100,3,12,3,2,4.25,0,0,1,0.0,0,0.0,0,2,1,False
1028,0,1,0,0,22,1,0,0.46,0,0,4,0,5,1,1.25,0,1,1,0.3,0,0.0,0,2,1,False
1029,0,1,0,0,22,1,0,0.49,0,0,4,0,5,1,1.57142857142857,0,1,1,0.333333333333333,0,0.0,0,3,0,False
1030,1,1,0,0,22,1,0,0.51,0,87,4,0,3,1,1.0,0,0,1,0.0,0,0.0,0,2,0,False
1031,0,1,0,0,22,1,0,0.46,0,0,4,0,5,1,1.125,0,1,1,0.3,0,0.0,0,2,1,False
1032,0,1,0,0,22,1,0,0.49,0,0,4,0,5,1,1.28571428571429,0,1,1,0.333333333333333,0,0.0,0,3,0,False
1033,0,1,0,0,22,1,0,0.46,0,0,4,0,5,1,1.125,0,1,1,0.3,0,0.0,0,2,1,False
1034,0,1,0,0,27,1,0,0.25,0,90,4,0,7,1,1.8,0,1,1,0.916666666666667,0,0.0,0,2,1,True
1035,0,1,0,0,28,1,3,0.25,0,90,4,0,7,1,2.36363636363636,0,1,1,0.615384615384615,0,0.0,0,2,1,False
1036,0,1,0,0,34,1,1,0.44,0,87,4,0,5,1,2.25,0,1,1,0.5,0,0.0,0,2,1,False
1037,0,1,0,0,22,1,0,0.47,0,0,4,0,5,1,1.25,0,1,1,0.3,0,0.0,0,3,0,False
1038,0,1,0,0,38,1,5,0.47,0,48,1,0,1,1,16.0833333333333,0,1,1,0.642857142857143,0,0.0,0,2,0,False
1039,0,1,0,2,23,1,0,2.3,0,0,0,1,0,0,1.0,0,0,1,0.0,0,0.0,0,2,0,False
1040,0,2,0,6,62,1,5,0.56,0,56,2,0,1,1,5.4,1,2,1,1.57142857142857,0,0.0,0,2,0,False
1041,0,1,0,0,16,1,15,0.05,0,84,1,0,0,1,4.69444444444444,0,1,1,0.578947368421053,0,1.0,0,2,1,False
1042,0,1,0,0,11,1,4,0.19,0,81,1,32,2,2,8.58333333333333,0,0,1,0.714285714285714,0,0.0,0,2,0,False
1043,6,4,5,1,88,1,15,0.03,0,84,1,0,55,3,8.51470588235294,0,0,1,2.27142857142857,0,0.0,0,2,0,False
1044,0,0,0,0,59,1,54,0.81,0,0,0,2,0,0,0.0,0,0,0,0.0,0,0.0,0,2,0,False
1045,28,11,0,0,12,1,11,0.01,0,87,1,0,3,2,5.88888888888889,1,1,1,1.60526315789474,0,0.0,0,1,1,False
1046,0,0,0,0,5,1,48,0.08,0,0,0,1,0,0,0.0,0,0,0,0.0,0,0.0,0,2,0,False
1047,0,1,1,7,50,1,8,2.78,0,93,1,0,0,1,1.5,1,1,1,0.75,0,0.0,0,2,0,False
1048,0,1,2,3,45,1,1,0.58,0,96,2,0,0,1,3.33333333333333,0,1,1,1.125,0,0.0,0,2,0,False
1049,0,1,0,0,27,2,1,0.44,0,19,2,0,1,2,8.25,0,1,1,0.375,0,0.0,0,2,0,False
1050,0,1,0,0,29,2,1,0.48,0,19,2,0,1,2,14.1666666666667,1,1,1,0.2,0,0.0,0,2,1,False
1051,0,1,0,0,26,2,1,0.43,0,19,2,0,1,2,8.58333333333333,0,1,1,0.2,0,0.0,0,2,0,False
1052,9,1,12,2,141,1,7,0.45,0,88,1,0,4,2,5.02564102564103,1,1,1,0.609756097560976,0,1.0,0,1,1,False
1053,0,1,0,0,27,1,1,2.7,0,0,1,0,0,1,37.5,21,1,1,0.8,0,0.0,0,1,0,False
1054,3,1,0,5,87,1,6,0.7,1,62,4,0,5,1,5.25,2,2,1,1.6,0,0.0,0,2,0,True
1055,0,1,0,0,17,1,0,0.5,0,66,4,0,2,1,3.66666666666667,2,3,1,0.6,0,1.0,0,2,0,True
1056,0,1,0,0,30,1,0,0.86,0,0,4,1,2,1,3.66666666666667,3,3,1,0.6,0,1.0,0,2,0,True
1057,0,1,2,5,59,1,0,1.69,0,0,4,1,4,1,4.6,4,2,1,0.571428571428571,0,1.0,0,2,0,True
1058,0,1,0,0,21,1,0,0.6,0,66,4,1,3,1,5.0,4,4,1,0.6,0,1.0,0,2,0,True
1059,1,1,8,6,80,1,0,0.39,0,0,1,0,50,1,9.77777777777778,0,1,1,1.18181818181818,0,1.0,0,3,3,True
1060,0,1,0,0,21,1,0,0.6,0,66,4,1,2,1,4.66666666666667,3,3,1,0.6,0,1.0,0,2,0,True
1061,1,1,5,7,93,1,0,0.87,0,0,4,1,3,1,5.5,4,1,1,1.1,0,1.0,0,2,0,True
1062,1,1,5,8,95,1,0,0.92,0,0,4,1,3,1,5.0,4,1,1,1.1,0,1.0,0,2,0,True
1063,3,2,0,6,129,1,9,0.68,0,69,4,1,7,1,5.72727272727273,3,1,1,1.46153846153846,0,0.0,0,2,1,True
1064,0,1,0,2,31,1,3,0.94,0,25,3,4,2,2,4.0,0,1,1,0.428571428571429,0,0.0,0,2,0,False
1065,0,1,0,1,30,1,1,1.88,0,25,2,2,0,2,2.0,0,1,1,0.0,0,1.0,0,3,1,False
1066,0,1,0,8,34,1,0,6.8,0,0,1,2,1,1,13.0,13,0,1,0.0,0,0.0,0,1,0,False
1067,0,1,0,0,24,1,2,0.53,0,57,3,10,1,2,10.1428571428571,2,1,1,0.272727272727273,0,0.5,0,2,1,True
1068,0,1,2,5,59,1,0,1.69,0,0,4,1,4,1,4.4,4,2,1,0.571428571428571,0,1.0,0,2,0,True
1069,0,1,3,3,119,2,20,0.34,1,90,1,1,23,2,9.09090909090909,2,1,1,0.84,0,0.0,0,3,2,True
1070,0,1,0,2,28,1,0,0.61,1,0,4,0,2,1,3.66666666666667,3,3,1,2.4,0,0.0,0,2,0,False
1071,2,1,0,3,96,1,8,0.64,0,81,4,1,5,2,3.78571428571429,0,1,1,0.9375,0,1.0,0,3,1,False
1072,0,1,1,3,42,1,0,0.82,0,90,4,0,3,1,3.4,2,1,1,0.571428571428571,0,1.0,0,1,1,True
1073,2,1,0,5,67,1,5,0.81,0,60,4,0,5,1,4.16666666666667,2,2,1,1.875,0,0.0,0,1,0,False
1074,2,2,8,7,86,1,0,0.36,2,88,1,0,19,1,8.77777777777778,0,1,1,2.18181818181818,0,1.0,0,4,2,True
1075,0,1,0,0,35,1,5,0.47,0,83,1,0,3,2,1.90909090909091,0,1,1,0.428571428571429,0,0.0,0,2,0,True
1076,0,1,0,0,27,1,7,0.32,0,84,1,0,3,2,2.30769230769231,0,1,1,0.333333333333333,0,0.0,0,2,0,True
1077,1,1,5,0,29,1,0,0.26,0,83,1,0,5,1,7.0,0,1,1,0.75,0,0.0,0,3,0,False
1078,0,1,0,0,33,2,10,0.22,0,84,2,0,5,2,3.0,0,1,1,0.230769230769231,0,0.0,0,3,0,False
1079,0,1,0,0,24,1,5,0.28,0,83,1,0,3,2,2.53846153846154,0,1,1,0.266666666666667,0,0.0,0,1,0,False
1080,0,1,0,0,20,1,0,1.05,0,0,2,11,2,1,6.66666666666667,0,1,1,0.142857142857143,0,0.0,0,2,0,False
1081,0,1,0,0,17,1,0,0.57,0,0,3,0,4,2,1.0,1,2,1,0.5,0,0.0,0,1,0,True
1082,0,1,0,0,20,1,0,0.83,0,0,3,0,2,2,1.25,1,2,1,0.0,0,0.0,0,2,0,False
1083,0,1,0,0,20,1,0,0.83,0,0,3,0,3,2,1.25,1,2,1,0.0,0,0.0,0,2,0,False
