File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,target
966,0,0,1,0,0,1,1,34,2,1,2,7,0,1,0,1,2,1,1,0,0.0,0,1,0,1,False
967,0,0,1,1,1,0,2,25,1,1,2,7,0,3,1,3,2,1,1,0,0.5,0,3,2,0,False
968,0,0,1,0,0,1,1,29,1,1,1,5,0,4,0,3,2,0,1,0,1.0,0,1,1,1,False
969,0,0,1,0,0,1,1,29,1,1,1,4,0,3,0,2,2,0,1,0,1.0,0,2,1,0,False
970,0,0,1,1,0,0,1,19,1,0,0,1,0,3,0,0,1,2,2,0,0.5,0,2,2,0,False
971,0,0,1,0,0,0,2,23,1,0,2,2,0,1,0,4,2,2,2,0,0.5,0,2,2,0,False
972,0,0,1,1,0,0,1,19,1,0,1,2,0,3,0,0,1,1,1,0,0.5,0,2,2,0,False
973,0,0,1,1,0,0,1,19,1,0,0,1,0,3,0,0,1,2,2,0,0.5,0,1,2,1,False
974,0,1,1,0,0,0,1,19,1,0,0,0,0,0,1,1,0,1,1,0,1.0,0,2,1,0,False
975,0,0,1,1,1,0,2,16,2,1,8,12,0,1,0,7,2,2,1,0,0.0,0,2,0,0,False
976,0,0,1,0,0,1,1,24,1,0,1,2,0,3,0,0,1,1,1,0,0.0,0,2,0,0,False
977,0,0,1,1,0,0,1,22,2,0,0,4,0,2,1,0,2,0,1,0,0.0,0,2,0,0,False
978,0,0,1,0,0,0,2,16,1,0,3,4,0,1,0,0,1,0,2,0,0.0,0,1,0,0,False
979,0,0,1,1,0,0,2,16,1,2,3,4,0,3,0,4,1,0,4,0,1.0,0,1,1,0,False
980,0,2,1,0,0,0,2,16,5,2,5,13,0,3,2,9,2,0,0,0,1.0,0,1,1,0,False
981,0,1,1,0,0,4,1,23,1,0,0,0,0,0,1,0,0,3,1,0,0.0,0,2,0,0,False
982,0,0,1,2,1,0,2,25,2,7,10,17,0,2,1,11,2,0,0,0,1.0,0,3,1,1,False
983,0,0,1,1,0,0,1,19,1,0,0,1,0,2,3,0,1,6,1,0,0.5,0,2,2,0,False
984,0,0,1,1,0,0,1,20,5,3,2,6,0,4,0,5,2,0,1,0,0.5,0,2,2,0,True
985,0,0,1,0,0,0,1,21,1,2,0,1,1,5,0,2,1,0,1,0,1.0,0,2,1,1,False
986,0,0,1,0,0,0,1,20,1,0,3,3,0,1,0,4,1,2,1,0,0.0,0,1,0,1,False
987,0,0,1,1,0,0,1,22,2,3,5,2,0,4,0,7,2,0,1,0,0.0,0,2,0,0,False
988,0,0,1,0,0,0,1,20,3,4,2,4,1,4,0,7,2,0,1,0,0.0,0,2,0,0,False
989,0,0,1,0,0,0,1,20,3,4,2,4,1,4,0,7,2,0,1,0,0.0,0,1,0,1,False
990,0,0,1,0,0,0,1,22,2,3,1,2,1,4,0,5,2,0,1,0,0.0,0,1,0,1,False
991,0,0,1,1,0,0,1,21,1,0,1,2,0,1,0,0,1,2,1,0,0.0,0,2,0,0,False
992,0,0,1,0,0,0,1,19,1,0,1,2,0,1,0,0,1,1,2,0,0.0,0,2,0,0,False
993,0,0,2,0,0,0,2,19,1,0,3,9,0,1,0,0,2,1,1,0,0.0,0,2,0,0,True
994,0,0,1,0,0,0,1,22,3,3,0,9,1,4,0,8,2,0,0,0,0.0,0,2,0,0,True
995,0,0,1,0,0,1,1,25,4,2,0,4,1,4,0,3,2,0,1,0,0.0,0,1,0,1,True
996,0,0,1,0,0,0,1,21,2,2,0,2,1,4,0,5,2,0,1,0,0.0,0,1,0,1,True
997,0,0,1,0,0,0,1,17,2,2,0,3,1,4,0,6,2,0,1,0,0.0,0,2,0,0,True
998,0,0,1,0,0,0,1,20,5,3,0,7,0,4,0,4,2,0,1,0,0.0,0,1,0,1,False
999,0,0,1,0,0,1,1,22,2,3,0,1,1,5,0,3,2,0,1,0,0.0,0,2,0,0,False
1000,0,0,1,0,0,0,1,19,1,0,1,1,3,2,0,4,1,2,9,0,0.0,0,2,0,0,True
1001,0,0,1,1,0,1,1,25,3,2,0,3,1,4,0,4,2,0,1,0,1.0,0,2,1,0,False
1002,0,0,1,0,0,0,1,23,2,2,0,2,1,4,0,6,2,0,1,0,0.0,0,2,0,0,False
1003,0,0,1,0,0,0,1,21,3,3,1,9,0,4,0,8,2,0,1,0,1.0,0,2,1,2,False
1004,0,0,1,0,0,0,1,22,2,4,2,3,2,4,0,6,2,0,1,0,0.0,0,2,0,0,False
1005,0,1,1,16,1,0,1,52,20,5,5,36,0,4,6,17,2,0,0,0,1.0,0,2,1,1,True
1006,0,0,1,0,0,0,1,20,2,5,3,2,0,4,2,6,2,0,1,0,0.0,0,1,0,1,False
1007,0,0,1,0,0,1,1,23,2,2,1,2,1,4,0,4,2,0,1,0,1.0,0,2,1,0,True
1008,0,0,1,0,0,0,1,19,1,2,0,0,0,6,2,0,1,0,1,0,0.0,0,1,0,2,False
1009,0,0,1,0,0,0,1,19,1,1,0,0,0,7,0,0,1,0,1,0,0.0,0,1,0,0,False
1010,0,0,1,0,0,0,1,19,1,3,1,0,0,5,1,2,1,1,1,0,1.0,0,1,1,2,False
1011,0,0,1,0,0,0,1,19,1,1,0,0,0,7,0,0,1,0,1,0,0.0,0,1,0,2,False
1012,0,0,1,0,0,0,1,19,1,0,0,1,0,5,0,1,1,0,2,0,0.0,0,1,0,0,False
1013,0,0,1,0,0,0,1,20,2,2,0,2,1,4,0,6,2,0,1,0,1.0,0,2,1,0,False
1014,0,0,1,0,0,0,1,22,2,2,0,2,1,4,0,6,2,0,1,0,1.0,0,1,1,1,False
1015,0,0,2,0,0,0,2,21,1,0,2,6,0,1,0,0,2,1,1,0,0.0,0,1,0,1,False
1016,0,0,1,0,0,0,1,19,1,1,0,0,0,3,0,0,1,0,1,0,0.0,0,2,0,0,False
1017,0,0,1,0,0,0,1,19,1,0,1,1,0,2,0,1,1,1,2,0,0.0,0,2,0,0,False
1018,0,0,1,0,0,0,1,20,1,1,0,1,2,4,0,3,1,0,4,0,0.0,0,2,0,0,False
1019,0,0,1,1,0,0,1,20,3,3,4,4,0,4,1,8,2,0,1,0,0.0,0,1,0,1,True
1020,0,0,1,1,0,0,1,19,1,2,0,0,0,5,0,0,1,0,2,0,0.0,0,1,0,1,False
1021,0,0,1,1,0,5,1,75,6,4,6,13,2,4,0,7,2,0,1,0,0.5,0,1,2,3,False
1022,1,0,2,0,0,2,2,51,1,7,0,0,2,4,5,11,1,0,1,0,1.0,0,1,1,0,False
1023,1,0,1,1,0,0,2,23,1,0,3,5,0,1,0,1,2,2,1,0,0.0,0,2,0,0,True
1024,0,0,1,0,0,0,1,24,2,2,1,2,0,5,0,3,2,0,1,0,1.0,0,1,1,0,True
1025,0,0,1,0,0,0,1,28,2,0,1,2,2,5,0,3,2,1,2,0,0.0,0,1,0,0,False
1026,0,0,1,0,0,0,2,71,3,0,1,3,0,5,0,3,2,1,5,0,0.0,0,2,0,0,True
1027,0,0,1,0,0,0,1,28,2,0,1,2,2,5,0,3,2,1,2,0,1.0,0,1,1,0,False
1028,0,0,1,0,0,0,1,20,2,2,1,2,0,5,0,3,2,0,1,0,0.5,0,1,2,0,False
1029,0,0,1,0,0,1,1,29,1,1,1,1,1,5,0,2,1,0,1,0,0.0,0,1,0,0,False
1030,0,0,1,0,0,1,1,29,1,1,1,1,1,5,0,2,1,0,1,0,0.0,0,1,0,0,False
1031,0,1,1,0,0,0,1,21,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0,2,2,0,False
1032,0,0,1,0,1,0,1,39,1,4,2,8,0,1,0,4,3,1,1,0,1.0,0,2,1,1,False
1033,0,0,1,0,0,0,1,19,1,0,2,7,0,1,0,0,1,0,1,0,0.0,0,1,0,2,False
1034,0,0,1,0,0,0,1,19,1,2,2,4,1,3,0,8,1,0,2,0,0.0,0,2,0,1,False
1035,0,1,1,0,0,0,1,19,1,0,0,0,0,1,0,0,1,0,1,0,0.0,0,1,0,1,False
1036,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,2,2,0,False
1037,0,0,1,0,0,0,2,20,1,2,2,4,0,2,0,1,2,0,1,0,0.0,0,2,0,0,False
1038,0,1,1,0,0,7,1,29,1,0,0,0,0,1,3,0,1,1,0,0,0.0,0,1,0,1,False
1039,0,0,1,0,0,0,2,26,1,1,1,3,0,3,0,4,1,0,1,0,1.0,0,2,1,0,False
1040,0,0,1,1,0,0,2,36,5,6,7,16,0,4,0,11,2,0,0,0,1.0,0,2,1,0,False
1041,0,0,1,0,0,0,1,26,2,6,10,28,0,3,0,12,2,0,1,0,1.0,0,2,1,0,True
1042,0,0,1,0,0,0,2,19,2,0,3,3,0,3,0,4,2,2,3,0,0.5,0,2,3,0,False
1043,0,0,1,0,2,0,1,24,3,2,2,6,0,2,0,1,2,0,0,0,0.0,0,2,0,0,False
1044,0,0,1,0,3,1,1,55,7,7,1,15,0,1,3,1,2,0,0,0,0.0,0,2,0,0,False
1045,0,1,1,0,0,6,1,27,1,0,0,0,0,0,1,0,0,1,1,0,0.0,0,1,0,1,False
1046,0,1,1,0,0,0,1,19,1,0,0,0,0,1,2,0,1,4,1,0,0.0,0,2,0,0,False
1047,1,0,1,1,3,0,1,20,2,0,3,6,0,1,0,2,2,1,2,0,1.0,0,2,1,1,False
1048,0,0,1,0,0,0,1,19,1,0,3,7,0,1,0,0,1,0,1,0,0.333333333333333,0,1,3,2,True
1049,0,0,1,1,0,0,1,24,4,3,10,4,1,2,1,12,2,1,2,0,1.0,0,2,1,2,False
1050,0,0,1,0,0,1,1,20,1,1,0,0,0,3,0,1,1,0,2,0,0.0,0,1,0,1,False
1051,0,0,1,1,0,1,1,30,5,3,10,5,2,2,0,12,2,1,2,0,1.0,0,2,1,1,False
1052,0,0,1,1,0,0,1,26,1,0,3,10,0,1,0,1,1,0,1,0,0.0,0,2,0,0,False
1053,0,0,1,0,0,0,1,21,1,0,2,7,0,1,0,0,1,0,1,0,0.0,0,1,0,1,False
1054,0,0,1,2,0,0,1,21,3,3,2,2,0,5,0,4,2,0,1,0,0.0,0,2,0,1,False
1055,0,0,3,0,0,1,4,25,1,1,0,2,0,2,0,0,1,0,1,0,0.0,0,1,0,1,False
1056,0,1,1,0,0,0,1,21,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0,2,2,0,False
1057,0,0,1,0,1,0,1,32,2,5,4,7,0,2,0,2,2,1,1,0,1.0,0,2,1,1,False
1058,0,0,1,0,0,0,1,22,1,0,0,2,0,1,0,3,2,1,2,0,1.0,0,2,1,1,False
1059,0,0,1,0,0,0,1,21,3,1,1,3,1,4,0,4,2,0,1,0,0.0,0,1,0,1,False
1060,0,0,1,0,0,0,1,19,1,1,0,2,0,6,0,0,1,0,1,0,0.0,0,1,0,2,False
1061,0,0,1,0,0,0,1,19,1,0,0,1,1,2,0,0,1,0,4,0,0.0,0,2,0,2,False
1062,0,0,1,0,0,0,1,21,2,1,0,2,1,4,0,2,2,0,1,0,0.0,0,1,0,1,False
1063,0,0,1,0,0,0,1,21,4,3,1,6,0,4,0,6,2,0,1,0,0.0,0,3,0,0,False
1064,0,1,1,0,0,0,1,23,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0,2,2,0,False
1065,2,0,1,0,0,1,2,31,1,1,3,2,0,2,0,2,1,1,2,0,1.0,0,2,1,0,False
1066,0,0,1,0,0,0,1,20,1,0,0,2,0,1,0,3,2,1,2,0,1.0,0,2,1,0,False
1067,0,0,1,1,0,0,1,19,3,2,3,5,0,4,0,4,2,0,1,0,0.0,0,2,0,0,False
1068,0,0,1,0,0,0,1,21,2,1,0,4,1,4,0,3,2,0,1,0,1.0,0,2,1,0,False
1069,2,0,1,0,0,2,1,36,1,1,1,3,0,6,0,4,1,0,1,0,0.0,0,2,0,0,False
1070,0,0,1,0,0,0,1,19,1,0,2,7,0,1,0,0,1,0,1,0,0.0,0,1,0,1,False
1071,0,0,1,0,0,0,1,19,1,0,0,1,2,3,0,2,1,2,4,0,0.0,0,1,0,1,False
1072,0,0,1,0,0,0,1,19,1,1,2,1,1,2,1,4,1,1,1,0,0.0,0,2,0,2,False
1073,2,0,1,0,2,3,3,49,1,4,0,2,1,1,0,10,1,1,1,0,0.333333333333333,0,4,4,0,True
1074,0,0,1,0,2,1,1,37,1,2,1,7,0,3,0,4,1,0,1,0,0.5,0,3,3,1,True
1075,1,0,1,3,0,0,1,62,2,2,18,45,0,1,0,2,2,0,1,0,0.777777777777778,0,2,3,2,True
1076,0,0,1,2,0,1,4,34,1,7,4,1,1,4,0,5,1,0,1,0,0.666666666666667,0,2,2,2,False
1077,0,0,2,0,1,4,4,29,1,0,0,2,0,1,0,1,1,1,5,2,0.5,0,3,2,1,False
1078,0,0,1,0,0,1,1,37,1,0,2,13,0,3,0,11,1,0,1,0,0.625,0,3,3,1,True
1079,0,0,1,0,0,0,1,25,1,2,1,9,0,2,0,4,1,0,1,0,1.0,0,1,1,2,False
1080,0,0,1,0,1,0,2,33,1,4,1,10,0,3,0,5,1,0,1,0,1.0,0,4,1,0,False
1081,0,0,1,1,0,0,1,21,2,0,2,3,0,3,0,4,2,1,1,0,1.0,0,3,1,1,False
1082,1,0,1,14,2,5,6,38,1,0,0,2,3,1,0,0,1,0,1,0,0.0,0,1,0,1,False
1083,0,0,1,1,1,0,1,25,1,0,1,10,0,2,0,2,1,1,2,0,1.0,0,1,1,1,False
1084,1,0,1,1,1,0,2,22,1,0,0,3,0,1,0,0,2,0,1,0,1.0,0,2,1,0,False
1085,0,0,1,0,0,2,2,25,1,0,0,3,0,4,0,5,1,1,4,1,1.0,0,1,1,0,False
1086,0,0,1,0,0,4,1,31,2,1,0,2,3,4,0,9,2,0,1,0,0.0,0,1,0,0,False
1087,0,0,1,0,0,0,1,29,1,1,0,10,0,4,0,4,1,0,3,0,0.666666666666667,0,2,2,2,False
1088,0,0,1,0,0,2,1,24,2,1,0,2,0,4,0,3,2,0,1,0,0.0,0,1,0,1,False
1089,1,0,1,0,0,2,1,26,2,1,0,2,1,4,0,2,2,0,1,0,1.0,0,1,1,1,False
1090,1,0,1,0,0,1,1,24,2,1,0,2,0,4,0,2,2,0,1,0,1.0,0,2,1,0,False
1091,0,0,1,0,0,0,1,20,1,2,4,2,2,4,0,5,1,2,3,0,0.0,0,3,0,1,False
1092,1,0,1,0,0,2,1,25,2,1,0,2,1,4,0,2,2,0,1,0,0.5,0,1,2,0,False
1093,0,0,1,0,0,4,1,26,2,1,0,2,2,4,0,1,2,0,1,0,1.0,0,1,1,0,False
1094,0,0,1,0,0,2,1,27,2,2,0,2,1,4,0,4,2,0,1,0,0.75,0,3,2,1,True
1095,0,0,1,0,0,2,1,23,2,1,1,2,1,4,0,2,2,0,1,0,1.0,0,1,1,0,False
1096,0,0,1,0,0,2,2,29,2,2,1,2,3,4,0,4,2,0,1,0,0.0,0,4,0,0,False
1097,0,0,1,0,0,0,1,21,2,2,2,2,3,4,0,7,2,0,1,0,1.0,0,3,1,1,False
1098,1,0,1,2,0,1,2,41,4,9,1,9,1,3,0,6,2,0,0,0,0.6,0,3,3,1,True
1099,0,0,1,1,0,1,3,31,2,2,3,3,1,3,0,10,1,3,3,0,0.444444444444444,0,3,3,1,True
1100,1,0,1,0,5,0,1,25,1,0,0,5,0,1,0,2,1,0,1,0,1.0,0,2,1,0,True
1101,0,0,1,1,0,0,1,24,1,0,8,14,0,2,0,9,1,0,1,0,0.625,0,3,4,2,True
1102,0,0,1,0,0,2,1,26,1,0,1,2,0,2,0,2,1,2,1,0,1.0,0,2,1,1,False
1103,1,0,1,0,1,5,2,30,1,0,0,1,0,1,0,2,1,0,1,0,0.0,0,1,0,0,False
1104,1,0,1,0,4,1,2,33,1,0,0,4,0,1,0,4,1,0,1,0,0.666666666666667,0,1,2,0,True
1105,0,0,1,1,2,4,2,45,1,0,6,3,0,1,0,2,2,6,1,0,0.714285714285714,0,1,2,0,True
1106,2,0,1,1,0,1,3,39,2,3,10,7,0,3,0,8,1,1,1,0,0.666666666666667,0,4,2,1,True
1107,0,0,1,0,0,2,2,26,1,0,0,2,0,4,0,1,1,2,6,1,0.0,0,2,0,0,False
1108,0,0,1,0,0,0,2,21,1,0,0,4,1,2,0,1,1,0,4,0,1.0,0,1,1,0,True
1109,0,0,1,0,0,1,1,39,9,0,0,15,1,4,0,10,2,0,2,0,0.5,0,1,2,0,True
1110,0,0,1,1,0,1,1,24,3,1,1,3,0,4,0,3,2,0,1,0,0.0,0,1,0,0,False
1111,0,0,1,0,0,0,1,22,3,1,1,3,0,4,0,3,2,0,1,0,1.0,0,1,1,0,False
1112,0,0,1,1,0,2,1,26,3,1,1,3,1,4,0,9,2,0,1,0,0.0,0,1,0,1,False
1113,0,0,1,0,0,2,1,22,2,1,0,2,1,4,0,2,2,0,1,0,1.0,0,1,1,1,False
1114,0,0,1,0,0,2,1,22,2,1,0,2,1,4,0,2,2,0,1,0,1.0,0,1,1,1,False
1115,0,0,1,0,0,1,1,25,4,0,0,6,3,4,0,8,2,0,2,0,0.5,0,1,2,0,False
1116,0,0,1,0,0,1,1,20,1,1,0,0,0,5,0,0,1,0,2,0,1.0,0,2,1,1,False
1117,0,0,1,1,0,1,1,25,2,1,0,2,2,4,0,9,2,0,1,0,0.5,0,1,2,1,False
1118,2,0,1,1,1,0,1,23,3,0,2,4,1,2,0,10,2,0,1,0,1.0,0,1,1,0,False
1119,0,0,1,0,0,1,1,20,1,1,0,0,0,5,0,0,1,0,2,0,1.0,0,1,1,1,False
1120,0,0,1,0,0,1,1,20,1,1,0,0,0,5,0,0,1,0,2,0,1.0,0,1,1,1,True
1121,0,0,1,0,0,1,1,26,3,1,4,4,2,2,0,11,2,1,1,0,0.0,0,4,0,0,False
1122,1,0,1,1,0,1,2,31,3,1,1,7,0,4,0,2,2,0,1,0,0.5,0,2,2,0,True
1123,0,0,1,1,0,0,1,22,3,1,2,3,0,4,0,4,2,0,1,0,1.0,0,1,1,0,True
1124,0,0,1,1,0,0,1,24,3,1,0,3,1,4,0,8,2,0,1,0,0.666666666666667,0,1,2,0,True
1125,0,0,1,0,0,1,1,21,2,2,2,2,0,4,0,2,2,0,1,0,0.5,0,2,2,0,False
1126,0,0,1,0,0,1,1,24,2,2,1,3,1,4,0,2,2,0,1,0,0.5,0,2,2,0,False
1127,1,0,1,2,0,0,1,20,3,1,0,3,1,4,0,3,2,0,1,0,1.0,0,1,1,0,True
1128,0,0,1,0,0,0,1,20,2,1,1,2,0,4,3,2,2,0,1,0,0.5,0,1,2,1,False
1129,0,0,1,0,0,1,2,25,1,0,0,2,0,2,0,0,1,2,2,0,0.0,0,2,0,0,False
1130,0,0,1,0,0,0,1,25,1,0,2,3,0,1,0,1,1,1,1,0,0.0,0,3,0,0,False
1131,0,0,1,0,0,0,1,22,1,1,1,2,0,5,0,2,1,1,1,0,0.0,0,2,0,1,False
1132,0,0,1,0,0,0,1,19,1,1,0,0,0,6,0,0,1,0,1,0,0.0,0,1,0,2,False
1133,0,1,1,0,0,0,1,22,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0,2,2,0,False
1134,0,0,1,0,1,0,2,24,1,1,3,3,0,2,0,5,1,1,1,0,0.5,0,2,2,1,False
1135,0,0,1,0,0,0,1,21,1,0,0,2,0,1,0,3,2,1,2,0,1.0,0,1,1,2,False
1136,0,0,1,0,0,0,1,19,1,0,1,13,0,1,0,3,1,1,1,0,0.5,0,1,2,2,False
1137,0,0,1,0,0,0,1,19,1,1,0,3,0,6,0,1,1,0,1,0,1.0,0,3,1,1,False
1138,0,0,1,0,0,0,1,16,1,1,1,2,0,3,0,3,2,1,1,0,0.8,0,3,2,0,False
1139,0,0,1,0,0,0,2,16,1,2,0,1,0,3,0,9,1,0,2,0,0.0,0,2,0,1,False
1140,0,0,2,1,0,0,5,19,3,4,6,3,0,1,0,6,2,2,2,0,1.0,0,3,1,1,True
1141,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,False
1142,0,0,1,0,0,0,2,19,1,0,0,1,0,1,0,1,2,2,4,1,0.0,0,1,0,2,False
1143,0,0,1,1,0,0,2,32,1,5,3,8,0,3,0,3,1,0,1,0,1.0,0,2,1,1,False
1144,0,0,1,0,0,0,1,19,1,2,0,2,0,3,0,2,1,0,2,0,1.0,0,1,1,2,False
1145,0,0,1,2,0,0,2,34,1,3,5,21,0,2,0,11,1,0,1,0,0.8,0,2,2,1,False
1146,0,0,1,0,0,0,1,19,1,0,0,3,0,2,0,3,1,0,2,0,1.0,0,1,1,2,False
1147,0,0,1,0,0,0,2,19,1,1,1,2,0,3,0,1,1,2,1,0,1.0,0,2,1,1,False
1148,0,0,1,0,0,0,1,22,1,1,0,3,0,4,0,2,1,0,3,0,0.0,0,2,0,1,False
1149,0,0,1,0,0,2,1,23,2,1,1,2,0,4,0,6,2,0,1,0,0.0,0,2,0,1,False
1150,0,0,1,0,0,0,1,19,1,1,0,2,0,3,0,3,1,0,1,0,1.0,0,1,1,1,False
1151,0,0,1,0,0,0,2,24,1,2,3,4,0,3,0,7,2,1,1,0,1.0,0,1,1,3,False
1152,0,0,1,0,0,0,1,19,1,1,5,16,0,2,0,9,1,0,1,0,0.625,0,2,4,1,True
1153,0,0,1,0,0,0,2,19,1,0,1,2,0,3,0,6,1,2,1,0,1.0,0,2,1,1,False
1154,0,0,1,0,0,0,1,19,1,1,1,2,0,2,0,2,1,1,3,0,0.0,0,2,0,0,False
1155,0,1,1,0,0,0,1,16,1,0,0,0,0,2,1,0,1,1,1,0,0.0,0,1,0,0,False
1156,1,0,2,0,0,5,2,31,2,0,0,2,3,2,0,8,2,1,5,0,0.666666666666667,0,2,2,1,False
1157,0,0,1,0,0,0,1,16,1,0,1,5,0,1,0,0,2,0,1,0,0.0,0,1,0,0,False
1158,0,0,1,2,4,0,1,20,1,0,0,4,0,1,0,3,1,1,1,0,1.0,0,1,1,1,False
1159,0,0,1,1,0,0,1,23,1,1,1,6,0,3,0,4,1,0,1,0,1.0,0,1,1,1,False
1160,0,0,1,0,0,0,1,20,1,1,0,0,0,5,0,0,1,0,2,0,1.0,0,1,1,1,False
1161,0,0,1,0,1,0,1,22,1,1,2,3,2,4,1,4,1,2,1,0,0.5,0,1,3,1,True
1162,0,0,1,0,2,0,2,20,1,0,0,2,0,1,0,0,1,2,1,0,1.0,0,1,1,1,False
1163,0,0,0,0,0,0,0,19,1,0,7,2,0,1,0,1,1,0,1,0,0.0,0,1,0,1,False
1164,0,2,1,0,0,1,1,24,1,0,0,0,0,0,0,1,0,0,1,0,0.5,0,2,2,0,False
1165,0,0,1,0,0,3,6,22,1,0,0,1,0,2,0,7,1,5,6,3,0.0,0,2,0,0,False
1166,0,0,1,1,7,0,1,55,4,9,10,42,0,1,3,10,5,0,1,0,0.5,0,3,2,1,True
1167,0,0,1,0,0,0,2,22,1,2,0,0,0,4,0,3,1,3,1,0,1.0,0,2,1,0,False
1168,0,0,1,0,0,0,1,19,1,0,0,2,0,1,0,3,2,1,2,0,1.0,0,2,1,0,False
1169,0,0,1,1,0,0,1,19,3,2,3,4,0,4,0,4,2,0,1,0,0.0,0,2,0,0,False
1170,0,0,1,0,0,0,1,21,2,2,2,3,1,4,0,3,2,0,1,0,1.0,0,1,1,2,False
1171,0,0,1,0,0,1,1,22,2,2,2,3,1,4,0,2,2,0,1,0,1.0,0,1,1,1,False
1172,0,0,1,0,0,1,1,20,1,0,0,1,3,2,0,5,1,0,11,0,0.0,0,2,0,0,False
1173,0,0,1,0,0,1,1,24,2,2,2,3,1,4,0,3,2,0,1,0,1.0,0,1,1,1,False
1174,0,0,1,0,0,0,1,20,1,0,1,2,0,1,0,1,1,1,1,0,0.0,0,2,0,0,False
1175,0,0,1,0,0,1,2,23,3,1,0,3,1,4,0,2,2,0,1,0,1.0,0,1,1,0,True
1176,0,0,1,0,0,0,1,19,1,2,0,1,1,5,0,4,1,0,1,0,1.0,0,3,1,0,False
1177,0,0,1,0,0,0,1,19,2,1,0,4,2,4,0,2,2,0,1,0,1.0,0,1,1,1,False
1178,0,0,1,0,0,2,2,25,3,1,0,3,1,4,0,2,2,0,1,0,1.0,0,1,1,0,True
1179,0,0,1,0,0,0,1,19,1,2,2,1,1,5,0,1,1,0,1,0,1.0,0,2,1,0,False
1180,0,1,1,0,0,0,1,22,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0,2,2,0,False
1181,0,1,1,0,0,0,1,22,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0,2,2,0,False
1182,0,0,1,1,24,3,1,212,1,11,5,43,0,1,0,3,4,0,1,0,0.333333333333333,0,4,4,1,True
1183,0,0,1,0,0,0,1,21,1,0,0,3,0,3,0,0,1,1,2,0,0.0,0,1,0,1,False
1184,0,0,1,0,0,0,1,19,1,0,1,3,0,1,0,3,2,2,2,0,1.0,0,1,1,2,False
1185,0,0,1,0,0,0,1,19,1,0,0,1,0,1,0,3,2,1,2,0,1.0,0,2,1,1,False
1186,0,0,1,0,0,0,1,19,1,2,0,0,0,5,0,4,1,0,2,0,0.0,0,3,0,0,False
1187,0,0,1,0,0,0,1,22,2,1,0,3,1,4,0,2,2,0,1,0,0.5,0,1,2,1,True
1188,0,0,1,1,0,0,2,19,1,0,0,1,0,2,0,0,1,1,2,1,0.666666666666667,0,3,2,0,True
1189,0,0,1,0,0,0,1,19,2,1,0,3,1,4,0,2,2,0,1,0,1.0,0,2,1,0,True
1190,0,0,1,0,0,0,1,19,2,1,0,3,1,4,0,2,2,0,1,0,1.0,0,1,1,1,False
1191,0,0,1,0,0,0,1,19,1,1,0,1,0,6,0,0,1,0,1,0,1.0,0,2,1,0,True
1192,0,0,1,0,0,0,1,19,1,1,0,1,0,6,0,0,1,0,1,0,0.5,0,2,2,0,True
1193,0,0,1,0,0,0,1,23,1,0,3,6,0,1,2,1,2,1,1,0,1.0,0,1,1,0,True
1194,1,0,1,0,0,0,2,27,2,1,7,9,0,2,0,7,3,2,1,0,1.0,0,1,1,0,True
1195,0,0,1,0,0,0,3,24,1,0,3,2,0,2,0,8,1,2,5,1,0.714285714285714,0,2,3,0,True
1196,1,0,1,1,0,0,3,26,1,5,0,0,0,2,2,1,1,3,1,0,1.0,0,1,1,0,False
1197,0,0,1,0,0,0,1,22,1,1,0,0,0,3,0,1,1,1,1,0,0.0,0,1,0,0,False
1198,0,0,1,0,0,0,2,24,1,5,0,0,0,3,0,1,1,0,1,0,1.0,0,1,1,0,True
1199,0,0,1,0,0,0,1,23,1,0,0,1,0,2,0,2,1,0,1,0,0.0,0,1,0,0,False
1200,1,0,2,0,3,2,2,30,1,0,0,3,0,1,0,5,1,0,1,0,1.0,0,1,1,0,True
1201,1,0,1,0,3,0,1,23,1,0,0,3,0,1,0,2,1,0,1,0,1.0,0,1,1,0,True
1202,0,0,1,0,0,0,1,22,1,1,0,0,0,3,0,1,1,3,3,0,1.0,0,1,1,0,False
1203,0,0,1,0,0,1,7,28,1,1,6,1,2,4,0,12,1,5,18,2,0.428571428571429,0,1,3,1,True
1204,0,0,1,1,0,0,1,21,1,0,5,16,0,3,0,9,1,0,1,0,0.714285714285714,0,2,3,0,True
1205,0,0,1,0,0,0,1,22,1,3,0,7,0,2,0,4,1,0,2,0,1.0,0,1,1,0,False
