commit_id,nuc,aexp,nd,ns,age,la,ld,target
2178,24.71428571428569,333,3,1,25.857142857142897,511,278,True
2179,136.0,186,1,1,39.5,38,6,True
2180,1594.0,169,2,1,13.5,24,12,True
2181,41.84,51,5,1,27.16,273,494,True
2182,855.25,3,3,1,22.75,79,18,True
2183,81.125,4,6,1,24.5,407,204,True
2184,546.285714285714,167,5,2,97.7142857142857,33,0,True
2185,41.5714285714286,337,4,1,7.571428571428571,172,301,True
2186,111.0,338,3,1,7.0,98,28,True
2187,562.428571428571,280,2,1,7.571428571428571,304,229,True
2188,29.0,341,5,1,16.875,159,154,True
2189,1591.0,16,2,1,6.0,10,5,True
2190,399.375,13,4,2,66.0,724,33,True
2191,406.125,34,3,2,86.625,411,2,True
2192,1263.0,145,3,1,14.0,107,0,False
2193,696.2,309,3,1,28.6,242,13,True
2194,70.0,342,2,1,6.5,33,3,True
2195,1103.33333333333,341,3,1,76.6666666666667,34,1,False
2196,444.1,146,6,1,20.6,140,11,True
2197,588.833333333333,73,3,1,78.0,144,33,True
2198,44.2183908045977,55,17,2,40.3563218390805,747,1119,True
2199,709.8,74,3,1,1.6,47,17,True
2200,44.6666666666667,56,2,1,7.66666666666667,120,9,True
2201,549.857142857143,20,4,2,54.1428571428571,88,2,True
2202,187.714285714286,284,6,1,8.178571428571429,372,406,True
2203,468.125,313,6,2,81.125,445,5,True
2204,1626.0,75,2,1,1.5,14,5,True
2205,659.0,314,4,2,13.0,74,1,True
2206,88.1290322580645,285,14,1,171.612903225806,653,393,True
2207,818.5,49,3,1,124.75,161,102,True
2208,362.777777777778,19,2,2,93.4444444444444,786,121,True
2209,1109.0,350,2,1,2.6666666666666696,14,0,False
2210,6.8,3,5,1,65.9,712,4,True
2211,179.57692307692295,286,4,1,37.9230769230769,257,157,True
2212,117.657894736842,287,12,1,34.92105263157889,388,312,True
2213,258.777777777778,288,4,1,23.2222222222222,154,94,True
2214,229.666666666667,51,6,1,114.833333333333,502,193,True
2215,244.8,291,6,1,10.0,129,73,True
2216,1118.33333333333,352,3,2,393.333333333333,11,0,False
2217,39.9166666666667,6,4,2,6.25,384,114,True
2218,74.48387096774191,7,6,1,9.29032258064516,363,764,True
2219,343.8,292,6,1,4.9,123,133,True
2220,878.25,297,2,1,0.0,319,226,True
2221,605.333333333333,315,4,2,3.1666666666666696,495,0,True
2222,167.75,36,6,1,7.35,1369,3,True
2223,439.444444444444,129,5,2,59.8888888888889,30,8,True
2224,1669.5,355,2,1,2.5,3,0,False
2225,20.9,356,2,1,15.1,130,63,True
2226,1081.66666666667,130,2,1,28.0,93,0,False
2227,142.0625,300,12,1,47.53125,253,218,True
2228,382.583333333333,302,3,1,31.5,80,65,True
2229,1096.33333333333,24,3,1,234.0,17,5,True
2230,398.777777777778,159,8,1,65.2222222222222,159,9,True
2231,59.5576923076923,60,14,1,16.7692307692308,474,727,True
2232,616.142857142857,172,2,1,6.142857142857139,138,141,True
2233,591.25,38,2,1,58.75,27,7,True
2234,1633.5,141,2,1,14.0,6,2,True
2235,367.09090909090895,208,5,1,161.636363636364,169,12,True
2236,334.272727272727,305,6,1,277.181818181818,43,23,True
2237,490.2857142857141,164,4,2,45.1428571428571,126,24,True
2238,490.714285714286,7,2,1,55.71428571428571,317,202,True
2239,782.333333333333,26,3,1,8.33333333333333,9,3,True
2240,1641.0,142,2,1,332.5,6,0,True
2241,1645.5,143,2,1,0.0,4,0,False
2242,160.222222222222,313,8,1,231.148148148148,124,109,True
2243,1108.66666666667,20,3,1,111.0,67,3,True
2244,42.375,166,4,1,57.875,198,56,True
2245,318.08333333333303,358,3,1,84.4166666666667,166,48,True
2246,188.913043478261,318,6,1,109.652173913043,2206,2218,True
2247,611.1875,143,13,5,201.6875,27,14,True
2248,300.153846153846,319,5,1,15.1538461538462,398,293,True
2249,34.92105263157889,69,11,1,18.1578947368421,177,156,True
2250,1097.66666666667,322,2,1,37.3333333333333,14,0,False
2251,72.5333333333333,323,19,1,257.266666666667,151,178,True
2252,364.0,324,6,1,168.636363636364,63,40,True
2253,609.285714285714,325,2,1,5.857142857142861,361,258,True
2254,314.33333333333303,326,7,1,28.1666666666667,58,44,True
2255,753.8,211,4,1,28.0,570,29,True
2256,86.9433962264151,327,12,1,14.9811320754717,173,118,True
2257,91.16129032258058,213,17,3,56.6290322580645,857,770,True
2258,1102.33333333333,328,3,1,0.0,7,6,True
2259,40.5555555555556,360,9,1,8.555555555555559,1068,938,True
2260,1775.5,57,2,1,1.0,9,5,True
2261,141.708333333333,335,9,1,0.0,230,573,True
2262,1430.25,144,4,2,123.0,21,4,True
2263,1116.33333333333,217,2,1,68.6666666666667,12,1,True
2264,23.6666666666667,362,2,1,6.0,189,87,True
2265,839.571428571429,1,4,2,13.0,544,536,True
2266,358.72727272727303,12,4,1,9.0,772,50,True
2267,1692.5,177,2,1,9.0,7,1,True
2268,213.0,179,10,2,116.235294117647,95,43,True
2269,1007.25,345,3,2,18.5,84,0,True
2270,207.411764705882,348,17,5,361.941176470588,76,32,True
2271,297.357142857143,369,4,1,28.357142857142897,349,323,True
2272,264.25,10,6,2,44.75,316,245,True
2273,1176.66666666667,371,2,1,8.0,172,57,True
2274,372.5,361,4,1,71.5,307,14,True
2275,408.1,75,5,1,32.8,127,19,True
2276,1704.5,353,2,1,15.5,6,1,True
2277,1152.0,27,3,1,26.3333333333333,18,3,True
2278,602.833333333333,12,5,1,8.16666666666667,131,1,True
2279,300.86666666666696,187,6,2,221.866666666667,472,67,True
2280,535.0,28,4,1,22.25,227,14,True
2281,1742.5,65,2,1,35.0,7,0,True
2282,577.714285714286,76,4,1,21.1428571428571,420,313,True
2283,883.25,183,2,1,15.0,157,22,True
2284,481.444444444444,78,5,2,34.0,122,2,True
2285,1719.5,79,2,1,0.0,202,0,True
2286,902.5,13,2,1,6.5,45,3,True
2287,1764.0,190,2,1,0.5,12,0,False
2288,158.0,225,10,4,101.777777777778,1122,11,True
2289,1062.25,322,3,1,20.5,36,21,True
2290,875.5,31,3,1,152.25,110,2,True
2291,796.6,191,4,1,5.8,77,1,True
2292,924.25,32,2,1,25.75,88,3,True
2293,1169.33333333333,10,3,1,15.666666666666698,5,8,True
2294,1377.0,14,3,1,409.333333333333,20,0,False
2295,706.8,228,4,1,51.6,55,20,True
2296,1167.0,3,3,1,45.0,41,9,True
2297,1760.5,387,2,1,28.0,5,0,False
2298,1762.5,13,2,1,9.5,4,0,False
2299,1769.0,14,2,1,8.0,31,0,False
2300,890.0,4,3,1,48.25,53,8,True
2301,0.0,83,4,1,0.0,1828,0,True
2302,2086.0,374,2,1,0.5,8,6,True
2303,909.25,185,3,1,48.0,19,3,True
2304,1241.0,158,2,1,11.0,90,0,False
2305,249.14285714285705,376,5,1,56.6666666666667,1208,845,True
2306,1182.0,87,2,1,30.0,32,21,True
2307,341.272727272727,34,3,2,143.0,368,93,True
2308,894.0,0,3,1,53.25,33,7,True
2309,592.9333333333329,161,13,4,101.733333333333,123,59,True
2310,390.0,231,5,2,1.6,49,218,True
2311,588.125,7,4,1,19.125,89,134,True
2312,1933.0,379,2,1,1.0,6,0,False
2313,789.666666666667,380,3,1,21.5,230,239,True
2314,1218.66666666667,366,3,1,21.3333333333333,7,1,False
2315,321.142857142857,9,6,1,109.071428571429,540,39,True
2316,1808.0,331,2,1,2.5,4,0,False
2317,1792.5,232,2,1,26.0,8,2,True
2318,356.23076923076894,89,8,1,42.23076923076921,634,68,True
2319,1793.0,11,2,1,1.0,53,34,True
2320,749.2,233,4,1,5.4,159,0,True
2321,1797.0,91,2,1,2.0,4,0,False
2322,185.375,90,10,1,36.625,72,97,True
2323,37.5,11,1,1,17.5,81,7,True
2324,2.0,12,1,1,73.0,2,0,False
