File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,target
683,0,0,1,0,0,0,19,1,0,0,1,1.0,2,0,2,0,7,1,1.0,1,7.0,7,1,0.0,7,0.5,0,3,2,0,False
684,0,0,1,0,0,1,39,2,1,5,3,0.52,1,12,2,0,10,2,3.0,1,5.0,2,1,0.333333333333333,6,0.5,0,1,2,2,False
685,0,0,1,0,0,0,19,1,0,1,2,0.83,1,0,1,0,5,2,2.0,2,4.0,2,1,0.0,4,1.0,0,2,1,0,False
686,0,0,1,0,0,0,22,1,0,0,1,0.47,1,0,1,0,4,2,5.0,5,8.0,8,9,1.0,3,1.0,0,1,1,1,False
687,0,0,1,0,0,0,25,1,0,2,2,0.86,1,0,1,0,6,2,3.0,3,5.5,3,1,0.0,3,1.0,0,1,1,1,False
688,0,0,1,0,0,0,19,1,0,5,2,0.49,1,40,1,0,5,2,4.0,2,7.5,2,1,0.75,4,1.0,0,2,1,0,False
689,0,0,1,0,0,2,31,1,0,5,2,0.44,2,30,1,0,8,2,6.0,3,13.5,3,1,3.0,10,0.5,0,1,3,3,False
690,0,0,1,0,0,0,19,1,0,0,1,1.46,0,0,1,0,3,2,0.0,0,2.0,2,1,0.0,4,1.0,0,2,1,0,False
691,0,0,1,0,0,0,22,1,0,0,1,1.29,2,0,1,0,4,2,1.0,1,5.0,5,1,0.0,5,0.5,0,2,2,1,False
692,0,0,1,0,0,0,19,1,0,0,1,1.73,0,0,1,7,2,2,1.0,1,2.0,2,1,0.0,4,1.0,0,2,1,0,False
693,0,0,1,0,0,0,19,1,0,1,2,0.79,1,0,2,0,5,1,2.0,2,4.5,2,1,0.0,4,1.0,0,2,1,0,False
694,0,0,1,0,0,0,19,1,0,1,2,0.58,0,0,2,0,4,1,2.5,2,7.0,2,1,1.5,6,0.5,0,2,2,1,False
695,0,0,1,0,0,1,22,1,0,1,2,0.81,2,0,2,0,5,1,2.0,2,4.5,2,1,0.0,4,1.0,0,2,1,0,False
696,0,0,1,0,0,0,19,1,0,1,2,0.58,0,0,2,0,5,1,2.5,2,6.5,2,1,1.5,6,0.5,0,2,2,1,False
697,0,0,1,0,0,1,22,1,0,1,2,0.49,1,0,2,0,11,1,2.5,2,9.0,2,1,1.5,12,0.5,0,3,3,1,False
698,0,0,1,0,0,0,16,1,0,0,1,2.0,0,0,1,2,2,1,6.0,6,1.0,1,1,0.0,0,0.0,0,1,0,0,False
699,0,0,1,0,0,0,19,1,0,1,3,0.76,0,33,1,0,3,2,2.66666666666667,1,2.66666666666667,1,1,0.6,5,0.5,0,2,2,1,False
700,0,0,1,0,0,0,19,1,0,0,1,1.06,2,0,2,0,6,1,1.0,1,7.0,7,1,0.0,4,1.0,0,2,1,0,False
701,0,0,1,0,0,0,19,1,0,0,1,1.12,3,0,1,0,5,2,1.0,1,7.0,7,1,0.0,3,1.0,0,2,1,0,False
702,0,0,1,0,0,2,28,1,0,1,2,0.57,0,0,1,0,9,2,3.0,2,6.0,2,1,2.25,10,0.333333333333333,0,2,3,2,False
703,0,0,1,0,0,0,20,1,0,1,2,0.39,2,0,1,0,12,2,3.5,2,10.0,2,1,2.25,6,0.5,0,1,2,2,False
704,0,0,1,0,0,3,37,1,1,3,3,0.76,0,50,1,0,7,2,3.5,2,4.0,2,1,1.0,3,0.5,0,1,2,2,True
705,1,0,1,1,1,1,32,1,1,4,6,0.29,1,80,1,1,24,2,3.375,2,4.625,1,1,0.545454545454545,0,0.0,0,1,0,1,False
706,1,0,1,0,0,3,30,1,0,0,2,0.97,0,0,2,0,10,1,4.66666666666667,2,4.33333333333333,2,1,0.0,5,1.0,0,2,1,0,False
707,1,0,1,0,17,0,38,1,0,0,16,0.18,0,0,1,0,1,1,6.23529411764706,2,4.23529411764706,3,1,1.26315789473684,6,0.5,0,1,2,2,False
708,0,0,1,0,0,0,22,1,0,0,1,3.67,0,0,0,6,2,0,3.0,3,1.0,1,1,0.0,3,1.0,0,2,1,0,False
709,0,0,1,0,0,0,22,1,0,1,3,0.96,0,0,1,0,2,2,4.0,2,2.66666666666667,1,1,0.6,6,0.5,0,3,2,0,False
710,0,0,1,0,0,3,35,1,0,0,4,2.33,0,0,2,0,0,1,4.5,0,1.0,1,1,0.0,3,1.0,0,2,1,0,False
711,0,0,1,0,0,0,20,1,0,0,1,3.33,0,0,0,13,2,0,5.0,5,1.0,1,1,0.0,0,0.0,0,1,0,0,False
712,0,0,1,0,0,0,22,1,0,1,3,0.96,0,0,1,0,2,2,4.0,3,2.66666666666667,1,1,0.6,6,0.5,0,3,2,0,False
713,0,0,1,2,8,1,48,1,0,2,16,0.36,0,82,1,0,1,1,3.125,1,3.3125,1,1,0.333333333333333,3,1.0,0,1,1,1,False
714,2,0,1,1,0,0,26,1,2,5,18,0.15,0,89,2,0,20,1,2.63636363636364,0,3.27272727272727,2,1,0.375,21,0.4,0,2,4,4,False
715,0,2,1,0,0,2,38,1,2,5,1,0.38,2,68,2,0,18,1,3.2,1,7.0,1,1,1.42857142857143,7,0.4,0,1,4,4,False
716,1,0,1,0,1,4,27,1,0,0,1,0.93,2,0,1,0,4,1,1.5,0,6.0,1,1,1.6,4,0.5,0,4,2,3,False
717,1,0,1,0,1,11,40,1,0,0,1,2.11,2,0,1,0,6,1,2.5,0,4.0,1,1,0.0,0,0.0,0,4,0,2,False
718,0,2,2,2,3,1,20,1,0,0,1,0.07,0,33,1,0,0,1,3.0,3,5.0,3,2,2.5,1,1.0,0,1,1,6,False
719,11,4,2,2,1,0,38,4,0,40,27,0.06,0,89,2,0,10,2,6.0,0,5.59523809523809,0,1,1.74468085106383,41,0.5,0,3,2,4,False
720,0,0,0,0,0,0,44,1,0,39,0,0.59,0,0,0,2,0,0,0.0,0,0.0,0,0,0.0,44,1.0,0,4,1,0,False
721,42,0,5,7,0,0,13,1,1,11,7,0.01,0,85,1,0,3,2,5.18,1,5.04,1,1,1.86538461538462,156,1.0,0,4,1,1,False
722,0,0,2,0,0,7,72,1,1,5,4,0.64,0,56,2,0,1,1,4.6,1,4.0,2,1,1.57142857142857,10,1.0,0,2,1,1,False
723,0,1,1,0,0,1,18,1,0,1,1,0.62,0,0,2,0,3,1,4.5,2,6.0,2,1,1.5,1,1.0,0,4,1,2,False
724,0,0,1,1,0,1,48,1,5,15,31,0.14,0,84,1,0,0,1,4.66666666666667,0,2.75,1,1,0.578947368421053,38,1.0,0,3,1,1,False
725,0,0,0,1,0,0,20,1,0,0,0,0.51,0,0,1,0,0,1,0.0,0,0.0,0,0,0.0,1,1.0,0,4,1,1,False
726,0,0,1,0,2,0,16,1,0,0,2,0.52,0,0,1,0,2,1,2.0,2,6.0,5,3,2.0,0,0.0,0,4,0,1,False
727,0,0,1,0,2,4,70,1,0,8,7,1.79,0,94,1,0,0,1,2.42857142857143,0,1.71428571428571,1,1,0.333333333333333,55,1.0,0,2,1,0,False
728,0,0,1,4,2,4,54,1,2,1,4,0.74,0,96,2,0,0,1,3.5,0,2.83333333333333,1,1,1.125,19,1.0,0,2,1,1,False
729,1,0,1,1,3,5,38,1,0,0,3,1.15,2,50,1,0,7,1,4.25,0,5.75,1,1,0.0,0,0.0,0,4,0,2,False
730,1,1,1,1,2,1,22,1,0,0,1,0.34,1,66,1,0,6,1,3.33333333333333,0,7.0,1,1,2.6,3,1.0,0,6,1,2,False
731,3,0,3,4,3,6,51,1,0,0,1,0.43,4,43,1,0,10,1,4.75,0,12.0,1,1,3.0,17,1.0,0,5,1,3,False
732,1,0,3,0,3,2,46,3,0,3,9,0.2,3,50,3,0,16,2,2.7,0,4.6,1,1,1.35714285714286,31,0.333333333333333,0,3,3,8,True
733,0,0,1,0,0,5,70,1,3,2,5,1.19,0,75,1,75,4,2,20.5,1,2.125,1,1,1.36363636363636,57,0.5,0,6,3,3,False
734,0,0,2,0,0,417,1302,1,0,3,3,0.66,1,33,4,0,2,1,5.66666666666667,5,4.33333333333333,3,1,2.4,15,0.666666666666667,0,1,2,2,False
735,0,1,2,0,0,0,32,2,3,3,2,0.65,0,25,4,1,1,1,2.66666666666667,2,3.16666666666667,2,1,0.777777777777778,112,0.714285714285714,0,2,2,0,False
736,1,0,1,0,0,0,29,1,0,3,4,0.63,0,53,4,0,1,1,3.8,1,3.6,1,1,0.857142857142857,39,0.6,0,2,2,0,False
737,10,1,1,2,2,1,88,3,0,5,24,0.35,0,77,3,1,2,2,3.94285714285714,0,2.31428571428571,0,1,0.794871794871795,127,0.6,0,4,3,0,True
738,0,0,1,0,0,1,35,1,2,1,6,1.0,0,12,3,3,0,1,2.125,1,1.625,1,1,0.0,82,0.75,0,2,2,0,False
739,1,0,1,0,1,0,22,1,0,1,7,0.59,0,25,3,0,0,1,2.875,1,1.5,1,1,0.0,76,0.4,0,2,3,1,False
740,0,0,1,0,0,6,32,1,0,0,1,6.4,0,0,2,2,0,1,6.0,6,1.0,1,1,0.0,53,0.5,0,2,3,0,False
741,0,0,2,2,0,1,32,1,2,6,6,0.4,1,71,4,3,3,1,4.125,1,4.5,1,1,1.2,45,0.545454545454545,0,4,4,4,False
742,0,0,2,0,0,30,119,1,0,3,3,0.59,2,33,4,0,1,1,4.66666666666667,3,4.0,2,1,2.4,17,0.75,0,4,2,4,False
743,0,0,1,0,0,1,23,1,0,0,3,0.85,0,0,2,0,3,1,5.33333333333333,2,3.33333333333333,2,1,0.6,12,0.5,0,3,2,2,False
744,1,0,1,1,0,0,20,1,0,4,7,0.31,0,72,4,0,3,1,4.25,1,3.625,1,1,0.9,48,0.6,0,4,3,2,False
745,0,0,2,0,0,5,29,1,0,3,2,1.16,0,0,4,0,1,1,5.0,5,4.5,3,1,1.5,4,0.4,0,3,4,4,False
746,0,0,1,0,0,1,26,1,1,0,3,1.44,0,0,5,2,1,1,3.75,2,2.0,2,1,0.0,16,0.5,0,4,3,2,False
747,0,0,1,0,0,0,19,1,0,1,2,0.9,1,0,4,0,1,1,16.0,2,4.5,4,1,1.5,2,0.5,0,5,3,1,False
748,0,0,1,0,0,1,31,1,1,0,3,1.72,0,0,6,0,1,1,5.5,1,2.0,2,1,0.0,18,0.4,0,6,3,1,False
749,4,0,2,0,0,0,24,1,0,5,4,0.24,0,72,5,0,2,1,3.875,2,5.125,3,1,2.0,164,0.571428571428571,0,2,2,0,False
750,0,0,1,0,0,8,28,1,0,3,1,1.0,0,0,1,0,0,1,5.0,5,8.0,8,10,2.0,69,0.6,0,2,2,0,False
751,0,0,1,2,0,4,131,1,0,7,11,1.27,0,71,3,0,5,1,3.54545454545455,2,3.81818181818182,1,1,0.538461538461538,386,0.833333333333333,0,2,3,0,False
752,0,0,1,0,0,3,61,1,0,2,7,1.17,0,21,2,0,1,1,4.28571428571429,2,2.57142857142857,1,1,0.666666666666667,34,0.5,0,6,2,0,True
753,0,0,1,0,0,0,34,1,0,2,2,1.7,0,0,4,0,2,1,4.0,3,7.0,6,1,0.75,2,0.666666666666667,0,5,2,1,False
754,12,2,5,2,1,2,141,1,0,6,13,0.42,0,74,1,0,0,1,4.03703703703704,1,3.44444444444444,1,1,1.51724137931034,1,1.0,0,2,1,4,False
755,0,0,1,0,0,0,18,1,0,0,2,0.95,0,0,2,0,3,1,1.0,1,3.5,2,1,0.75,4,0.5,0,4,2,2,False
756,0,0,1,2,0,4,71,2,0,7,8,1.0,0,71,2,1,9,1,20.25,1,4.625,1,1,0.583333333333333,204,0.545454545454545,0,5,4,6,True
757,0,0,1,2,0,3,26,1,0,2,2,0.65,1,25,4,0,3,1,12.5,5,5.5,5,1,2.25,3,0.75,0,5,2,1,False
758,1,0,1,10,0,3,96,1,0,7,11,0.78,0,89,4,0,8,1,5.75,1,3.91666666666667,1,1,0.928571428571429,168,0.466666666666667,0,4,4,3,True
759,11,4,2,27,9,4,201,1,0,14,10,0.47,0,92,1,0,3,1,3.64,1,2.96,0,1,0.925925925925926,15,1.0,0,1,1,3,True
760,0,0,1,1,0,2,44,2,0,5,6,0.72,0,45,2,0,8,1,4.5,2,4.83333333333333,3,1,0.333333333333333,223,0.5,0,7,4,1,True
761,0,0,1,0,5,8,105,1,0,4,10,1.5,0,75,4,0,4,1,10.5,1,3.3,1,1,0.833333333333333,148,0.5,0,8,4,2,True
762,4,0,1,1,0,2,97,4,0,5,13,0.82,0,64,4,7,3,2,3.35294117647059,0,2.64705882352941,0,1,1.04545454545455,265,0.444444444444444,0,2,4,2,False
763,4,0,1,3,0,4,352,2,0,9,49,0.91,0,73,2,0,5,8,8.16981132075472,1,3.64150943396226,1,1,0.482142857142857,205,0.733333333333333,0,5,3,4,False
764,0,0,1,0,0,6,33,1,0,0,2,4.71,0,0,1,2,0,1,9.0,8,0.5,0,1,0.6,6,0.666666666666667,0,2,2,0,False
765,0,0,1,0,0,2,33,1,0,1,6,0.94,0,0,2,0,0,4,1.66666666666667,1,1.0,1,1,0.375,87,0.5,0,2,3,1,False
766,0,0,1,0,0,3,29,1,0,0,3,4.14,0,0,1,2,0,1,44.0,38,0.666666666666667,0,1,0.0,4,1.0,0,2,1,0,False
767,0,0,1,0,0,1,29,1,0,2,7,0.66,0,14,2,0,0,4,2.28571428571429,1,1.28571428571429,1,1,0.333333333333333,95,0.666666666666667,0,1,2,1,False
768,0,0,1,0,0,3,25,1,0,0,2,3.57,0,0,1,2,1,1,17.5,15,0.5,0,1,0.0,3,1.0,0,1,1,0,False
769,0,0,1,0,0,1,31,1,0,1,9,0.6,0,11,2,0,1,4,1.44444444444444,1,1.77777777777778,1,1,0.636363636363636,106,0.666666666666667,0,1,2,1,False
770,0,0,1,0,0,3,49,1,0,0,2,8.17,0,0,1,2,0,1,31.0,31,0.5,0,1,0.0,4,1.0,0,1,1,0,False
771,0,0,1,0,0,1,47,1,0,1,6,1.21,0,0,2,0,0,4,1.66666666666667,1,1.0,1,1,0.5,106,0.666666666666667,0,1,2,1,False
772,0,0,1,0,0,6,69,1,0,0,8,5.75,0,0,1,2,0,1,31.0,4,0.5,0,1,0.0,12,1.0,0,1,1,0,False
773,2,0,1,1,0,3,80,1,0,2,14,0.66,0,39,2,0,1,4,4.5,0,2.5625,1,1,0.888888888888889,279,0.666666666666667,0,2,2,0,False
774,0,0,1,0,0,1,22,1,0,0,2,3.67,0,0,1,2,0,1,27.0,27,0.5,0,1,0.0,3,1.0,0,1,1,0,False
775,0,0,1,1,0,0,22,1,0,1,8,0.52,0,43,2,0,0,4,1.875,1,1.5,1,1,0.3,84,0.5,0,2,2,0,False
776,0,0,1,0,0,1,28,1,1,1,3,1.33,0,0,3,65,0,1,20.25,1,1.5,1,1,0.0,17,0.5,0,6,3,1,False
777,0,0,1,0,0,1,43,1,7,1,2,1.23,0,33,3,11,3,1,9.77777777777778,1,2.22222222222222,1,1,0.0,78,0.363636363636364,0,6,4,2,False
778,0,0,1,0,0,8,124,1,3,0,4,4.96,0,0,2,34,1,2,27.8571428571429,4,1.0,0,1,0.0,531,0.590909090909091,0,5,4,2,False
779,0,0,1,0,0,0,17,1,0,0,2,0.89,0,0,2,0,3,1,2.0,1,3.5,2,1,0.75,3,0.5,0,4,2,2,False
780,0,0,1,0,0,1,23,1,1,0,3,1.28,0,0,5,0,1,1,19.0,1,2.0,2,1,0.0,18,0.4,0,4,4,3,False
781,0,0,1,0,5,9,65,1,0,0,5,0.65,0,0,1,0,0,1,4.6,2,4.4,3,2,2.14285714285714,10,0.5,0,4,2,1,False
782,0,0,1,0,0,4,121,1,3,16,20,0.85,0,88,1,3,5,2,3.34782608695652,0,1.91304347826087,1,1,0.423076923076923,24,0.3,0,2,5,3,False
783,1,0,1,0,7,2,42,1,0,0,7,0.69,1,0,1,0,3,1,4.125,0,3.75,1,1,0.8,1,1.0,0,1,1,1,False
784,1,0,1,1,6,1,65,1,0,0,6,1.41,0,71,1,0,0,1,3.28571428571429,0,2.28571428571429,1,1,0.777777777777778,24,1.0,0,6,1,1,False
785,3,0,2,16,6,5,103,2,0,1,7,0.79,0,91,1,0,1,1,8.0,0,2.8,1,1,0.384615384615385,24,0.8,0,3,2,4,False
786,0,0,2,4,0,7,149,1,0,2,16,1.2,0,81,1,0,2,2,54.5,4,4.0625,1,1,1.33333333333333,32,0.8,0,8,2,2,False
787,0,0,1,0,3,2,227,16,0,12,65,0.84,0,100,2,5,5,3,7.01538461538462,0,1.87692307692308,1,0,0.231707317073171,213,0.285714285714286,0,6,4,4,False
788,0,19,1,0,0,5,157,1,0,0,3,5.06,0,0,2,3,1,1,5.59090909090909,0,0.863636363636364,0,1,0.0,53,0.5,0,3,4,2,False
789,0,1,1,0,0,6,26,1,0,0,0,5.2,0,0,2,8,1,1,2.0,2,1.0,1,1,0.0,0,0.0,0,1,0,0,False
790,0,0,0,0,0,0,50,1,0,6,2,5.56,0,100,1,0,0,1,0.0,0,1.0,1,0,0.0,17,0.333333333333333,0,2,3,1,False
791,0,0,1,0,0,0,20,1,0,0,1,4.0,0,0,1,0,1,2,1.0,1,1.0,1,1,0.0,0,0.0,0,1,0,1,False
792,0,0,1,0,0,3,33,1,0,1,4,1.43,0,25,1,0,1,2,2.0,1,2.75,2,1,0.5,14,0.5,0,3,2,1,False
793,0,0,1,6,2,7,67,1,0,0,2,1.26,4,16,1,0,0,1,9.0,9,5.0,4,5,1.0,17,0.8,0,2,2,4,False
794,0,0,1,0,0,5,200,1,0,1,13,3.23,0,53,2,0,7,1,2.69230769230769,0,2.61538461538462,1,1,0.0,367,0.727272727272727,0,2,4,1,False
795,0,0,1,0,0,7,33,1,0,2,2,1.74,0,0,1,0,1,2,7.5,6,2.5,2,1,0.75,3,1.0,0,2,1,1,False
796,0,0,1,0,0,0,16,1,1,3,8,0.28,0,59,1,0,4,2,1.77777777777778,0,1.88888888888889,0,1,0.818181818181818,0,0.0,0,1,0,0,True
797,0,9,1,0,0,1,39,2,0,6,0,0.43,1,33,1,0,6,1,4.22222222222222,2,3.44444444444444,1,1,0.666666666666667,97,0.571428571428571,0,2,2,0,False
798,0,2,1,3,0,1,50,2,0,7,5,0.68,1,56,1,2,2,1,5.42857142857143,1,3.71428571428571,0,1,0.9,0,0.0,0,1,0,0,False
799,0,0,1,0,0,0,28,1,0,8,10,0.29,1,62,2,0,3,1,4.9,0,2.7,0,1,0.916666666666667,6,1.0,0,1,1,1,False
800,0,0,1,0,0,0,26,1,0,4,6,0.52,0,37,1,0,2,1,5.66666666666667,2,2.5,1,1,1.0,0,0.0,0,1,0,0,False
801,0,0,1,0,0,0,20,1,0,7,3,0.67,0,42,1,0,1,1,4.33333333333333,2,4.33333333333333,2,1,0.6,0,0.0,0,1,0,0,False
802,7,1,1,1,3,5,208,8,1,50,7,0.37,4,69,2,0,23,1,6.75,0,10.5,1,1,1.32,308,0.444444444444444,0,2,4,3,False
803,0,2,1,0,0,1,56,3,2,10,19,0.32,0,76,3,0,6,1,3.91304347826087,0,2.52173913043478,0,1,0.518518518518518,21,0.8,0,6,2,2,False
804,1,1,1,0,0,6,87,2,0,9,5,0.7,2,61,1,0,5,1,6.85714285714286,1,5.14285714285714,1,1,1.3,8,0.5,0,5,2,2,False
805,5,2,1,2,3,2,85,2,3,11,17,0.33,0,86,2,1,8,1,4.18518518518519,0,3.44444444444444,1,1,1.23333333333333,19,0.571428571428571,0,1,2,1,False
806,0,0,1,0,0,0,20,1,0,0,1,2.86,0,0,2,0,0,1,10.0,10,1.0,1,1,0.0,0,0.0,0,1,0,0,False
807,0,5,1,0,0,1,33,1,3,7,0,0.49,0,50,2,0,1,1,3.75,2,3.25,1,1,0.6,3,1.0,0,1,1,1,False
808,0,4,1,0,0,5,51,1,2,11,0,0.74,0,54,2,0,1,1,5.66666666666667,2,4.0,1,1,1.0,2,1.0,0,2,1,1,False
809,5,9,1,0,4,2,208,7,10,41,59,0.23,0,86,2,1,34,2,4.08433734939759,0,4.50602409638554,1,1,1.0,1453,0.526315789473684,0,5,4,0,False
810,0,5,1,0,0,0,16,1,0,0,0,1.6,0,0,1,1,3,1,1.0,1,0.4,0,1,0.0,2,1.0,0,1,1,1,False
811,0,2,1,0,0,3,22,1,0,0,0,3.67,0,0,1,1,1,1,1.0,1,0.5,0,1,0.0,0,0.0,0,1,0,0,False
812,0,6,1,0,0,1,25,1,0,1,0,1.67,0,83,1,2,4,1,2.33333333333333,2,0.5,0,1,0.0,2,1.0,0,1,1,1,False
813,0,2,1,0,0,0,17,1,0,0,0,2.43,0,0,1,2,1,1,2.0,2,0.0,0,1,0.0,0,0.0,0,1,0,0,False
814,0,4,1,0,0,0,16,1,0,0,0,2.0,0,0,1,2,3,1,2.0,2,0.5,0,1,0.0,0,0.0,0,1,0,0,False
815,0,3,1,0,0,0,21,2,0,7,9,0.18,0,57,2,0,9,1,3.33333333333333,2,2.75,1,1,1.06666666666667,20,1.0,0,2,1,0,False
816,0,0,1,0,0,0,16,1,0,3,3,0.62,0,22,2,0,2,1,3.33333333333333,2,2.0,1,1,0.6,2,1.0,0,1,1,1,False
817,0,0,1,0,0,0,16,1,0,4,5,0.32,0,30,2,0,8,1,3.8,2,3.2,1,1,0.571428571428571,4,1.0,0,2,1,0,False
818,0,0,1,0,0,0,27,1,0,4,6,0.55,0,50,2,0,11,1,3.33333333333333,1,3.66666666666667,2,1,0.375,17,0.75,0,2,2,0,False
819,0,0,1,0,0,0,19,1,0,6,2,1.12,0,75,1,0,5,1,3.0,2,2.5,1,1,0.0,0,0.0,0,1,0,0,False
820,1,4,2,0,0,2,53,2,0,17,7,0.2,3,77,2,0,19,1,7.08333333333333,2,6.58333333333333,2,1,2.06666666666667,96,0.6,0,1,3,2,False
821,0,3,1,0,0,0,19,1,0,2,4,0.33,1,21,2,0,13,1,3.0,1,3.0,2,1,0.666666666666667,15,1.0,0,2,1,1,False
822,0,1,3,0,0,7,47,1,0,6,2,0.37,10,22,2,0,18,1,10.0,2,15.3333333333333,2,1,4.2,36,0.428571428571429,0,2,3,1,False
823,1,1,1,0,0,0,22,2,0,9,5,0.41,0,71,2,0,14,1,2.85714285714286,1,3.14285714285714,2,1,0.3,17,0.75,0,3,2,0,False
824,11,78,1,20,0,1,313,8,0,59,3,0.33,1,95,2,5,39,2,5.44565217391304,0,3.56521739130435,0,1,0.772277227722772,246,0.615384615384615,2,1,2,3,False
825,0,1,1,0,0,0,23,1,0,6,1,1.0,0,58,1,0,4,1,3.5,1,5.5,2,1,0.0,1,0.5,0,1,2,0,False
826,0,2,1,0,0,2,27,1,0,9,1,0.42,0,7,1,0,0,1,12.3333333333333,9,6.33333333333333,2,1,1.4,1,1.0,0,4,1,3,False
827,2,3,1,10,0,4,124,1,0,3,17,0.6,0,89,1,0,8,1,8.31818181818182,3,3.27272727272727,1,1,1.04166666666667,24,0.5,0,6,5,6,False
828,0,1,1,0,0,2,50,1,0,6,8,1.11,0,68,1,0,1,1,2.44444444444444,0,2.11111111111111,1,1,0.0,0,1.0,0,2,1,0,False
829,0,0,1,0,0,10,61,1,0,0,4,4.36,0,0,2,0,0,1,1.0,0,1.0,1,1,0.0,0,0.0,0,1,0,0,False
830,0,0,1,0,0,1,29,1,0,4,6,0.91,0,62,2,0,2,1,4.0,1,2.0,1,1,0.0,10,1.0,0,2,1,0,False
831,9,8,1,0,0,2,99,2,1,16,11,0.24,0,75,2,0,20,2,7.68965517241379,0,5.20689655172414,1,1,1.3125,178,0.5,0,3,4,6,False
832,0,10,1,7,0,1,36,1,0,4,0,0.21,1,75,1,0,9,1,5.6,2,4.7,1,1,1.75,19,0.666666666666667,0,4,2,3,False
833,0,0,1,0,0,0,40,4,5,3,44,0.22,0,0,2,4,11,2,1.87755102040816,1,2.14285714285714,1,1,0.0,35,0.666666666666667,0,5,2,4,False
834,0,2,1,0,0,1,22,1,0,0,0,3.67,0,0,1,1,1,1,2.0,2,0.5,0,1,0.0,0,0.0,0,1,0,0,False
835,0,5,1,0,0,1,27,1,0,14,0,0.35,2,58,2,0,16,1,9.8,3,6.2,2,1,0.571428571428571,2,1.0,0,1,1,1,False
836,0,2,1,0,0,1,25,1,0,0,0,4.17,0,0,1,1,2,1,2.0,2,0.5,0,1,0.0,0,0.0,0,1,0,0,False
837,0,2,1,0,0,2,22,1,0,7,1,0.54,1,52,2,0,9,1,7.0,2,5.66666666666667,2,1,0.0,2,1.0,0,1,1,1,False
838,0,2,1,0,0,1,19,1,0,0,0,3.17,0,0,1,1,0,1,2.0,2,0.0,0,1,0.0,0,1.0,0,1,1,0,False
839,0,5,1,0,0,1,21,1,0,6,0,0.4,0,56,2,0,10,1,5.6,0,3.6,1,1,1.14285714285714,3,1.0,0,1,1,1,False
840,0,3,1,0,0,1,22,1,0,1,0,1.38,0,66,1,1,2,1,2.66666666666667,2,2.33333333333333,0,1,0.6,0,0.0,0,1,0,0,False
841,0,5,1,0,0,1,21,1,0,8,0,0.55,0,70,2,0,9,1,3.4,0,3.0,0,1,0.428571428571429,2,1.0,0,1,1,1,False
842,0,1,2,0,0,1,24,1,0,12,2,0.39,2,44,1,0,12,1,11.0,7,7.0,6,1,2.0,0,0.0,0,1,0,0,False
843,1,5,2,0,1,4,62,2,0,6,2,0.37,5,93,2,0,22,1,4.0,0,4.375,0,1,2.27272727272727,20,0.8,0,2,2,1,False
844,0,9,1,0,0,0,27,1,0,8,3,0.23,0,75,2,0,12,2,3.91666666666667,0,2.75,0,1,1.07142857142857,10,1.0,0,3,1,0,False
845,0,2,1,0,0,0,16,1,0,2,3,0.73,0,80,2,0,7,1,1.0,0,1.2,0,1,0.0,4,1.0,0,2,1,0,False
846,0,0,1,0,0,3,74,1,0,0,12,1.72,0,0,1,3,1,1,4.41666666666667,0,1.66666666666667,0,1,0.214285714285714,5,0.666666666666667,0,1,2,2,False
847,0,0,1,0,0,21,85,1,0,0,2,12.14,0,0,0,11,0,0,2.0,2,0.0,0,1,0.0,9,0.75,0,2,2,1,False
848,4,11,1,1,0,3,180,3,0,23,18,0.47,1,81,2,0,9,2,4.90909090909091,1,4.33333333333333,1,1,1.40540540540541,55,0.857142857142857,0,2,2,2,False
849,1,0,3,1,1,1,29,1,0,2,3,0.53,0,58,1,0,1,2,5.5,2,4.5,1,1,1.5,4,0.5,0,3,2,1,False
850,0,3,3,26,3,5,67,1,0,0,0,0.66,0,97,1,0,1,1,10.6666666666667,4,1.66666666666667,1,1,1.4,0,1.0,0,2,1,2,False
851,3,0,1,12,14,8,740,3,9,4,63,2.28,0,94,1,7,23,3,22.4933333333333,0,1.90666666666667,0,1,0.227848101265823,407,0.517241379310345,1,5,4,10,False
852,50,30,1,15,6,9,1888,4,3,45,90,0.81,2,96,1,8,40,2,16.7745664739884,1,5.11560693641619,0,1,1.12921348314607,569,0.714285714285714,3,1,2,14,False
853,0,0,1,0,0,0,22,1,0,7,3,0.63,0,28,1,0,1,1,5.0,3,5.0,3,1,1.4,0,0.0,0,1,0,0,False
854,0,6,1,0,0,1,22,1,0,1,0,1.47,0,83,1,1,4,1,1.16666666666667,1,0.5,0,1,0.0,2,1.0,0,1,1,1,False
855,0,5,1,0,0,0,25,1,0,0,0,2.5,0,0,1,1,1,1,1.0,1,0.2,0,1,0.0,0,0.0,0,2,0,0,False
856,0,4,1,0,0,0,16,1,0,0,0,2.0,0,0,1,1,4,1,1.0,1,0.5,0,1,0.0,0,0.0,0,1,0,0,False
