,nuc,aexp,nd,ns,age,asexp,la,ld,target
1504,16.14,-32.48,3.0,-0.53,-49.0,217.49,486.15,-9.26,False
1505,16.56,-42.23,3.0,-0.6,-52.04,222.35,503.34,-9.97,False
1506,18.35,-83.3,3.0,-0.9,-64.85,242.84,575.83,-12.99,False
1507,17.57,-65.37,3.0,-0.77,-59.26,233.89,544.18,-11.67,False
1508,17.29,-58.98,3.0,-0.72,-57.27,230.7,532.91,-11.2,False
1509,13.69,24.12,3.0,-0.11,-31.35,189.25,386.25,-5.09,True
1510,13.32,32.66,3.0,-0.05,-28.68,184.99,371.19,-4.47,True
1511,15.86,-26.04,3.0,-0.48,-46.99,214.27,474.77,-8.78,False
1512,14.5,5.41,3.0,-0.25,-37.18,198.59,419.28,-6.47,True
1513,13.96,17.78,3.0,-0.16,-33.32,192.42,397.44,-5.56,True
1514,15.19,-10.49,3.0,-0.36,-42.14,206.52,447.33,-7.64,False
1515,14.9,-3.82,3.0,-0.31,-40.06,203.19,435.56,-7.15,False
1516,14.03,16.26,3.0,-0.17,-33.8,193.17,400.12,-5.67,True
1517,17.22,-57.35,3.0,-0.71,-56.76,229.89,530.02,-11.08,False
1518,17.22,-57.24,3.0,-0.71,-56.72,229.83,529.83,-11.08,False
1519,15.62,-20.53,3.0,-0.44,-45.27,211.53,465.05,-8.38,False
1520,15.39,-15.16,3.0,-0.4,-43.6,208.85,455.57,-7.98,False
1521,16.42,-38.98,3.0,-0.57,-51.03,220.73,497.61,-9.73,False
1522,17.26,-58.33,3.0,-0.72,-57.07,230.38,531.77,-11.16,False
1523,13.07,38.26,3.0,-0.01,-26.94,182.2,361.3,-4.05,True
1524,17.01,-52.47,3.0,-0.67,-55.24,227.46,521.42,-10.73,False
1525,18.84,-94.68,3.0,-0.98,-68.4,248.51,595.9,-13.83,False
1526,17.54,-64.73,3.0,-0.76,-59.06,233.57,543.06,-11.63,False
1527,13.61,25.89,3.0,-0.1,-30.8,188.37,383.14,-4.96,True
1528,14.04,16.03,3.0,-0.17,-33.87,193.29,400.54,-5.69,True
1529,15.95,-27.99,3.0,-0.49,-47.6,215.25,478.22,-8.93,False
1530,15.95,-28.02,3.0,-0.49,-47.61,215.26,478.26,-8.93,False
1531,14.65,1.87,3.0,-0.27,-38.29,200.35,425.52,-6.73,True
1532,14.2,12.27,3.0,-0.2,-35.04,195.17,407.18,-5.97,True
1533,16.71,-45.57,3.0,-0.62,-53.09,224.02,509.25,-10.22,False
1534,17.24,-57.87,3.0,-0.71,-56.92,230.15,530.95,-11.12,False
1535,16.9,-49.9,3.0,-0.65,-54.43,226.17,516.88,-10.54,False
1536,18.84,-94.77,3.0,-0.98,-68.43,248.56,596.07,-13.84,False
1537,17.69,-68.24,3.0,-0.79,-60.16,235.32,549.25,-11.89,False
1538,15.89,-26.74,3.0,-0.48,-47.21,214.62,476.02,-8.83,False
1539,18.01,-75.48,3.0,-0.84,-62.41,238.93,562.02,-12.42,False
1540,18.56,-88.32,3.0,-0.94,-66.42,245.34,584.69,-13.36,False
1541,18.88,-95.5,3.0,-0.99,-68.66,248.92,597.35,-13.89,False
1542,14.09,14.91,3.0,-0.18,-34.22,193.85,402.52,-5.77,True
1543,15.55,-18.78,3.0,-0.42,-44.73,210.65,461.97,-8.25,False
1544,16.26,-35.14,3.0,-0.55,-49.83,218.81,490.84,-9.45,False
1545,16.3,-36.02,3.0,-0.55,-50.11,219.25,492.4,-9.52,False
1546,14.09,14.81,3.0,-0.18,-34.25,193.9,402.68,-5.78,True
1547,18.89,-95.77,3.0,-0.99,-68.74,249.05,597.83,-13.91,False
1548,18.04,-76.32,3.0,-0.85,-62.68,239.35,563.51,-12.48,False
1549,15.82,-25.09,3.0,-0.47,-46.7,213.8,473.1,-8.71,False
1550,16.13,-32.1,3.0,-0.52,-48.88,217.3,485.47,-9.23,False
1551,16.61,-43.31,3.0,-0.61,-52.38,222.89,505.25,-10.05,False
1552,13.27,33.7,3.0,-0.04,-28.36,184.48,369.35,-4.39,True
1553,16.91,-50.26,3.0,-0.66,-54.55,226.35,517.52,-10.56,False
1554,16.64,-43.91,3.0,-0.61,-52.57,223.19,506.31,-10.1,False
1555,18.38,-83.99,3.0,-0.9,-65.07,243.18,577.04,-13.04,False
1556,18.69,-91.3,3.0,-0.96,-67.35,246.82,589.94,-13.58,False
1557,14.54,4.37,3.0,-0.25,-37.51,199.11,421.12,-6.55,True
1558,18.9,-96.11,3.0,-0.99,-68.85,249.22,598.42,-13.93,False
1559,17.17,-56.11,3.0,-0.7,-56.37,229.27,527.84,-10.99,False
1560,15.84,-25.59,3.0,-0.47,-46.85,214.05,473.98,-8.75,False
1561,13.17,36.07,3.0,-0.02,-27.62,183.29,365.17,-4.22,True
1562,13.17,36.01,3.0,-0.02,-27.64,183.32,365.28,-4.22,True
1563,14.96,-5.34,3.0,-0.33,-40.54,203.95,438.25,-7.26,False
1564,17.21,-57.14,3.0,-0.71,-56.69,229.78,529.66,-11.07,False
1565,14.78,-1.08,3.0,-0.29,-39.21,201.82,430.73,-6.95,False
1566,14.43,7.0,3.0,-0.24,-36.69,197.79,416.46,-6.35,True
1567,18.12,-78.07,3.0,-0.86,-63.22,240.23,566.6,-12.61,False
1568,14.41,7.4,3.0,-0.23,-36.56,197.6,415.77,-6.32,True
1569,17.27,-58.39,3.0,-0.72,-57.08,230.41,531.86,-11.16,False
1570,16.21,-34.1,3.0,-0.54,-49.51,218.3,489.01,-9.38,False
1571,18.17,-79.36,3.0,-0.87,-63.62,240.87,568.86,-12.7,False
1572,18.6,-89.24,3.0,-0.94,-66.7,245.79,586.3,-13.43,False
1573,15.54,-18.53,3.0,-0.42,-44.65,210.53,461.53,-8.23,False
1574,17.68,-68.04,3.0,-0.79,-60.09,235.22,548.89,-11.87,False
1575,14.65,1.96,3.0,-0.27,-38.26,200.31,425.36,-6.72,True
1576,16.11,-31.63,3.0,-0.52,-48.74,217.06,484.64,-9.19,False
1577,16.61,-43.26,3.0,-0.6,-52.36,222.86,505.16,-10.05,False
1578,18.67,-90.77,3.0,-0.95,-67.18,246.56,589.0,-13.54,False
1579,13.18,35.78,3.0,-0.02,-27.71,183.44,365.69,-4.24,True
1580,17.93,-73.74,3.0,-0.83,-61.87,238.07,558.96,-12.29,False
1581,17.72,-68.94,3.0,-0.79,-60.37,235.67,550.48,-11.94,False
1582,13.73,23.2,3.0,-0.12,-31.63,189.72,387.89,-5.16,True
1583,18.61,-89.46,3.0,-0.94,-66.77,245.9,586.69,-13.45,False
1584,17.66,-67.46,3.0,-0.78,-59.91,234.93,547.88,-11.83,False
1585,15.0,-6.2,3.0,-0.33,-40.8,204.38,439.76,-7.32,False
1586,18.94,-96.97,3.0,-1.0,-69.12,249.65,599.95,-14.0,False
1587,13.39,30.95,3.0,-0.06,-29.22,185.85,374.21,-4.59,True
1588,13.85,20.38,3.0,-0.14,-32.51,191.12,392.87,-5.37,True
1589,17.78,-70.32,3.0,-0.8,-60.8,236.36,552.91,-12.04,False
1590,18.26,-81.3,3.0,-0.88,-64.23,241.84,572.3,-12.85,False
1591,15.6,-20.02,3.0,-0.43,-45.12,211.27,464.16,-8.34,False
1592,14.04,15.87,3.0,-0.17,-33.92,193.37,400.81,-5.7,True
1593,15.04,-6.99,3.0,-0.34,-41.05,204.77,441.16,-7.38,False
1594,18.32,-82.75,3.0,-0.9,-64.68,242.56,574.84,-12.95,False
1595,18.66,-90.5,3.0,-0.95,-67.1,246.43,588.54,-13.52,False
1596,14.07,15.32,3.0,-0.17,-34.09,193.65,401.79,-5.74,True
1597,14.71,0.53,3.0,-0.28,-38.7,201.02,427.89,-6.83,True
1598,13.42,30.39,3.0,-0.06,-29.39,186.13,375.2,-4.63,True
1599,16.87,-49.36,3.0,-0.65,-54.26,225.9,515.92,-10.5,False
1600,17.8,-70.77,3.0,-0.81,-60.94,236.58,553.71,-12.07,False
1601,16.87,-49.22,3.0,-0.65,-54.22,225.83,515.68,-10.49,False
1602,16.14,-32.37,3.0,-0.52,-48.97,217.43,485.95,-9.25,False
1603,16.74,-46.26,3.0,-0.63,-53.3,224.36,510.46,-10.27,False
1604,13.9,19.16,3.0,-0.15,-32.89,191.73,395.01,-5.46,True
1605,14.96,-5.17,3.0,-0.32,-40.48,203.87,437.95,-7.25,False
1606,13.4,30.72,3.0,-0.06,-29.29,185.96,374.6,-4.61,True
1607,17.17,-56.19,3.0,-0.7,-56.4,229.31,527.98,-11.0,False
1608,18.16,-79.02,3.0,-0.87,-63.52,240.7,568.27,-12.68,False
1609,15.22,-11.26,3.0,-0.37,-42.38,206.9,448.7,-7.7,False
1610,13.31,32.81,3.0,-0.05,-28.64,184.92,370.93,-4.46,True
1611,14.34,9.12,3.0,-0.22,-36.03,196.74,412.73,-6.2,True
1612,14.02,16.39,3.0,-0.17,-33.76,193.11,399.9,-5.66,True
1613,13.43,29.93,3.0,-0.07,-29.53,186.36,376.0,-4.67,True
1614,15.76,-23.68,3.0,-0.46,-46.26,213.1,470.61,-8.61,False
1615,17.96,-74.37,3.0,-0.83,-62.07,238.38,560.06,-12.34,False
1616,13.61,25.97,3.0,-0.1,-30.77,188.33,383.0,-4.96,True
1617,17.81,-71.02,3.0,-0.81,-61.02,236.71,554.15,-12.09,False
1618,16.92,-50.44,3.0,-0.66,-54.6,226.44,517.83,-10.58,False
1619,16.77,-47.05,3.0,-0.63,-53.54,224.75,511.85,-10.33,False
1620,14.83,-2.33,3.0,-0.3,-39.6,202.45,432.94,-7.04,False
1621,14.07,15.2,3.0,-0.18,-34.13,193.71,402.01,-5.75,True
1622,13.57,26.75,3.0,-0.09,-30.53,187.94,381.61,-4.9,True
1623,16.74,-46.36,3.0,-0.63,-53.33,224.41,510.63,-10.28,False
1624,17.45,-62.63,3.0,-0.75,-58.41,232.52,539.35,-11.47,False
1625,13.13,36.92,3.0,-0.02,-27.36,182.87,363.67,-4.15,True
1626,16.37,-37.69,3.0,-0.56,-50.63,220.08,495.33,-9.64,False
1627,14.33,9.31,3.0,-0.22,-35.97,196.64,412.4,-6.18,True
1628,14.16,13.31,3.0,-0.19,-34.72,194.65,405.34,-5.89,True
1629,13.05,38.84,3.0,-0.0,-26.76,181.91,360.29,-4.01,True
1630,15.18,-10.35,3.0,-0.36,-42.1,206.45,447.09,-7.63,False
1631,18.23,-80.57,3.0,-0.88,-64.0,241.47,571.01,-12.79,False
1632,18.8,-93.79,3.0,-0.98,-68.12,248.06,594.33,-13.76,False
1633,15.52,-18.12,3.0,-0.42,-44.52,210.32,460.8,-8.2,False
1634,15.86,-25.93,3.0,-0.48,-46.96,214.22,474.58,-8.77,False
1635,15.97,-28.47,3.0,-0.5,-47.75,215.48,479.06,-8.96,False
1636,14.9,-3.95,3.0,-0.32,-40.1,203.26,435.8,-7.16,False
1637,14.13,13.86,3.0,-0.18,-34.55,194.37,404.37,-5.85,True
1638,15.27,-12.26,3.0,-0.38,-42.7,207.4,450.47,-7.77,False
1639,18.28,-81.77,3.0,-0.89,-64.37,242.07,573.12,-12.88,False
1640,18.75,-92.63,3.0,-0.97,-67.76,247.49,592.28,-13.68,False
1641,16.83,-48.44,3.0,-0.64,-53.98,225.45,514.31,-10.43,False
1642,13.56,27.09,3.0,-0.09,-30.42,187.77,381.02,-4.88,True
1643,14.92,-4.29,3.0,-0.32,-40.21,203.42,436.39,-7.18,False
1644,13.93,18.56,3.0,-0.15,-33.08,192.03,396.07,-5.5,True
1645,17.41,-61.63,3.0,-0.74,-58.09,232.03,537.59,-11.4,False
1646,13.71,23.51,3.0,-0.11,-31.54,189.56,387.34,-5.14,True
1647,14.82,-1.97,3.0,-0.3,-39.49,202.27,432.3,-7.01,False
1648,18.36,-83.71,3.0,-0.9,-64.98,243.04,576.54,-13.02,False
1649,17.95,-74.24,3.0,-0.83,-62.03,238.31,559.83,-12.33,False
1650,13.48,28.87,3.0,-0.07,-29.87,186.89,377.88,-4.75,True
1651,18.31,-82.46,3.0,-0.89,-64.59,242.42,574.35,-12.93,False
1652,16.56,-42.19,3.0,-0.6,-52.03,222.33,503.28,-9.97,False
1653,15.27,-12.38,3.0,-0.38,-42.73,207.46,450.67,-7.78,False
1654,15.21,-10.95,3.0,-0.37,-42.29,206.75,448.14,-7.67,False
1655,18.19,-79.6,3.0,-0.87,-63.7,240.99,569.29,-12.72,False
1656,16.97,-51.61,3.0,-0.67,-54.97,227.03,519.9,-10.66,False
1657,16.15,-32.62,3.0,-0.53,-49.05,217.56,486.39,-9.27,False
1658,18.49,-86.62,3.0,-0.92,-65.89,244.49,581.67,-13.24,False
1659,18.36,-83.63,3.0,-0.9,-64.96,243.0,576.41,-13.02,False
1660,16.05,-30.37,3.0,-0.51,-48.34,216.43,482.42,-9.1,False
1661,16.27,-35.43,3.0,-0.55,-49.92,218.96,491.36,-9.47,False
1662,13.73,23.16,3.0,-0.12,-31.65,189.73,387.95,-5.16,True
1663,15.32,-13.46,3.0,-0.39,-43.07,208.0,452.58,-7.86,False
1664,17.83,-71.52,3.0,-0.81,-61.18,236.96,555.03,-12.13,False
1665,17.53,-64.57,3.0,-0.76,-59.01,233.49,542.77,-11.62,False
1666,13.45,29.54,3.0,-0.07,-29.66,186.55,376.7,-4.7,True
1667,15.63,-20.6,3.0,-0.44,-45.29,211.56,465.17,-8.38,False
1668,13.54,27.59,3.0,-0.08,-30.26,187.52,380.14,-4.84,True
1669,18.3,-82.16,3.0,-0.89,-64.5,242.26,573.8,-12.91,False
1670,17.03,-52.96,3.0,-0.68,-55.39,227.7,522.28,-10.76,False
1671,13.3,33.13,3.0,-0.04,-28.54,184.76,370.36,-4.43,True
1672,18.03,-76.08,3.0,-0.85,-62.6,239.23,563.08,-12.46,False
1673,17.07,-53.83,3.0,-0.68,-55.66,228.13,523.81,-10.83,False
1674,15.45,-16.51,3.0,-0.41,-44.02,209.52,457.97,-8.08,False
1675,16.9,-49.98,3.0,-0.65,-54.46,226.22,517.03,-10.54,False
1676,13.37,31.49,3.0,-0.06,-29.05,185.58,373.25,-4.55,True
1677,13.85,20.46,3.0,-0.14,-32.49,191.08,392.72,-5.36,True
1678,14.35,8.79,3.0,-0.22,-36.13,196.9,413.32,-6.22,True
1679,18.61,-89.46,3.0,-0.94,-66.77,245.91,586.7,-13.45,False
1680,13.16,36.34,3.0,-0.02,-27.53,183.16,364.69,-4.2,True
1681,15.55,-18.82,3.0,-0.43,-44.74,210.67,462.03,-8.25,False
1682,16.86,-48.93,3.0,-0.65,-54.13,225.69,515.18,-10.47,False
1683,17.9,-72.93,3.0,-0.82,-61.62,237.66,557.53,-12.23,False
1684,13.06,38.57,3.0,-0.0,-26.84,182.05,360.76,-4.03,True
1685,16.64,-44.07,3.0,-0.61,-52.62,223.27,506.6,-10.11,False
1686,16.01,-29.48,3.0,-0.5,-48.07,215.99,480.85,-9.04,False
1687,13.63,25.5,3.0,-0.1,-30.92,188.57,383.82,-4.99,True
1688,14.3,9.99,3.0,-0.21,-35.75,196.3,411.2,-6.13,True
1689,15.15,-9.62,3.0,-0.36,-41.87,206.08,445.79,-7.57,False
1690,16.7,-45.32,3.0,-0.62,-53.0,223.89,508.79,-10.2,False
1691,13.14,36.77,3.0,-0.02,-27.4,182.95,363.94,-4.16,True
1692,15.01,-6.36,3.0,-0.33,-40.85,204.46,440.04,-7.33,False
1693,16.5,-40.81,3.0,-0.59,-51.6,221.64,500.83,-9.87,False
1694,18.21,-80.16,3.0,-0.88,-63.87,241.27,570.28,-12.76,False
1695,14.0,16.84,3.0,-0.16,-33.62,192.88,399.1,-5.63,True
1696,14.97,-5.48,3.0,-0.33,-40.58,204.02,438.49,-7.27,False
1697,17.55,-64.84,3.0,-0.76,-59.09,233.62,543.24,-11.63,False
1698,13.04,38.99,3.0,-0.0,-26.71,181.84,360.02,-4.0,True
1699,14.29,10.12,3.0,-0.21,-35.71,196.24,410.97,-6.12,True
1700,14.25,11.25,3.0,-0.2,-35.36,195.67,408.97,-6.04,True
1701,15.55,-18.95,3.0,-0.43,-44.78,210.73,462.26,-8.26,False
1702,15.6,-19.94,3.0,-0.43,-45.09,211.23,464.01,-8.33,False
1703,13.86,20.18,3.0,-0.14,-32.58,191.22,393.22,-5.38,True
1704,15.54,-18.51,3.0,-0.42,-44.64,210.52,461.49,-8.23,False
1705,17.82,-71.14,3.0,-0.81,-61.06,236.77,554.36,-12.1,False
1706,14.51,5.06,3.0,-0.25,-37.29,198.76,419.9,-6.5,True
1707,15.29,-12.81,3.0,-0.38,-42.87,207.67,451.43,-7.81,False
1708,17.69,-68.21,3.0,-0.79,-60.15,235.31,549.2,-11.88,False
1709,14.61,2.82,3.0,-0.27,-37.99,199.88,423.84,-6.66,True
1710,13.11,37.4,3.0,-0.01,-27.21,182.63,362.83,-4.12,True
1711,16.84,-48.58,3.0,-0.64,-54.02,225.52,514.56,-10.44,False
1712,16.34,-37.1,3.0,-0.56,-50.44,219.79,494.29,-9.6,False
1713,16.3,-36.06,3.0,-0.55,-50.12,219.27,492.46,-9.52,False
1714,15.14,-9.49,3.0,-0.36,-41.83,206.02,445.56,-7.57,False
1715,16.59,-42.82,3.0,-0.6,-52.23,222.64,504.39,-10.02,False
1716,16.55,-41.83,3.0,-0.59,-51.92,222.15,502.65,-9.94,False
1717,14.94,-4.77,3.0,-0.32,-40.36,203.67,437.25,-7.22,False
1718,17.73,-69.03,3.0,-0.79,-60.4,235.72,550.64,-11.94,False
1719,15.39,-15.04,3.0,-0.4,-43.56,208.79,455.37,-7.97,False
1720,14.0,16.9,3.0,-0.16,-33.6,192.86,399.0,-5.63,True
1721,14.03,16.26,3.0,-0.17,-33.8,193.18,400.14,-5.67,True
1722,15.86,-25.91,3.0,-0.48,-46.95,214.21,474.55,-8.77,False
1723,15.48,-17.16,3.0,-0.41,-44.22,209.84,459.1,-8.13,False
1724,16.86,-49.02,3.0,-0.65,-54.16,225.74,515.33,-10.47,False
1725,17.09,-54.4,3.0,-0.69,-55.84,228.42,524.82,-10.87,False
1726,14.51,5.14,3.0,-0.25,-37.27,198.72,419.76,-6.49,True
1727,18.56,-88.32,3.0,-0.94,-66.42,245.34,584.69,-13.36,False
1728,14.52,4.85,3.0,-0.25,-37.36,198.87,420.27,-6.51,True
1729,13.94,18.35,3.0,-0.15,-33.15,192.13,396.44,-5.52,True
1730,17.82,-71.15,3.0,-0.81,-61.06,236.77,554.38,-12.1,False
1731,16.22,-34.2,3.0,-0.54,-49.54,218.34,489.18,-9.38,False
1732,17.18,-56.43,3.0,-0.7,-56.47,229.43,528.41,-11.02,False
1733,16.33,-36.87,3.0,-0.56,-50.37,219.68,493.89,-9.58,False
1734,18.25,-81.03,3.0,-0.88,-64.14,241.7,571.81,-12.83,False
1735,17.54,-64.82,3.0,-0.76,-59.09,233.62,543.21,-11.63,False
1736,14.8,-1.44,3.0,-0.3,-39.32,202.0,431.36,-6.97,False
1737,13.1,37.7,3.0,-0.01,-27.11,182.48,362.3,-4.1,True
1738,17.36,-60.46,3.0,-0.73,-57.73,231.44,535.52,-11.31,False
1739,18.5,-86.96,3.0,-0.93,-65.99,244.66,582.28,-13.26,False
1740,14.48,5.9,3.0,-0.24,-37.03,198.34,418.42,-6.43,True
1741,18.5,-86.83,3.0,-0.93,-65.95,244.59,582.05,-13.25,False
1742,17.17,-56.15,3.0,-0.7,-56.39,229.29,527.92,-11.0,False
1743,17.33,-59.86,3.0,-0.73,-57.54,231.14,534.45,-11.27,False
1744,15.77,-23.81,3.0,-0.46,-46.3,213.16,470.84,-8.62,False
1745,15.67,-21.52,3.0,-0.44,-45.58,212.02,466.8,-8.45,False
1746,13.49,28.75,3.0,-0.08,-29.9,186.95,378.09,-4.75,True
1747,16.47,-40.12,3.0,-0.58,-51.39,221.3,499.63,-9.82,False
1748,17.79,-70.58,3.0,-0.81,-60.89,236.49,553.38,-12.06,False
1749,14.7,0.71,3.0,-0.28,-38.65,200.93,427.57,-6.82,True
1750,15.54,-18.67,3.0,-0.42,-44.69,210.6,461.78,-8.24,False
1751,16.03,-29.99,3.0,-0.51,-48.22,216.24,481.74,-9.07,False
1752,15.43,-16.11,3.0,-0.41,-43.9,209.32,457.26,-8.05,False
1753,17.57,-65.43,3.0,-0.77,-59.28,233.92,544.29,-11.68,False
1754,18.2,-79.9,3.0,-0.87,-63.79,241.14,569.82,-12.74,False
1755,14.92,-4.3,3.0,-0.32,-40.21,203.43,436.41,-7.18,False
1756,18.76,-92.95,3.0,-0.97,-67.86,247.65,592.85,-13.7,False
1757,15.25,-11.99,3.0,-0.37,-42.61,207.27,449.99,-7.75,False
1758,14.22,11.89,3.0,-0.2,-35.16,195.36,407.85,-5.99,True
1759,16.54,-41.76,3.0,-0.59,-51.9,222.12,502.53,-9.94,False
1760,18.76,-92.78,3.0,-0.97,-67.81,247.56,592.56,-13.69,False
1761,13.64,25.18,3.0,-0.1,-31.02,188.73,384.39,-5.02,True
1762,15.15,-9.54,3.0,-0.36,-41.85,206.05,445.67,-7.57,False
1763,13.28,33.49,3.0,-0.04,-28.42,184.58,369.72,-4.41,True
1764,14.17,13.05,3.0,-0.19,-34.8,194.78,405.8,-5.91,True
1765,16.53,-41.49,3.0,-0.59,-51.81,221.98,502.03,-9.92,False
1766,17.01,-52.61,3.0,-0.67,-55.28,227.53,521.66,-10.74,False
1767,18.84,-94.66,3.0,-0.98,-68.4,248.5,595.88,-13.83,False
1768,14.46,6.21,3.0,-0.24,-36.93,198.19,417.86,-6.41,True
1769,17.33,-59.99,3.0,-0.73,-57.58,231.21,534.69,-11.28,False
1770,16.2,-33.93,3.0,-0.54,-49.45,218.21,488.7,-9.36,False
1771,15.28,-12.51,3.0,-0.38,-42.77,207.53,450.91,-7.79,False
1772,17.11,-54.81,3.0,-0.69,-55.97,228.62,525.55,-10.9,False
1773,18.13,-78.26,3.0,-0.86,-63.28,240.32,566.93,-12.62,False
1774,18.63,-89.84,3.0,-0.95,-66.89,246.1,587.36,-13.47,False
1775,14.17,13.0,3.0,-0.19,-34.81,194.8,405.88,-5.91,True
1776,14.92,-4.34,3.0,-0.32,-40.23,203.45,436.49,-7.19,False
1777,15.72,-22.76,3.0,-0.45,-45.97,212.64,469.0,-8.54,False
1778,13.25,34.2,3.0,-0.04,-28.2,184.23,368.48,-4.35,True
1779,14.26,10.88,3.0,-0.21,-35.48,195.86,409.62,-6.07,True
1780,14.61,2.77,3.0,-0.27,-38.01,199.9,423.94,-6.66,True
1781,13.56,27.0,3.0,-0.09,-30.45,187.82,381.18,-4.88,True
1782,16.29,-35.98,3.0,-0.55,-50.09,219.23,492.31,-9.51,False
1783,13.68,24.27,3.0,-0.11,-31.3,189.18,385.99,-5.08,True
1784,16.99,-51.94,3.0,-0.67,-55.07,227.19,520.48,-10.69,False
1785,18.87,-95.29,3.0,-0.99,-68.59,248.81,596.98,-13.87,False
1786,13.13,36.96,3.0,-0.01,-27.34,182.85,363.6,-4.15,True
1787,18.31,-82.48,3.0,-0.89,-64.6,242.43,574.38,-12.93,False
1788,16.15,-32.6,3.0,-0.53,-49.04,217.54,486.35,-9.26,False
1789,13.49,28.59,3.0,-0.08,-29.95,187.03,378.37,-4.77,True
1790,15.38,-14.99,3.0,-0.4,-43.55,208.76,455.28,-7.97,False
1791,13.43,30.0,3.0,-0.07,-29.51,186.32,375.89,-4.66,True
1792,13.36,31.55,3.0,-0.05,-29.03,185.55,373.15,-4.55,True
1793,13.38,31.21,3.0,-0.06,-29.14,185.72,373.75,-4.57,True
1794,16.36,-37.58,3.0,-0.56,-50.59,220.03,495.15,-9.63,False
1795,17.55,-64.96,3.0,-0.76,-59.13,233.68,543.45,-11.64,False
1796,14.29,10.33,3.0,-0.21,-35.65,196.13,410.6,-6.11,True
1797,17.66,-67.55,3.0,-0.78,-59.94,234.98,548.02,-11.83,False
1798,16.16,-32.9,3.0,-0.53,-49.13,217.7,486.89,-9.29,False
1799,13.13,36.92,3.0,-0.02,-27.35,182.87,363.67,-4.15,True
1800,16.5,-40.79,3.0,-0.59,-51.59,221.63,500.8,-9.87,False
1801,16.17,-33.23,3.0,-0.53,-49.23,217.86,487.46,-9.31,False
1802,16.83,-48.27,3.0,-0.64,-53.93,225.36,514.01,-10.42,False
1803,18.43,-85.22,3.0,-0.91,-65.45,243.79,579.22,-13.13,False
1804,16.18,-33.34,3.0,-0.53,-49.27,217.92,487.66,-9.32,False
1805,15.38,-14.82,3.0,-0.4,-43.49,208.68,454.97,-7.96,False
1806,15.74,-23.14,3.0,-0.46,-46.09,212.83,469.66,-8.57,False
1807,15.28,-12.52,3.0,-0.38,-42.77,207.53,450.92,-7.79,False
1808,16.29,-35.84,3.0,-0.55,-50.05,219.16,492.08,-9.5,False
1809,18.15,-78.87,3.0,-0.87,-63.47,240.62,568.0,-12.67,False
1810,14.57,3.8,3.0,-0.26,-37.68,199.39,422.11,-6.59,True
1811,13.08,38.03,3.0,-0.01,-27.01,182.32,361.72,-4.07,True
1812,17.88,-72.59,3.0,-0.82,-61.51,237.49,556.93,-12.21,False
1813,16.46,-39.79,3.0,-0.58,-51.28,221.13,499.04,-9.79,False
1814,14.6,3.07,3.0,-0.26,-37.91,199.75,423.4,-6.64,True
1815,17.72,-68.76,3.0,-0.79,-60.32,235.58,550.16,-11.92,False
1816,18.38,-84.1,3.0,-0.91,-65.1,243.23,577.23,-13.05,False
1817,14.54,4.42,3.0,-0.25,-37.49,199.08,421.02,-6.54,True
1818,17.24,-57.9,3.0,-0.71,-56.93,230.16,531.0,-11.12,False
1819,13.52,28.04,3.0,-0.08,-30.12,187.3,379.33,-4.81,True
1820,15.36,-14.55,3.0,-0.39,-43.41,208.54,454.5,-7.94,False
1821,15.84,-25.48,3.0,-0.47,-46.82,214.0,473.79,-8.74,False
1822,17.45,-62.67,3.0,-0.75,-58.42,232.55,539.43,-11.48,False
1823,18.29,-81.91,3.0,-0.89,-64.42,242.14,573.37,-12.89,False
1824,14.11,14.27,3.0,-0.18,-34.42,194.17,403.63,-5.82,True
1825,14.6,3.1,3.0,-0.26,-37.9,199.74,423.36,-6.64,True
1826,16.47,-40.11,3.0,-0.58,-51.38,221.29,499.6,-9.82,False
1827,16.59,-42.91,3.0,-0.6,-52.25,222.69,504.55,-10.02,False
1828,16.25,-34.91,3.0,-0.54,-49.76,218.7,490.43,-9.43,False
1829,16.28,-35.72,3.0,-0.55,-50.01,219.1,491.87,-9.49,False
1830,17.97,-74.61,3.0,-0.84,-62.14,238.5,560.49,-12.35,False
1831,16.22,-34.39,3.0,-0.54,-49.6,218.44,489.51,-9.4,False
1832,18.22,-80.42,3.0,-0.88,-63.95,241.4,570.73,-12.78,False
1833,14.98,-5.76,3.0,-0.33,-40.67,204.16,438.98,-7.29,False
1834,14.33,9.35,3.0,-0.22,-35.96,196.62,412.33,-6.18,True
1835,18.92,-96.62,3.0,-1.0,-69.01,249.48,599.34,-13.97,False
1836,14.35,8.85,3.0,-0.22,-36.11,196.87,413.21,-6.22,True
1837,13.46,29.44,3.0,-0.07,-29.69,186.6,376.87,-4.7,True
1838,15.26,-12.08,3.0,-0.38,-42.64,207.31,450.15,-7.76,False
1839,16.81,-47.87,3.0,-0.64,-53.8,225.16,513.29,-10.39,False
1840,13.91,19.03,3.0,-0.15,-32.94,191.8,395.25,-5.47,True
1841,16.61,-43.19,3.0,-0.6,-52.34,222.83,505.04,-10.04,False
1842,13.23,34.76,3.0,-0.03,-28.03,183.95,367.48,-4.31,True
1843,13.65,24.93,3.0,-0.1,-31.09,188.85,384.83,-5.03,True
1844,14.8,-1.59,3.0,-0.3,-39.37,202.08,431.63,-6.98,False
1845,13.41,30.54,3.0,-0.06,-29.34,186.05,374.93,-4.62,True
1846,13.7,23.84,3.0,-0.11,-31.44,189.4,386.76,-5.12,True
