,nuc,aexp,nd,ns,age,asexp,la,ld,target
1526,2.44,360.79,5.12,1.0,-29.97,236.1,483.31,185.17,True
1527,1.87,394.2,5.91,1.0,-41.36,258.45,487.52,184.12,True
1528,2.36,365.9,5.24,1.0,-31.71,239.52,483.96,185.01,True
1529,2.05,383.56,5.66,1.0,-37.74,251.34,486.18,184.45,True
1530,2.36,365.57,5.23,1.0,-31.6,239.29,483.91,185.02,True
1531,2.17,376.84,5.5,1.0,-35.44,246.84,485.33,184.67,True
1532,1.94,389.79,5.81,1.0,-39.86,255.51,486.97,184.26,True
1533,2.55,354.44,4.97,1.0,-27.8,231.84,482.51,185.37,True
1534,2.72,344.67,4.74,1.0,-24.47,225.31,481.28,185.68,True
1535,2.71,345.66,4.76,1.0,-24.81,225.97,481.41,185.65,True
1536,2.03,384.7,5.69,1.0,-38.12,252.1,486.32,184.42,True
1537,2.47,359.31,5.09,1.0,-29.47,235.11,483.13,185.22,True
1538,2.82,338.93,4.6,1.0,-22.52,221.46,480.56,185.86,True
1539,2.83,338.61,4.6,1.0,-22.41,221.25,480.52,185.87,True
1540,2.22,373.76,5.43,1.0,-34.39,244.77,484.95,184.76,True
1541,2.0,386.72,5.73,1.0,-38.81,253.45,486.58,184.36,True
1542,2.49,357.9,5.05,1.0,-28.99,234.16,482.95,185.26,True
1543,2.03,384.74,5.69,1.0,-38.14,252.13,486.33,184.42,True
1544,2.26,371.44,5.37,1.0,-33.6,243.22,484.65,184.84,True
1545,2.24,372.75,5.4,1.0,-34.05,244.1,484.82,184.8,True
1546,2.57,353.79,4.96,1.0,-27.58,231.41,482.43,185.39,True
1547,1.9,392.03,5.86,1.0,-40.62,257.01,487.25,184.19,True
1548,2.88,335.65,4.53,1.0,-21.4,219.27,480.14,185.96,True
1549,2.26,371.63,5.38,1.0,-33.67,243.35,484.68,184.83,True
1550,2.51,356.97,5.03,1.0,-28.67,233.54,482.83,185.29,True
1551,2.81,339.51,4.62,1.0,-22.72,221.86,480.63,185.84,True
1552,2.76,342.35,4.69,1.0,-23.68,223.75,480.99,185.75,True
1553,1.89,392.57,5.87,1.0,-40.81,257.37,487.32,184.17,True
1554,1.8,397.92,6.0,1.0,-42.63,260.95,487.99,184.0,True
1555,2.34,366.98,5.27,1.0,-32.08,240.24,484.09,184.98,True
1556,1.8,397.98,6.0,1.0,-42.65,260.99,488.0,184.0,True
1557,2.15,377.89,5.52,1.0,-35.8,247.54,485.47,184.63,True
1558,2.81,339.84,4.63,1.0,-22.83,222.08,480.67,185.83,True
1559,2.29,369.78,5.33,1.0,-33.04,242.11,484.44,184.89,True
1560,2.87,336.51,4.55,1.0,-21.69,219.85,480.25,185.94,True
1561,2.56,354.39,4.97,1.0,-27.79,231.81,482.51,185.37,True
1562,2.52,356.44,5.02,1.0,-28.49,233.18,482.76,185.31,True
1563,2.52,356.71,5.02,1.0,-28.58,233.37,482.8,185.3,True
1564,2.4,363.46,5.18,1.0,-30.88,237.89,483.65,185.09,True
1565,2.72,344.97,4.75,1.0,-24.58,225.51,481.32,185.67,True
1566,2.8,340.42,4.64,1.0,-23.03,222.46,480.75,185.81,True
1567,2.87,336.11,4.54,1.0,-21.56,219.58,480.2,185.95,True
1568,2.73,344.14,4.73,1.0,-24.29,224.95,481.21,185.7,True
1569,2.85,337.28,4.57,1.0,-21.95,220.36,480.35,185.91,True
1570,2.84,337.68,4.58,1.0,-22.09,220.63,480.4,185.9,True
1571,2.33,367.2,5.27,1.0,-32.16,240.39,484.12,184.97,True
1572,2.33,367.19,5.27,1.0,-32.15,240.38,484.12,184.97,True
1573,2.27,370.72,5.36,1.0,-33.36,242.74,484.56,184.86,True
1574,2.18,375.84,5.48,1.0,-35.1,246.17,485.21,184.7,True
1575,2.51,357.2,5.04,1.0,-28.75,233.69,482.86,185.28,True
1576,2.44,361.09,5.13,1.0,-30.07,236.3,483.35,185.16,True
1577,2.45,360.61,5.12,1.0,-29.91,235.97,483.29,185.18,True
1578,2.42,362.12,5.15,1.0,-30.42,236.99,483.48,185.13,True
1579,2.35,366.26,5.25,1.0,-31.84,239.76,484.0,185.0,True
1580,2.57,353.74,4.95,1.0,-27.57,231.38,482.42,185.39,True
1581,2.22,373.69,5.43,1.0,-34.37,244.73,484.94,184.77,True
1582,2.12,379.68,5.57,1.0,-36.41,248.74,485.69,184.58,True
1583,2.27,371.03,5.36,1.0,-33.46,242.95,484.6,184.85,True
1584,1.91,391.63,5.85,1.0,-40.48,256.74,487.2,184.2,True
1585,2.89,334.85,4.51,1.0,-21.13,218.73,480.04,185.99,True
1586,2.63,350.29,4.87,1.0,-26.39,229.07,481.99,185.5,True
1587,2.88,335.61,4.53,1.0,-21.39,219.24,480.14,185.96,True
1588,2.8,340.34,4.64,1.0,-23.0,222.41,480.74,185.82,True
1589,2.13,379.08,5.55,1.0,-36.21,248.34,485.62,184.6,True
1590,1.81,397.37,5.99,1.0,-42.44,260.58,487.92,184.02,True
1591,2.07,382.15,5.63,1.0,-37.25,250.39,486.0,184.5,True
1592,2.09,381.41,5.61,1.0,-37.0,249.9,485.91,184.52,True
1593,2.54,355.28,4.99,1.0,-28.09,232.41,482.62,185.35,True
1594,2.17,376.4,5.49,1.0,-35.29,246.54,485.28,184.68,True
1595,2.42,361.99,5.15,1.0,-30.38,236.9,483.46,185.13,True
1596,2.03,384.72,5.69,1.0,-38.13,252.11,486.33,184.42,True
1597,2.12,379.72,5.57,1.0,-36.42,248.76,485.7,184.58,True
1598,1.91,391.63,5.85,1.0,-40.49,256.74,487.2,184.2,True
1599,2.23,372.93,5.41,1.0,-34.11,244.22,484.84,184.79,True
1600,2.6,351.82,4.91,1.0,-26.91,230.09,482.18,185.45,True
1601,2.77,342.02,4.68,1.0,-23.57,223.53,480.95,185.76,True
1602,1.96,388.79,5.78,1.0,-39.52,254.83,486.84,184.29,True
1603,2.02,385.48,5.7,1.0,-38.39,252.62,486.42,184.39,True
1604,2.11,379.98,5.57,1.0,-36.51,248.94,485.73,184.57,True
1605,1.96,388.54,5.78,1.0,-39.43,254.67,486.81,184.3,True
1606,2.39,364.02,5.2,1.0,-31.07,238.25,483.72,185.07,True
1607,2.67,348.04,4.82,1.0,-25.62,227.56,481.71,185.57,True
1608,2.09,381.21,5.6,1.0,-36.93,249.76,485.88,184.53,True
1609,2.7,346.12,4.77,1.0,-24.97,226.28,481.46,185.63,True
1610,1.9,392.0,5.86,1.0,-40.61,256.99,487.24,184.19,True
1611,1.93,390.6,5.83,1.0,-40.13,256.04,487.07,184.23,True
1612,1.8,397.77,5.99,1.0,-42.58,260.84,487.97,184.01,True
1613,2.57,353.8,4.96,1.0,-27.59,231.42,482.43,185.39,True
1614,2.41,362.83,5.17,1.0,-30.67,237.46,483.57,185.11,True
1615,1.92,391.02,5.84,1.0,-40.28,256.33,487.12,184.22,True
1616,2.89,335.22,4.52,1.0,-21.25,218.98,480.09,185.98,True
1617,2.0,386.18,5.72,1.0,-38.63,253.09,486.51,184.37,True
1618,2.41,362.86,5.17,1.0,-30.68,237.48,483.57,185.11,True
1619,2.67,347.59,4.81,1.0,-25.47,227.26,481.65,185.59,True
1620,2.88,335.86,4.53,1.0,-21.47,219.41,480.17,185.96,True
1621,2.5,357.83,5.05,1.0,-28.96,234.12,482.94,185.27,True
1622,2.41,362.73,5.17,1.0,-30.63,237.4,483.56,185.11,True
1623,2.49,358.43,5.07,1.0,-29.17,234.51,483.01,185.25,True
1624,2.14,378.27,5.53,1.0,-35.93,247.79,485.51,184.62,True
1625,2.21,374.39,5.44,1.0,-34.61,245.2,485.03,184.74,True
1626,2.48,358.72,5.07,1.0,-29.26,234.71,483.05,185.24,True
1627,2.63,350.07,4.87,1.0,-26.31,228.92,481.96,185.51,True
1628,2.89,335.21,4.52,1.0,-21.25,218.97,480.09,185.98,True
1629,2.84,337.94,4.58,1.0,-22.18,220.8,480.43,185.89,True
1630,2.08,381.67,5.61,1.0,-37.09,250.07,485.94,184.51,True
1631,2.74,343.77,4.72,1.0,-24.17,224.71,481.17,185.71,True
1632,2.14,378.4,5.54,1.0,-35.98,247.88,485.53,184.62,True
1633,2.43,361.43,5.14,1.0,-30.19,236.52,483.39,185.15,True
1634,1.86,394.64,5.92,1.0,-41.51,258.75,487.58,184.11,True
1635,2.35,366.04,5.24,1.0,-31.76,239.61,483.97,185.01,True
1636,2.13,379.12,5.55,1.0,-36.22,248.36,485.62,184.59,True
1637,1.87,393.85,5.9,1.0,-41.24,258.23,487.48,184.13,True
1638,1.8,397.99,6.0,1.0,-42.65,260.99,488.0,184.0,True
1639,1.9,392.12,5.86,1.0,-40.65,257.06,487.26,184.19,True
1640,2.15,377.97,5.53,1.0,-35.83,247.59,485.48,184.63,True
1641,1.89,392.84,5.88,1.0,-40.9,257.55,487.35,184.16,True
1642,1.82,396.85,5.97,1.0,-42.26,260.23,487.85,184.04,True
1643,2.9,334.64,4.5,1.0,-21.05,218.59,480.02,186.0,True
1644,2.65,348.65,4.83,1.0,-25.83,227.97,481.78,185.55,True
1645,2.12,379.29,5.56,1.0,-36.28,248.48,485.64,184.59,True
1646,2.33,367.46,5.28,1.0,-32.24,240.56,484.15,184.96,True
1647,2.14,378.18,5.53,1.0,-35.9,247.73,485.5,184.62,True
1648,2.64,349.27,4.85,1.0,-26.04,228.39,481.86,185.53,True
1649,2.52,356.53,5.02,1.0,-28.52,233.25,482.78,185.31,True
1650,2.44,361.16,5.13,1.0,-30.1,236.35,483.36,185.16,True
1651,1.83,396.26,5.96,1.0,-42.06,259.83,487.78,184.05,True
1652,2.23,373.12,5.41,1.0,-34.17,244.35,484.87,184.78,True
1653,2.68,347.28,4.8,1.0,-25.36,227.05,481.61,185.6,True
1654,2.65,349.18,4.85,1.0,-26.01,228.32,481.85,185.54,True
1655,2.27,370.91,5.36,1.0,-33.42,242.87,484.59,184.85,True
1656,2.68,347.07,4.8,1.0,-25.29,226.91,481.58,185.6,True
1657,2.12,379.61,5.57,1.0,-36.39,248.69,485.68,184.58,True
1658,2.6,351.61,4.9,1.0,-26.84,229.95,482.16,185.46,True
1659,2.61,350.98,4.89,1.0,-26.63,229.53,482.08,185.48,True
1660,1.83,396.0,5.95,1.0,-41.97,259.66,487.75,184.06,True
1661,2.75,343.23,4.71,1.0,-23.98,224.34,481.1,185.73,True
1662,1.93,390.7,5.83,1.0,-40.17,256.12,487.08,184.23,True
1663,2.59,352.65,4.93,1.0,-27.2,230.65,482.29,185.43,True
1664,2.05,383.32,5.65,1.0,-37.65,251.17,486.15,184.46,True
1665,2.34,366.8,5.26,1.0,-32.02,240.12,484.07,184.98,True
1666,2.85,337.21,4.56,1.0,-21.93,220.31,480.34,185.91,True
1667,2.57,353.7,4.95,1.0,-27.55,231.35,482.42,185.4,True
1668,1.88,393.38,5.89,1.0,-41.08,257.91,487.42,184.15,True
1669,1.99,386.98,5.74,1.0,-38.9,253.63,486.61,184.35,True
1670,2.35,366.23,5.25,1.0,-31.83,239.74,484.0,185.0,True
1671,2.64,349.25,4.85,1.0,-26.04,228.37,481.86,185.54,True
1672,2.08,382.1,5.62,1.0,-37.24,250.36,486.0,184.5,True
1673,2.09,381.53,5.61,1.0,-37.04,249.97,485.92,184.52,True
1674,2.43,361.52,5.14,1.0,-30.22,236.58,483.4,185.15,True
1675,2.01,385.95,5.72,1.0,-38.55,252.93,486.48,184.38,True
1676,2.18,375.84,5.48,1.0,-35.1,246.17,485.21,184.7,True
1677,2.46,359.85,5.1,1.0,-29.65,235.47,483.19,185.2,True
1678,2.34,367.05,5.27,1.0,-32.11,240.29,484.1,184.97,True
1679,2.31,368.37,5.3,1.0,-32.55,241.17,484.27,184.93,True
1680,2.39,363.73,5.19,1.0,-30.97,238.07,483.68,185.08,True
1681,2.3,369.25,5.32,1.0,-32.86,241.76,484.38,184.91,True
1682,2.8,340.04,4.63,1.0,-22.89,222.21,480.7,185.83,True
1683,2.1,380.66,5.59,1.0,-36.75,249.4,485.82,184.55,True
1684,2.45,360.5,5.11,1.0,-29.87,235.9,483.28,185.18,True
1685,1.94,389.83,5.81,1.0,-39.87,255.53,486.97,184.26,True
1686,2.15,377.6,5.52,1.0,-35.7,247.34,485.43,184.64,True
1687,2.83,338.39,4.59,1.0,-22.33,221.1,480.49,185.88,True
1688,2.56,354.13,4.96,1.0,-27.7,231.64,482.47,185.38,True
1689,2.67,347.63,4.81,1.0,-25.48,227.29,481.65,185.59,True
1690,2.32,368.04,5.29,1.0,-32.44,240.95,484.23,184.94,True
1691,2.43,361.68,5.14,1.0,-30.27,236.69,483.42,185.14,True
1692,2.18,376.25,5.49,1.0,-35.24,246.44,485.26,184.68,True
1693,2.36,365.69,5.24,1.0,-31.64,239.37,483.93,185.02,True
1694,2.12,379.6,5.57,1.0,-36.39,248.69,485.68,184.58,True
1695,2.74,343.81,4.72,1.0,-24.18,224.73,481.17,185.71,True
1696,2.72,344.68,4.74,1.0,-24.48,225.31,481.28,185.68,True
1697,2.9,334.64,4.5,1.0,-21.05,218.59,480.02,186.0,True
1698,2.36,365.59,5.23,1.0,-31.61,239.31,483.92,185.02,True
1699,2.58,352.94,4.94,1.0,-27.29,230.84,482.32,185.42,True
1700,2.62,350.46,4.88,1.0,-26.45,229.19,482.01,185.5,True
1701,2.23,372.99,5.41,1.0,-34.13,244.26,484.85,184.79,True
1702,2.76,342.48,4.69,1.0,-23.73,223.84,481.01,185.75,True
1703,2.28,370.57,5.35,1.0,-33.31,242.64,484.54,184.86,True
1704,2.56,353.98,4.96,1.0,-27.65,231.54,482.45,185.39,True
1705,2.62,350.7,4.88,1.0,-26.53,229.34,482.04,185.49,True
1706,2.72,345.01,4.75,1.0,-24.59,225.54,481.32,185.67,True
1707,1.97,388.13,5.77,1.0,-39.29,254.39,486.76,184.31,True
1708,2.49,358.26,5.06,1.0,-29.11,234.4,482.99,185.25,True
1709,2.26,371.45,5.37,1.0,-33.6,243.23,484.65,184.84,True
1710,2.36,365.51,5.23,1.0,-31.58,239.26,483.91,185.02,True
1711,2.59,352.42,4.92,1.0,-27.12,230.49,482.26,185.44,True
1712,2.18,375.9,5.48,1.0,-35.12,246.21,485.22,184.7,True
1713,2.66,348.32,4.83,1.0,-25.72,227.75,481.74,185.56,True
1714,2.74,343.87,4.72,1.0,-24.2,224.77,481.18,185.71,True
1715,2.19,375.66,5.47,1.0,-35.04,246.05,485.19,184.7,True
1716,2.42,362.45,5.16,1.0,-30.54,237.21,483.52,185.12,True
1717,2.84,338.14,4.59,1.0,-22.25,220.93,480.46,185.89,True
1718,2.53,355.68,5.0,1.0,-28.23,232.68,482.67,185.33,True
1719,2.18,375.86,5.48,1.0,-35.11,246.18,485.21,184.7,True
1720,2.84,337.87,4.58,1.0,-22.16,220.76,480.42,185.89,True
1721,2.23,373.16,5.41,1.0,-34.19,244.37,484.87,184.78,True
1722,2.27,370.91,5.36,1.0,-33.42,242.87,484.59,184.85,True
1723,2.48,358.86,5.08,1.0,-29.31,234.8,483.07,185.23,True
1724,1.97,388.14,5.77,1.0,-39.3,254.4,486.76,184.31,True
1725,2.61,351.02,4.89,1.0,-26.64,229.55,482.08,185.48,True
1726,2.02,385.33,5.7,1.0,-38.34,252.52,486.4,184.4,True
1727,2.73,344.21,4.73,1.0,-24.32,225.0,481.22,185.69,True
1728,2.02,385.29,5.7,1.0,-38.32,252.49,486.4,184.4,True
1729,2.76,342.8,4.7,1.0,-23.84,224.06,481.05,185.74,True
1730,1.93,390.75,5.83,1.0,-40.19,256.15,487.09,184.23,True
1731,1.9,392.29,5.87,1.0,-40.71,257.18,487.28,184.18,True
1732,1.83,396.24,5.96,1.0,-42.06,259.82,487.78,184.06,True
1733,1.97,388.16,5.77,1.0,-39.3,254.41,486.76,184.31,True
1734,2.64,349.53,4.86,1.0,-26.13,228.56,481.89,185.53,True
1735,2.74,343.91,4.72,1.0,-24.21,224.79,481.18,185.7,True
1736,2.21,374.17,5.44,1.0,-34.53,245.05,485.0,184.75,True
1737,1.98,387.5,5.75,1.0,-39.08,253.97,486.68,184.33,True
1738,2.46,359.63,5.09,1.0,-29.57,235.32,483.17,185.21,True
1739,1.96,388.6,5.78,1.0,-39.45,254.71,486.82,184.3,True
1740,2.04,383.96,5.67,1.0,-37.87,251.61,486.23,184.44,True
1741,1.92,390.97,5.83,1.0,-40.26,256.3,487.11,184.22,True
1742,2.54,355.45,4.99,1.0,-28.15,232.52,482.64,185.34,True
1743,2.17,376.49,5.49,1.0,-35.32,246.61,485.29,184.68,True
1744,2.15,377.69,5.52,1.0,-35.73,247.4,485.44,184.64,True
1745,1.9,392.47,5.87,1.0,-40.77,257.3,487.3,184.17,True
1746,2.77,342.27,4.68,1.0,-23.66,223.7,480.98,185.76,True
1747,1.86,394.72,5.92,1.0,-41.54,258.8,487.59,184.1,True
1748,2.76,342.85,4.7,1.0,-23.85,224.09,481.05,185.74,True
1749,1.86,394.4,5.91,1.0,-41.43,258.59,487.55,184.11,True
1750,2.89,335.0,4.51,1.0,-21.18,218.84,480.06,185.98,True
1751,2.66,348.25,4.82,1.0,-25.7,227.7,481.73,185.57,True
1752,2.66,348.09,4.82,1.0,-25.64,227.6,481.71,185.57,True
1753,2.13,379.07,5.55,1.0,-36.2,248.33,485.62,184.6,True
1754,2.08,381.68,5.61,1.0,-37.09,250.08,485.94,184.51,True
1755,2.02,385.34,5.7,1.0,-38.34,252.53,486.41,184.4,True
1756,2.61,351.16,4.89,1.0,-26.69,229.65,482.1,185.48,True
1757,2.0,386.44,5.73,1.0,-38.72,253.27,486.54,184.36,True
1758,2.42,362.41,5.16,1.0,-30.52,237.18,483.52,185.12,True
1759,1.97,388.08,5.77,1.0,-39.27,254.36,486.75,184.31,True
1760,2.26,371.68,5.38,1.0,-33.68,243.39,484.68,184.83,True
1761,2.74,343.53,4.71,1.0,-24.09,224.54,481.14,185.72,True
1762,2.83,338.54,4.6,1.0,-22.38,221.2,480.51,185.87,True
1763,2.29,369.75,5.33,1.0,-33.02,242.09,484.44,184.89,True
1764,2.48,358.61,5.07,1.0,-29.23,234.63,483.04,185.24,True
1765,2.12,379.67,5.57,1.0,-36.41,248.73,485.69,184.58,True
1766,2.4,363.65,5.19,1.0,-30.95,238.01,483.67,185.08,True
1767,1.93,390.76,5.83,1.0,-40.19,256.15,487.09,184.23,True
1768,2.49,358.04,5.06,1.0,-29.03,234.25,482.97,185.26,True
1769,2.76,342.56,4.69,1.0,-23.76,223.9,481.02,185.75,True
1770,1.83,396.03,5.95,1.0,-41.98,259.68,487.75,184.06,True
1771,2.89,334.95,4.51,1.0,-21.16,218.8,480.06,185.99,True
1772,2.06,383.04,5.65,1.0,-37.56,250.99,486.11,184.47,True
1773,2.74,343.82,4.72,1.0,-24.19,224.74,481.17,185.71,True
1774,2.37,365.05,5.22,1.0,-31.42,238.95,483.85,185.04,True
1775,2.53,355.93,5.01,1.0,-28.31,232.84,482.7,185.33,True
1776,2.77,342.14,4.68,1.0,-23.61,223.62,480.96,185.76,True
1777,2.19,375.53,5.47,1.0,-35.0,245.96,485.17,184.71,True
1778,2.79,340.95,4.65,1.0,-23.21,222.81,480.81,185.8,True
1779,2.11,379.9,5.57,1.0,-36.49,248.89,485.72,184.57,True
1780,2.12,379.31,5.56,1.0,-36.28,248.49,485.65,184.59,True
1781,2.72,344.84,4.74,1.0,-24.53,225.42,481.3,185.67,True
1782,2.82,339.17,4.61,1.0,-22.6,221.62,480.59,185.85,True
1783,1.89,392.63,5.87,1.0,-40.82,257.4,487.32,184.17,True
1784,2.37,365.25,5.23,1.0,-31.49,239.08,483.87,185.03,True
1785,2.51,356.91,5.03,1.0,-28.65,233.5,482.82,185.29,True
1786,2.42,362.21,5.15,1.0,-30.46,237.05,483.49,185.13,True
1787,2.76,342.43,4.69,1.0,-23.71,223.81,481.0,185.75,True
1788,2.87,336.12,4.54,1.0,-21.56,219.59,480.2,185.95,True
1789,2.77,341.88,4.67,1.0,-23.52,223.44,480.93,185.77,True
1790,2.55,354.75,4.98,1.0,-27.91,232.05,482.55,185.36,True
1791,2.53,355.92,5.01,1.0,-28.31,232.83,482.7,185.33,True
1792,2.39,364.23,5.2,1.0,-31.14,238.4,483.74,185.06,True
1793,2.54,355.02,4.98,1.0,-28.0,232.23,482.58,185.35,True
1794,2.74,343.51,4.71,1.0,-24.08,224.53,481.13,185.72,True
1795,2.83,338.45,4.59,1.0,-22.36,221.15,480.5,185.88,True
1796,2.48,358.98,5.08,1.0,-29.36,234.89,483.08,185.23,True
1797,2.55,354.49,4.97,1.0,-27.82,231.88,482.52,185.37,True
1798,2.56,354.36,4.97,1.0,-27.78,231.79,482.5,185.37,True
1799,2.12,379.64,5.57,1.0,-36.4,248.71,485.69,184.58,True
1800,2.26,371.67,5.38,1.0,-33.68,243.38,484.68,184.83,True
1801,2.84,337.68,4.58,1.0,-22.09,220.63,480.4,185.9,True
1802,2.16,377.19,5.51,1.0,-35.56,247.07,485.38,184.66,True
1803,2.64,349.48,4.85,1.0,-26.11,228.52,481.89,185.53,True
1804,1.85,394.9,5.93,1.0,-41.6,258.92,487.61,184.1,True
1805,2.12,379.33,5.56,1.0,-36.29,248.5,485.65,184.59,True
1806,2.0,386.42,5.73,1.0,-38.71,253.25,486.54,184.36,True
1807,2.56,354.07,4.96,1.0,-27.68,231.6,482.47,185.38,True
1808,2.32,367.74,5.29,1.0,-32.34,240.75,484.19,184.95,True
1809,1.91,391.8,5.85,1.0,-40.54,256.85,487.22,184.2,True
1810,2.4,363.09,5.18,1.0,-30.76,237.64,483.6,185.1,True
1811,2.08,381.57,5.61,1.0,-37.05,250.0,485.93,184.52,True
1812,2.9,334.56,4.5,1.0,-21.03,218.54,480.01,186.0,True
1813,2.64,349.56,4.86,1.0,-26.14,228.58,481.9,185.53,True
1814,1.89,393.05,5.88,1.0,-40.97,257.69,487.38,184.16,True
1815,2.71,345.6,4.76,1.0,-24.79,225.93,481.4,185.65,True
1816,2.73,344.11,4.73,1.0,-24.28,224.93,481.21,185.7,True
1817,2.06,382.93,5.64,1.0,-37.52,250.91,486.1,184.47,True
1818,2.86,336.6,4.55,1.0,-21.72,219.9,480.26,185.93,True
1819,2.74,343.74,4.72,1.0,-24.16,224.69,481.16,185.71,True
1820,2.59,352.68,4.93,1.0,-27.2,230.67,482.29,185.43,True
1821,2.24,372.86,5.41,1.0,-34.09,244.18,484.83,184.79,True
1822,2.32,368.07,5.29,1.0,-32.45,240.97,484.23,184.94,True
1823,2.68,347.43,4.81,1.0,-25.41,227.15,481.63,185.59,True
1824,2.34,366.7,5.26,1.0,-31.98,240.05,484.06,184.99,True
1825,2.58,352.95,4.94,1.0,-27.3,230.85,482.32,185.42,True
1826,2.25,371.77,5.38,1.0,-33.71,243.44,484.7,184.83,True
1827,2.85,337.3,4.57,1.0,-21.96,220.37,480.35,185.91,True
1828,2.29,369.6,5.33,1.0,-32.97,241.99,484.42,184.89,True
1829,2.45,360.65,5.12,1.0,-29.92,236.0,483.29,185.18,True
1830,2.17,376.44,5.49,1.0,-35.31,246.57,485.28,184.68,True
1831,2.42,362.3,5.16,1.0,-30.49,237.11,483.5,185.12,True
1832,2.05,383.57,5.66,1.0,-37.74,251.34,486.18,184.45,True
1833,2.73,344.23,4.73,1.0,-24.33,225.02,481.23,185.69,True
1834,2.52,356.6,5.02,1.0,-28.54,233.29,482.78,185.3,True
1835,2.87,336.28,4.54,1.0,-21.61,219.69,480.22,185.94,True
1836,2.49,358.3,5.06,1.0,-29.12,234.43,483.0,185.25,True
1837,2.58,352.92,4.94,1.0,-27.29,230.83,482.32,185.42,True
1838,2.46,360.06,5.1,1.0,-29.72,235.6,483.22,185.2,True
1839,1.94,389.63,5.8,1.0,-39.8,255.4,486.95,184.26,True
1840,1.98,387.54,5.75,1.0,-39.09,254.0,486.68,184.33,True
1841,2.47,359.2,5.08,1.0,-29.43,235.03,483.11,185.22,True
1842,2.03,384.48,5.68,1.0,-38.05,251.95,486.3,184.43,True
1843,2.9,334.77,4.51,1.0,-21.1,218.68,480.03,185.99,True
1844,2.26,371.44,5.37,1.0,-33.6,243.22,484.65,184.84,True
1845,2.2,374.86,5.45,1.0,-34.77,245.51,485.09,184.73,True
1846,2.1,380.96,5.6,1.0,-36.85,249.59,485.85,184.54,True
1847,2.5,357.32,5.04,1.0,-28.79,233.77,482.88,185.28,True
1848,1.88,393.46,5.89,1.0,-41.11,257.96,487.43,184.14,True
1849,2.62,350.85,4.89,1.0,-26.58,229.44,482.06,185.49,True
1850,2.64,349.37,4.85,1.0,-26.08,228.45,481.87,185.53,True
1851,2.47,359.36,5.09,1.0,-29.48,235.14,483.13,185.22,True
1852,1.95,389.06,5.79,1.0,-39.61,255.02,486.87,184.28,True
1853,2.87,336.36,4.54,1.0,-21.64,219.75,480.23,185.94,True
1854,2.42,362.03,5.15,1.0,-30.39,236.93,483.47,185.13,True
1855,2.67,347.76,4.81,1.0,-25.53,227.38,481.67,185.58,True
1856,1.9,392.2,5.86,1.0,-40.68,257.12,487.27,184.18,True
1857,2.47,359.45,5.09,1.0,-29.51,235.2,483.14,185.21,True
1858,2.6,351.57,4.9,1.0,-26.83,229.92,482.15,185.46,True
1859,2.57,353.5,4.95,1.0,-27.48,231.21,482.39,185.4,True
1860,1.88,393.3,5.89,1.0,-41.05,257.85,487.41,184.15,True
1861,2.5,357.57,5.04,1.0,-28.87,233.94,482.91,185.27,True
1862,2.51,356.92,5.03,1.0,-28.65,233.5,482.82,185.29,True
1863,2.15,377.9,5.53,1.0,-35.8,247.55,485.47,184.63,True
1864,1.87,393.98,5.9,1.0,-41.29,258.31,487.49,184.13,True
1865,2.2,375.0,5.46,1.0,-34.82,245.61,485.1,184.72,True
1866,1.96,388.6,5.78,1.0,-39.45,254.71,486.82,184.3,True
1867,2.58,353.18,4.94,1.0,-27.38,231.0,482.35,185.41,True
1868,2.6,351.93,4.91,1.0,-26.95,230.17,482.2,185.45,True
1869,2.08,382.05,5.62,1.0,-37.22,250.33,485.99,184.5,True
1870,2.48,359.03,5.08,1.0,-29.37,234.92,483.09,185.23,True
1871,2.35,366.27,5.25,1.0,-31.84,239.76,484.0,185.0,True
1872,1.97,388.2,5.77,1.0,-39.32,254.44,486.77,184.31,True
1873,2.25,372.24,5.39,1.0,-33.88,243.76,484.76,184.81,True
1874,2.65,348.83,4.84,1.0,-25.89,228.09,481.81,185.55,True
1875,2.08,381.96,5.62,1.0,-37.19,250.26,485.98,184.51,True
1876,1.88,393.55,5.89,1.0,-41.14,258.02,487.44,184.14,True
1877,2.35,366.24,5.25,1.0,-31.83,239.74,484.0,185.0,True
1878,2.42,362.2,5.15,1.0,-30.45,237.04,483.49,185.13,True
1879,2.23,373.02,5.41,1.0,-34.14,244.28,484.85,184.79,True
1880,2.25,371.85,5.38,1.0,-33.74,243.5,484.71,184.82,True
1881,1.81,397.22,5.98,1.0,-42.39,260.48,487.9,184.02,True
1882,1.91,391.8,5.85,1.0,-40.54,256.85,487.22,184.2,True
1883,1.9,392.34,5.87,1.0,-40.73,257.21,487.29,184.18,True
1884,2.41,362.72,5.17,1.0,-30.63,237.39,483.56,185.11,True
1885,2.79,341.09,4.66,1.0,-23.25,222.91,480.83,185.79,True
1886,2.81,339.5,4.62,1.0,-22.71,221.85,480.63,185.84,True
1887,2.65,348.75,4.84,1.0,-25.87,228.04,481.8,185.55,True
1888,1.87,394.13,5.91,1.0,-41.34,258.41,487.51,184.12,True
1889,2.55,354.49,4.97,1.0,-27.82,231.88,482.52,185.37,True
1890,2.36,365.46,5.23,1.0,-31.56,239.22,483.9,185.02,True
1891,2.3,369.29,5.32,1.0,-32.87,241.78,484.38,184.9,True
1892,2.17,376.54,5.49,1.0,-35.34,246.64,485.3,184.68,True
