File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_LINE,MAJOR_LINE,target
226,1,0,1,1,51,1,1,102,5,1,2,56,0,2,0,5,2,0,2.48275862068966,1,1,0,1.0,3,3,True
227,2,0,1,0,5,0,2,28,1,0,1,7,0,1,0,4,1,2,3.88888888888889,2,1,0,1.0,3,0,False
228,6,0,1,3,2,0,1,40,3,0,4,25,0,1,0,4,2,0,4.16129032258065,1,1,0,0.333333333333333,4,2,False
229,1,0,1,0,2,1,1,24,1,0,0,2,0,1,0,1,1,0,1.66666666666667,1,1,0,1.0,2,0,False
230,0,0,1,4,0,2,2,253,1,0,3,85,0,1,1,10,1,0,2.85882352941176,1,1,0,1.0,4,4,False
231,0,0,1,1,0,0,1,16,1,0,0,3,0,1,0,0,2,2,2.0,2,1,0,0.0,1,0,False
232,1,0,1,1,11,0,1,25,1,0,0,11,0,1,0,4,1,0,3.33333333333333,1,1,0,0.0,4,2,False
233,1,0,2,0,24,1,2,62,1,0,0,24,0,1,0,5,1,0,2.44,1,1,0,0.666666666666667,3,6,False
234,2,1,1,3,0,0,2,30,3,0,9,19,0,2,0,9,2,0,3.22727272727273,1,1,0,0.0,2,2,False
235,0,0,1,0,0,0,1,18,1,1,2,6,0,2,0,2,2,0,2.57142857142857,1,1,0,0.0,3,0,False
236,0,0,1,0,0,0,1,16,1,0,0,2,0,2,0,1,2,1,1.0,1,1,0,0.0,2,0,False
237,0,1,1,1,0,0,1,20,1,0,1,4,0,2,0,0,2,0,1.4,0,1,0,0.0,1,0,False
238,0,0,1,1,0,0,1,20,1,0,0,4,0,3,0,1,2,0,1.25,0,1,0,0.0,1,2,False
239,1,0,1,0,8,0,1,26,1,0,0,8,0,1,0,12,1,0,2.77777777777778,1,1,0,1.0,4,1,False
240,0,0,1,0,0,0,3,21,1,0,3,5,0,2,0,7,2,0,4.6,0,1,0,0.0,1,0,False
241,2,0,1,6,2,2,3,23,1,0,0,1,2,1,0,1,1,0,4.0,1,1,0,0.0,1,2,False
242,0,1,1,0,0,4,1,23,1,0,0,0,0,1,3,0,1,7,1.0,1,1,0,0.0,1,0,False
243,0,3,1,0,0,0,1,34,1,0,0,0,0,0,0,0,0,0,1.0,1,1,0,0.0,1,0,False
244,0,13,1,0,0,7,1,130,1,0,0,0,0,1,26,8,2,1,0.846153846153846,0,1,0,1.0,4,3,False
245,0,4,1,0,0,4,1,48,2,0,13,2,0,1,1,2,1,0,0.833333333333333,0,0,0,1.0,2,0,False
246,0,3,1,0,0,0,1,28,1,0,0,0,0,0,0,0,0,4,1.0,1,1,0,0.0,3,2,False
247,0,1,1,0,0,8,1,27,1,0,0,0,0,0,1,2,0,4,1.0,1,1,0,1.0,2,0,False
248,0,38,1,0,0,6,1,306,1,0,99,0,0,1,1,6,1,0,0.710526315789474,0,1,0,1.0,3,6,False
249,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,2,False
250,0,0,1,1,2,2,2,46,1,0,8,8,0,1,0,1,1,0,1.25,1,0,0,0.0,3,1,False
251,0,0,1,1,0,1,1,24,1,0,1,3,0,4,0,1,1,4,2.33333333333333,1,1,0,0.0,2,1,False
252,0,4,1,0,0,5,1,41,1,0,0,0,0,0,1,0,0,0,0.5,0,1,0,0.0,1,0,False
253,0,0,1,1,0,0,1,21,1,0,2,3,0,3,0,2,1,2,2.66666666666667,1,1,0,0.0,3,1,False
254,0,1,1,0,0,7,1,33,1,0,0,0,0,1,40,1,1,151,1.0,1,1,0,0.0,3,2,False
255,0,0,1,1,0,0,1,21,1,0,2,4,0,3,0,2,1,2,2.5,1,1,0,0.0,3,1,False
256,0,0,1,1,0,0,1,21,1,0,1,3,0,3,1,0,1,6,2.0,1,1,0,0.0,2,2,False
257,0,0,1,1,0,0,1,21,1,0,1,4,0,3,0,1,1,2,3.0,1,1,0,0.0,3,1,False
258,0,0,1,1,0,0,1,21,1,0,1,2,0,3,0,1,1,2,2.5,1,1,0,0.0,4,0,False
259,0,0,1,1,1,0,1,23,1,1,1,3,0,3,0,0,1,3,3.5,1,1,0,1.0,1,1,False
260,0,0,1,1,0,0,1,21,1,0,0,2,0,3,0,0,1,2,2.0,2,1,0,0.0,1,1,False
261,0,1,1,0,0,3,1,35,1,0,0,0,0,0,0,0,0,0,1.0,1,1,0,0.0,1,0,False
262,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,False
263,0,1,1,0,0,0,1,22,1,0,0,0,0,0,0,0,0,3,1.0,1,1,0,0.0,3,1,False
264,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,2,False
265,0,0,1,4,2,3,1,42,1,0,7,6,0,1,0,2,2,0,3.0,1,1,0,0.0,2,0,False
266,0,0,1,0,0,0,1,19,1,0,1,6,0,1,0,5,2,0,1.5,1,1,0,0.0,1,0,False
267,0,0,1,0,0,0,1,26,1,0,1,6,0,1,10,4,2,0,0.5,0,1,0,1.0,2,0,False
268,0,0,1,0,0,0,2,29,1,0,3,4,0,1,0,7,2,1,4.25,1,1,0,1.0,1,0,False
269,0,0,2,1,0,2,2,61,1,9,1,8,0,1,5,22,2,1,4.29411764705882,1,1,0,1.0,3,1,False
270,0,0,2,0,0,0,2,20,1,0,1,6,0,1,0,1,2,1,2.5,1,1,0,1.0,2,1,False
271,0,0,1,0,0,0,1,21,1,0,0,2,0,1,6,3,2,0,1.0,1,1,0,1.0,1,0,False
272,1,1,2,1,6,1,3,33,3,0,0,7,0,1,2,9,2,0,5.55555555555556,0,1,0,0.75,2,2,False
273,0,0,1,1,1,2,1,67,1,3,3,16,0,2,0,10,1,1,2.73684210526316,1,1,0,1.0,1,4,True
274,3,0,2,2,1,4,4,90,1,9,3,2,1,1,2,16,2,1,8.0,1,1,0,1.0,3,4,False
275,0,0,8,0,0,0,12,23,1,0,0,1,0,2,0,1,1,2,13.0,13,12,0,1.0,3,2,False
276,0,0,3,0,1,1,3,26,1,0,0,2,0,2,0,4,1,1,3.0,2,1,0,1.0,2,0,True
277,0,2,2,0,0,1,3,89,4,7,17,33,0,2,2,24,3,0,3.5952380952381,0,1,0,0.727272727272727,1,4,False
278,0,0,1,0,0,0,1,21,1,1,3,2,0,1,0,2,1,3,3.0,3,1,0,0.0,2,1,False
279,0,0,1,0,0,0,1,31,1,0,3,10,0,1,0,16,2,0,1.0,0,1,0,0.0,1,0,False
280,0,0,1,0,0,0,1,23,1,1,0,1,0,2,0,1,1,0,2.0,1,1,0,1.0,1,1,False
281,0,0,1,0,0,1,1,26,1,1,0,1,0,3,0,3,1,2,3.5,2,1,0,1.0,2,3,False
282,0,0,1,0,0,0,3,23,1,0,0,1,0,2,0,3,1,3,6.0,6,3,0,1.0,3,1,False
283,1,0,3,1,0,2,3,27,1,0,1,2,3,2,0,4,1,2,5.0,2,1,0,1.0,1,1,False
284,0,0,1,0,0,0,2,22,1,0,4,3,0,2,0,5,1,1,3.66666666666667,1,1,0,1.0,1,1,False
285,0,0,1,0,0,0,2,23,1,0,4,3,0,2,0,6,1,1,4.0,1,1,0,1.0,4,1,False
286,1,0,1,0,0,0,2,30,1,4,1,5,0,3,0,5,1,0,3.3,2,1,0,1.0,1,0,False
287,1,0,2,1,0,1,2,37,1,0,2,7,0,1,0,3,2,2,3.25,1,1,0,1.0,3,2,False
288,0,0,1,0,0,0,1,22,1,0,3,3,0,2,0,3,1,1,2.66666666666667,1,1,0,1.0,1,0,False
289,0,0,1,0,0,0,1,21,1,0,2,3,0,2,0,2,1,1,2.33333333333333,1,1,0,1.0,5,0,False
290,0,0,7,0,0,4,7,26,1,0,0,1,5,2,0,4,1,3,5.0,5,7,0,1.0,2,3,False
291,0,0,1,0,0,0,1,22,1,0,0,2,0,3,16,3,2,2,1.5,1,1,0,0.0,1,0,False
292,0,0,1,1,0,2,2,70,3,8,2,7,0,1,1,8,2,0,4.2,1,1,0,1.0,1,0,False
293,16,2,1,0,4,1,2,371,1,33,66,153,0,2,6,110,3,0,3.94607843137255,0,1,0,0.740740740740741,2,12,False
294,0,0,1,1,2,0,1,26,1,0,2,7,0,1,1,0,2,0,2.14285714285714,1,1,0,1.0,1,0,False
295,0,0,1,0,0,0,1,19,1,1,0,10,0,1,1,2,2,1,2.63636363636364,2,1,0,0.0,2,0,False
296,0,0,1,1,0,6,2,172,1,10,1,12,0,2,105,12,2,0,3.18181818181818,0,1,0,1.0,4,5,False
297,1,0,3,2,0,2,4,31,1,1,1,1,1,1,0,7,2,2,6.0,1,1,0,1.0,2,4,False
298,0,0,1,0,0,1,1,37,1,4,5,7,0,2,49,8,2,3,2.09090909090909,1,1,0,1.0,2,5,False
299,1,0,1,1,0,0,1,40,1,4,3,24,0,2,0,11,2,1,3.37931034482759,1,1,0,1.0,1,2,False
300,1,0,1,1,1,1,5,23,1,0,1,1,1,1,0,7,2,4,7.0,3,2,0,0.0,2,1,False
301,5,0,1,1,0,0,2,42,4,5,6,31,0,3,0,16,3,0,2.75609756097561,0,1,0,1.0,1,1,False
302,0,0,1,0,0,2,1,132,1,10,8,24,0,2,88,17,4,0,2.32352941176471,0,1,0,1.0,3,3,False
303,0,0,1,0,0,0,1,21,1,2,2,7,0,1,3,6,2,1,1.88888888888889,1,1,0,1.0,2,0,False
304,1,0,1,0,1,0,2,63,1,2,11,45,0,1,0,12,2,0,3.16666666666667,1,1,0,1.0,2,5,False
305,8,0,2,2,9,2,4,70,1,0,8,5,0,1,0,5,2,2,6.69230769230769,2,1,0,1.0,2,1,False
306,3,0,1,1,0,1,2,55,1,4,7,24,0,2,1,16,2,0,4.48387096774194,0,1,0,1.0,2,1,False
307,0,0,1,0,0,0,1,26,1,2,1,23,0,2,0,5,2,0,3.12,0,1,0,0.0,1,1,False
308,7,0,1,0,0,0,2,21,1,0,3,7,0,1,1,5,2,1,3.42857142857143,1,1,0,1.0,4,2,False
309,0,0,1,0,0,0,1,21,1,0,0,2,0,1,0,3,2,2,2.0,2,1,0,0.0,1,0,False
310,1,0,2,0,0,4,2,99,1,1,6,14,0,1,8,2,2,1,1.875,1,1,0,1.0,2,1,False
311,0,0,1,1,0,0,1,21,1,2,2,8,0,2,1,2,2,0,1.6,0,1,0,0.833333333333333,1,1,False
312,0,0,1,0,0,0,2,26,1,0,2,3,0,1,0,4,2,2,5.66666666666667,3,1,0,1.0,1,0,False
313,0,0,2,3,0,1,4,27,1,4,2,1,0,1,0,7,2,2,5.8,1,1,0,1.0,4,3,False
314,1,0,1,2,2,3,2,56,1,2,5,8,0,1,1,2,2,1,3.18181818181818,1,1,0,1.0,1,0,False
315,1,0,1,0,1,1,2,80,1,6,3,23,0,2,16,6,1,0,2.73333333333333,0,1,0,0.666666666666667,3,2,False
316,0,0,1,1,2,2,2,28,1,2,0,1,0,1,2,1,2,1,3.0,2,1,0,0.0,2,1,False
317,5,0,2,0,0,3,4,101,1,7,5,12,1,2,6,9,2,1,5.375,1,1,0,0.666666666666667,2,6,False
318,0,0,1,0,0,1,2,26,1,0,1,3,0,1,2,3,2,0,1.66666666666667,0,1,0,0.0,2,0,False
319,0,0,1,0,0,0,1,21,1,4,0,1,0,4,10,5,1,0,2.0,1,1,0,0.0,2,2,False
320,0,0,1,0,0,0,1,23,1,2,2,7,0,2,93,4,2,2,2.11111111111111,1,1,0,1.0,3,4,False
321,0,0,1,0,0,0,1,24,1,0,0,2,0,3,1,0,1,0,1.5,1,1,0,0.0,1,0,False
322,3,0,1,0,1,0,1,61,18,9,5,104,0,2,0,15,2,1,2.87068965517241,1,1,0,0.0,2,4,False
323,0,0,1,0,0,0,1,37,1,4,4,13,0,2,1,2,2,0,1.23529411764706,0,1,0,1.0,1,1,False
324,0,0,1,0,0,0,2,45,1,0,18,36,0,1,0,22,2,1,2.83333333333333,1,1,0,1.0,3,5,True
325,0,0,1,0,0,0,1,23,1,0,3,7,0,1,0,6,2,1,2.0,1,1,0,0.0,2,2,False
326,0,0,1,0,0,0,1,21,1,0,3,7,0,1,0,4,2,1,2.42857142857143,1,1,0,1.0,1,0,False
327,0,0,1,0,0,0,2,25,1,3,1,2,0,4,0,7,1,1,4.6,2,1,0,0.0,3,2,False
328,0,0,1,0,0,0,2,22,1,3,3,8,0,2,1,1,2,0,2.54545454545455,1,1,0,1.0,2,2,False
329,2,3,1,1,3,2,2,140,4,8,15,22,0,2,0,14,3,0,3.71428571428571,0,1,0,0.833333333333333,1,4,False
330,1,0,1,0,0,0,2,20,1,0,2,4,0,1,0,1,3,1,2.0,1,1,0,0.0,1,0,False
331,0,0,1,0,0,2,3,30,1,0,0,4,1,1,2,4,2,2,5.25,2,1,0,1.0,2,0,False
332,0,0,1,0,0,0,2,21,1,0,2,9,0,1,0,2,2,1,3.22222222222222,1,1,0,0.0,1,0,False
333,1,1,1,1,0,1,2,59,1,1,10,26,0,1,1,19,3,0,4.06896551724138,0,1,0,0.8,2,4,False
334,0,0,1,0,0,0,1,19,1,0,0,6,0,1,0,3,2,0,1.83333333333333,1,1,0,0.0,1,0,False
335,0,0,1,0,0,0,1,19,1,0,0,6,0,1,0,3,2,0,1.0,1,1,0,0.0,1,0,False
336,0,1,1,0,0,0,1,21,1,0,0,1,0,2,0,2,1,0,3.0,2,1,0,0.0,1,0,False
337,0,0,1,1,0,0,1,24,1,0,1,6,0,3,0,3,2,0,2.66666666666667,1,1,0,1.0,2,0,False
338,0,0,1,0,0,1,2,33,1,1,2,6,0,3,0,6,1,0,2.28571428571429,1,1,0,1.0,2,4,False
339,0,0,1,1,0,0,2,30,1,6,3,8,0,3,0,6,2,0,3.07142857142857,1,1,0,1.0,3,3,False
340,0,0,1,0,0,0,1,21,1,0,1,4,0,1,0,1,2,0,1.5,1,1,0,1.0,1,0,False
341,0,0,0,0,0,0,0,21,1,0,0,0,0,3,1,0,1,0,0.0,0,0,0,0.0,3,1,False
342,0,0,0,0,0,0,0,21,1,0,0,0,0,2,1,0,1,0,0.0,0,0,0,0.0,2,2,False
343,0,0,1,0,0,0,1,17,1,0,0,2,1,1,0,5,2,2,5.5,5,1,1,0.5,2,1,False
344,0,0,1,0,0,0,1,16,1,0,1,5,0,3,8,3,2,0,1.2,1,1,0,0.0,1,0,False
345,0,0,1,1,0,1,1,38,2,0,4,28,0,1,0,9,2,1,2.25,1,1,0,0.666666666666667,1,2,True
346,0,0,2,1,0,5,2,50,1,0,2,5,0,1,0,7,2,0,4.2,1,1,0,1.0,1,0,False
347,0,0,1,0,0,0,1,22,1,0,0,1,0,1,0,0,2,2,3.0,3,1,0,0.0,2,0,False
348,0,0,1,0,0,0,2,23,1,1,1,9,0,1,0,2,2,0,2.4,1,1,0,1.0,3,1,False
349,0,0,1,0,0,3,1,54,1,2,2,6,0,2,0,3,2,0,1.75,0,1,0,1.0,1,1,False
350,0,0,1,0,0,0,2,27,1,1,1,6,0,1,0,5,2,1,2.28571428571429,1,1,0,1.0,2,3,False
351,0,0,0,0,0,0,0,20,1,0,0,0,0,3,1,0,1,0,0.0,0,0,0,0.0,1,0,False
352,0,2,1,0,0,1,3,33,2,1,1,6,0,2,0,5,2,0,3.44444444444444,1,1,0,1.0,2,0,False
353,1,0,1,8,0,1,2,39,2,0,14,13,0,2,0,8,2,0,4.07142857142857,1,1,0,1.0,2,1,False
354,0,0,1,0,0,1,2,50,1,3,3,13,0,1,1,6,2,0,3.875,1,1,0,0.5,4,4,False
355,0,0,1,0,0,0,1,19,1,0,0,6,0,1,0,3,2,0,1.16666666666667,1,1,0,0.0,1,0,False
356,0,1,1,7,3,0,2,34,9,14,12,25,0,3,5,12,3,0,4.575,0,1,0,0.0,2,1,False
357,1,14,2,1,0,11,3,263,1,0,5,0,0,1,1,0,1,0,2.93333333333333,0,1,0,0.5,2,2,False
358,1,3,1,1,0,12,2,284,2,0,4,12,0,2,0,2,2,0,2.6875,0,1,0,1.0,2,1,False
359,0,3,1,0,0,14,1,102,1,0,0,0,0,0,3,0,0,1,0.333333333333333,0,1,0,0.0,2,1,False
360,0,0,1,0,0,0,1,26,1,1,3,5,0,2,6,3,2,1,1.66666666666667,1,1,0,0.0,3,2,False
361,0,0,1,0,0,0,1,30,3,4,1,10,0,5,6,7,2,0,1.92857142857143,1,1,0,0.0,4,2,False
362,0,0,1,0,0,0,1,24,1,2,1,4,0,3,0,5,1,0,3.0,1,1,0,0.0,2,1,False
363,0,0,1,1,1,6,2,178,3,5,4,22,0,2,0,21,2,1,4.03703703703704,1,1,0,1.0,2,5,True
364,0,0,1,0,0,0,2,27,1,0,2,6,0,1,0,2,2,1,3.0,1,1,0,0.0,2,0,False
365,0,0,1,0,0,0,1,37,1,8,2,10,0,2,14,8,2,0,1.33333333333333,0,1,0,0.0,1,3,False
366,2,0,1,1,0,2,4,75,1,7,9,10,1,3,0,18,1,1,5.89473684210526,1,1,0,0.833333333333333,2,4,True
367,0,0,2,0,0,0,2,19,1,0,2,4,0,1,0,1,2,2,2.0,1,1,0,0.0,1,1,False
368,0,0,1,0,0,0,1,19,1,0,2,4,0,1,0,1,2,2,2.25,2,1,0,0.0,1,1,False
369,0,0,2,0,0,0,2,19,1,0,1,6,0,1,0,0,2,1,2.33333333333333,1,1,0,0.0,2,0,False
370,0,0,2,0,0,0,2,22,1,0,1,4,0,1,0,0,2,1,1.75,1,1,0,0.0,1,1,False
371,0,0,1,0,0,0,1,21,1,0,1,3,0,1,0,0,2,2,2.0,2,1,0,1.0,1,2,False
372,0,0,1,1,0,2,2,38,1,0,3,8,0,4,10,3,3,0,1.75,1,1,0,1.0,1,0,True
373,1,0,1,1,0,1,2,91,1,9,12,24,0,3,11,11,4,0,2.94117647058824,0,1,0,1.0,2,3,True
374,1,0,1,0,0,0,3,24,1,4,0,1,0,3,11,2,1,0,2.0,1,1,0,1.0,3,2,False
375,0,0,1,0,0,1,2,24,1,0,0,2,0,1,0,2,2,3,4.0,4,1,1,0.0,2,2,False
376,0,0,0,0,0,0,0,20,1,0,0,0,0,2,0,0,1,0,0.0,0,0,0,0.0,2,2,False
377,0,0,1,0,0,0,1,25,1,2,0,2,0,4,0,0,2,0,1.0,0,1,0,0.0,1,0,False
378,0,0,2,1,0,0,2,20,1,0,0,3,0,2,0,1,2,2,5.0,2,1,0,0.0,1,0,False
379,0,0,1,0,0,0,1,19,1,0,1,1,0,1,0,0,2,4,3.0,3,1,0,0.0,2,0,False
380,0,0,1,0,0,0,2,22,1,0,1,3,1,1,0,2,2,2,2.33333333333333,2,1,0,0.0,2,2,False
381,0,0,0,0,0,0,0,20,1,0,0,0,0,2,0,0,1,0,0.0,0,0,0,0.0,2,0,False
382,0,0,1,0,0,0,1,28,1,0,1,10,0,1,0,3,2,1,1.7,1,1,0,0.0,1,0,False
383,0,0,1,1,0,0,1,21,1,0,0,1,0,2,0,0,1,10,2.0,2,1,0,1.0,2,1,False
384,3,0,1,0,0,1,2,85,3,6,12,21,0,3,0,12,2,0,2.0,0,0,0,0.5,1,1,False
385,0,0,1,0,1,9,1,47,1,1,1,2,0,3,0,0,1,2,3.66666666666667,2,1,0,0.0,1,0,False
386,0,0,1,0,0,0,1,18,1,0,1,4,0,1,0,5,2,1,3.75,2,1,0,0.75,2,1,False
387,0,0,0,0,0,0,0,36,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,3,False
388,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2,2,False
389,0,0,1,1,0,0,1,26,1,0,1,4,0,4,0,3,1,3,4.25,1,1,0,1.0,2,2,False
390,0,0,1,1,0,0,1,24,1,0,1,5,0,4,0,3,1,2,4.0,1,1,0,0.0,3,1,False
391,0,1,1,0,0,5,1,33,1,0,0,0,0,0,18,0,0,23,1.0,1,1,0,0.0,2,0,False
392,0,2,1,0,0,0,1,22,1,0,0,0,0,0,0,0,0,2,1.0,1,1,0,0.0,3,1,False
393,3,0,2,0,0,2,3,71,3,0,11,13,1,1,0,15,3,1,7.125,1,1,0,0.75,2,4,False
394,0,0,1,0,3,3,1,53,1,0,0,7,0,1,0,5,3,0,3.14285714285714,1,1,0,1.0,2,3,False
395,0,0,1,1,0,0,1,21,1,0,3,4,0,4,0,1,1,3,2.0,1,1,0,0.0,3,2,False
396,0,1,1,0,0,0,1,21,1,0,0,0,0,0,0,0,0,0,1.0,1,1,0,0.0,1,3,False
397,0,0,1,0,1,0,1,19,1,0,0,4,0,1,0,4,3,0,2.0,1,1,0,0.0,2,1,False
398,0,0,1,0,1,0,1,19,1,0,0,4,0,1,0,4,3,1,2.0,1,1,0,0.0,2,1,False
399,0,2,1,0,0,0,1,21,1,0,0,0,0,0,0,1,0,1,1.0,1,1,0,0.0,3,0,False
400,0,2,1,0,0,0,1,21,1,0,0,0,0,0,0,0,0,0,1.0,1,1,0,0.0,3,0,False
401,0,2,1,0,0,0,1,21,1,0,0,0,0,0,0,0,0,5,1.0,1,1,0,0.0,2,1,False
402,0,0,1,0,1,0,1,19,2,0,0,6,0,1,0,4,3,0,2.16666666666667,1,1,0,0.0,1,1,False
403,0,1,1,0,0,0,1,22,1,0,0,0,0,0,0,0,0,0,1.0,1,1,0,0.0,2,2,False
404,0,0,1,0,0,0,1,19,1,1,1,2,0,1,12,1,2,1,1.66666666666667,1,1,0,0.0,1,1,False
405,5,0,2,1,0,0,2,27,6,0,3,16,0,2,0,12,2,1,5.04761904761905,1,1,0,0.0,1,1,False
406,0,1,1,0,0,6,1,28,1,0,0,0,0,1,1,0,1,1,1.0,1,1,0,0.0,1,0,False
407,0,0,0,0,0,0,0,19,1,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0.0,1,0,False
408,0,0,0,0,0,0,0,19,1,0,0,0,0,2,3,0,1,0,0.0,0,0,0,0.0,1,0,False
409,0,0,1,0,0,0,2,19,1,0,1,5,0,2,0,3,1,1,2.8,1,1,0,0.0,1,1,False
410,0,0,1,0,0,0,1,19,1,0,0,2,0,2,0,2,2,0,1.5,1,1,0,0.0,1,1,False
411,0,0,1,0,0,0,1,20,1,0,1,4,0,2,0,3,2,1,2.25,1,1,0,0.0,1,1,True
412,0,0,1,0,0,0,1,19,1,0,1,5,0,2,1,3,2,0,2.0,1,1,0,0.0,1,1,False
413,0,2,1,0,0,6,1,31,1,0,0,0,0,1,1,0,1,2,0.5,0,1,0,0.0,1,0,False
414,2,0,1,0,0,0,1,19,3,0,3,10,0,2,0,9,2,1,3.33333333333333,1,1,0,0.0,2,0,False
415,0,0,1,0,0,0,1,19,2,0,0,4,0,2,0,3,2,0,1.25,1,1,0,0.0,1,1,False
416,0,0,1,0,0,0,1,19,1,0,0,2,0,2,0,2,2,0,1.5,1,1,0,0.0,1,1,False
417,4,0,7,0,0,5,10,57,1,0,0,3,3,3,0,7,1,2,10.7142857142857,2,1,0,1.0,1,1,False
418,2,0,1,0,0,1,2,28,2,0,1,6,0,2,0,9,2,1,4.625,1,1,0,0.0,1,1,False
419,0,2,1,0,0,6,1,32,1,0,0,0,0,0,3,3,0,6,1.0,1,1,0,0.0,2,0,False
420,2,0,1,0,0,1,2,30,3,0,2,9,1,2,0,8,2,1,3.90909090909091,1,1,0,0.0,1,1,False
421,0,0,1,0,0,8,3,99,1,9,7,0,0,1,2,12,1,3,6.66666666666667,3,1,0,1.0,1,1,False
422,0,0,1,0,0,0,2,20,1,0,0,2,0,2,0,0,1,0,1.5,1,1,0,1.0,1,0,False
423,2,0,2,0,3,0,2,31,1,0,0,2,0,1,0,9,1,0,4.0,1,1,0,1.0,2,0,False
424,2,0,2,0,0,3,3,58,1,5,0,3,0,2,0,13,1,1,6.4,2,1,0,1.0,1,1,False
425,0,0,1,1,4,3,1,130,1,0,2,14,0,1,1,8,3,0,1.92857142857143,1,1,0,0.8,2,5,False
426,5,0,2,0,0,6,5,166,1,13,0,3,1,2,0,25,1,1,9.52380952380952,2,1,0,1.0,1,1,False
427,3,0,3,1,6,5,4,60,1,0,0,4,0,1,0,3,1,0,4.0,1,1,0,1.0,1,1,False
428,0,0,6,0,3,0,6,36,2,0,22,14,0,1,0,2,1,0,1.14285714285714,1,0,0,0.0,1,1,False
429,0,0,2,0,1,0,2,20,1,0,2,5,0,1,0,1,1,0,1.4,1,0,0,0.0,1,1,False
430,0,0,1,1,0,1,2,26,1,0,2,4,0,4,0,0,1,2,3.25,1,1,0,1.0,1,2,False
431,0,0,1,1,0,2,1,25,1,0,1,2,0,3,0,0,1,4,2.0,1,1,0,1.0,1,2,False
432,0,0,1,0,0,0,1,19,1,0,3,7,0,1,0,1,1,3,2.14285714285714,1,1,0,0.0,1,1,False
433,0,0,1,0,0,2,1,62,1,0,2,15,0,1,0,1,1,2,1.13333333333333,1,1,0,1.0,1,1,False
434,0,0,0,0,0,0,0,19,1,0,14,2,0,1,0,1,1,0,1.0,1,0,0,1.0,1,1,False
435,0,0,2,0,1,0,2,22,1,0,2,5,0,1,0,1,1,0,1.4,1,0,0,0.0,1,1,False
436,0,1,1,0,0,0,1,22,1,0,0,0,0,0,0,0,0,0,1.0,1,1,0,1.0,1,0,False
437,0,0,1,0,6,0,1,35,1,0,8,26,0,1,0,5,3,1,2.23076923076923,1,1,0,1.0,1,1,False
438,0,3,1,0,0,0,1,24,1,0,0,0,0,0,0,1,0,0,1.66666666666667,1,1,0,0.0,2,3,False
439,0,0,1,0,0,0,1,19,1,1,4,12,0,1,0,3,3,0,1.61538461538462,1,1,0,1.0,2,1,False
440,0,0,0,0,0,0,0,21,1,0,6,2,0,1,0,1,1,0,1.0,1,0,0,0.0,3,1,False
441,0,0,0,0,0,0,0,19,1,0,0,0,0,4,0,0,1,0,0.0,0,0,0,0.0,1,0,False
442,0,0,1,1,2,2,1,56,1,6,1,7,0,3,1,5,1,0,2.76923076923077,1,1,0,0.5,3,0,False
443,1,0,1,1,0,0,1,70,10,24,18,34,0,2,11,14,2,0,2.4406779661017,0,1,0,0.75,1,2,False
444,0,0,1,0,0,0,2,25,1,0,2,5,0,1,0,1,2,0,1.6,0,1,0,1.0,1,0,False
445,1,0,1,6,0,0,2,43,2,6,15,33,0,2,0,5,3,1,2.725,1,1,0,1.0,3,3,True
446,8,0,2,1,0,3,4,179,2,6,15,28,1,2,0,59,3,0,5.80952380952381,1,1,0,0.846153846153846,1,5,False
447,0,0,1,0,0,3,4,29,1,0,2,2,3,1,1,6,2,1,8.5,2,1,0,0.0,2,0,False
448,0,0,1,16,0,0,2,36,1,4,2,19,0,1,0,21,2,1,4.82608695652174,1,1,0,1.0,3,3,False
449,0,0,2,0,0,0,3,27,1,0,0,11,0,1,0,44,2,1,5.36363636363636,4,1,0,0.6,1,3,False
450,0,0,1,0,0,0,1,38,1,0,8,31,0,1,1,15,3,0,1.32258064516129,0,1,0,1.0,2,2,False
451,0,0,1,0,0,0,1,33,1,0,2,7,0,1,0,1,2,1,1.57142857142857,1,1,0,1.0,1,1,False
452,0,0,1,1,0,0,1,21,1,0,1,2,0,2,7,1,1,8,1.5,1,1,0,1.0,1,1,False
453,0,0,1,1,0,0,1,19,1,0,1,3,0,2,0,1,1,1,1.66666666666667,1,1,0,0.0,1,0,False
454,0,0,1,1,0,0,1,19,1,0,2,4,0,2,0,1,1,1,2.0,1,1,0,0.0,1,0,False
455,0,0,1,1,0,0,1,19,1,0,1,3,0,2,0,1,1,1,1.66666666666667,1,1,0,0.0,1,1,False
