File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,target
811,0,14,1,0,0,5,1,1,0,0,0,3.88,0,0,1,7,7,1,2.85714285714286,1,0,0,0.413793103448276,0.0,0,False
812,0,1,1,0,0,4,1,1,0,0,0,5.0,0,0,0,2,1,0,1.0,1,1,0,0.5,0.0,0,False
813,0,0,1,0,0,0,1,1,0,1,3,1.28,0,66,3,0,1,2,0.666666666666667,0,1,0,0.625,0.0,1,False
814,0,0,1,0,0,0,1,1,0,1,14,0.36,0,0,1,2,7,2,2.07142857142857,1,1,0,0.417582417582418,0.0,0,False
815,0,0,1,0,0,0,1,1,0,1,23,0.22,0,0,1,2,8,2,2.52173913043478,1,1,0,0.451127819548872,0.0,0,False
816,0,5,1,0,0,0,1,2,0,3,7,0.82,0,57,2,3,3,1,3.33333333333333,0,0,0,0.955056179775281,1.0,1,False
817,0,10,1,0,0,5,1,1,0,0,0,3.65,0,0,2,2,4,1,1.0,0,0,0,0.675925925925926,1.0,0,False
818,0,9,1,0,0,9,1,1,0,0,0,6.18,0,0,2,8,4,1,3.66666666666667,3,0,0,0.425373134328358,0.0,1,False
819,0,9,1,0,0,9,1,1,0,0,0,6.35,0,0,3,2,4,2,1.22222222222222,1,0,0,0.963503649635037,0.0,1,False
820,0,1,1,0,0,0,1,1,0,0,0,2.29,0,0,0,1,3,0,4.0,4,0,0,0.52,0.0,0,False
821,0,4,1,0,0,0,1,1,0,0,0,2.2,0,0,1,4,2,1,1.5,1,0,0,0.525,0.0,0,False
822,0,9,1,0,0,2,1,1,0,0,0,2.15,0,0,2,1,0,1,0.0,0,0,0,0.493333333333333,0.0,0,False
823,0,1,2,0,0,3,2,2,0,6,5,0.53,1,50,1,0,1,2,3.0,0,1,0,0.943548387096774,0.0,0,False
824,1,0,1,2,2,0,1,2,0,0,3,0.8,0,66,1,0,1,2,1.5,0,1,0,0.538461538461538,0.0,1,False
825,0,1,1,0,0,2,1,2,0,4,5,0.74,0,44,1,0,1,2,2.0,0,1,0,1.0,1.0,0,False
826,0,1,2,0,0,4,3,2,0,8,5,0.53,1,50,1,0,1,2,5.0,0,1,0,0.486666666666667,0.5,0,True
827,1,0,1,2,3,0,1,1,0,0,3,0.77,0,37,1,0,1,1,5.25,0,1,0,0.490909090909091,1.0,1,False
828,0,0,1,0,0,0,1,1,0,1,2,2.0,0,0,2,0,0,1,2.5,1,1,0,1.0,1.0,0,False
829,0,1,1,0,0,0,1,1,0,0,0,5.25,0,0,0,17,0,0,5.0,5,1,0,0.346153846153846,0.0,0,False
830,0,3,1,0,0,0,1,1,0,0,0,3.5,0,0,0,3,0,0,9.66666666666667,2,0,0,0.428571428571429,0.0,0,False
831,0,0,1,0,0,0,1,2,1,5,6,0.57,0,66,1,0,4,2,6.28571428571429,2,1,0,0.46875,1.0,1,False
832,0,0,1,0,0,3,2,1,0,4,6,0.8,0,33,1,0,0,1,5.16666666666667,1,1,0,0.490566037735849,1.0,0,False
833,0,0,0,0,0,0,0,1,0,5,0,2.62,0,0,0,0,0,0,0.0,0,0,0,0.4375,0.0,0,False
834,0,0,1,1,0,0,2,1,0,3,5,0.34,0,40,2,0,4,1,5.8,2,1,0,0.700934579439252,0.0,0,False
835,0,0,1,0,0,0,1,1,0,0,3,2.11,0,0,1,14,0,1,0.666666666666667,0,0,0,0.515151515151515,0.0,0,False
836,0,0,1,4,0,0,1,1,1,2,13,0.49,0,82,1,2,2,1,4.0,1,0,0,0.474137931034483,1.0,0,False
837,6,0,1,1,0,1,2,1,0,3,5,0.23,0,59,2,0,4,1,5.63636363636364,4,0,0,0.512820512820513,0.0,1,False
838,8,0,1,1,0,2,3,1,0,8,22,0.35,1,78,1,1,14,2,6.46666666666667,2,1,0,0.681818181818182,0.0,2,True
839,0,0,1,1,0,0,2,1,0,2,4,0.39,0,58,2,1,6,1,4.75,0,2,0,0.75,0.0,0,False
840,0,2,1,0,0,0,1,1,0,0,0,2.67,0,0,2,2,0,1,1.5,1,0,0,0.541666666666667,0.0,1,False
841,0,0,1,0,0,4,1,1,0,0,4,3.08,0,0,1,13,0,2,0.0,0,0,0,0.660714285714286,0.0,0,False
842,0,3,1,0,0,5,1,1,0,0,0,3.8,0,0,1,3,2,1,1.66666666666667,1,0,0,0.553571428571429,0.0,0,False
843,1,0,1,2,2,2,2,1,1,0,1,1.29,0,66,1,3,3,1,3.66666666666667,1,1,0,0.493670886075949,0.0,0,False
844,0,2,1,0,0,0,1,1,0,0,0,3.5,0,0,0,2,1,0,3.5,3,0,0,0.71875,0.0,0,False
845,0,0,1,1,0,0,2,1,0,3,7,0.39,0,57,2,0,4,2,2.71428571428571,1,1,0,0.739583333333333,0.0,0,False
846,0,0,1,0,0,13,1,1,0,0,2,2.0,1,0,3,0,7,1,1.0,1,1,0,0.61038961038961,1.0,0,False
847,9,0,1,9,0,1,2,5,0,27,35,0.21,0,93,1,0,3,3,3.15909090909091,1,1,0,0.690661478599222,0.0,1,False
848,0,0,1,0,0,2,2,1,1,0,0,1.05,3,0,2,0,5,1,2.0,2,6,1,0.557692307692308,1.0,1,False
849,1,2,2,1,2,0,2,3,0,2,1,0.38,0,33,1,0,2,2,2.5,0,1,0,0.446153846153846,1.0,0,False
850,0,0,1,2,0,0,2,2,3,8,25,0.19,0,88,1,0,8,3,1.85714285714286,0,0,0,0.69620253164557,1.0,2,False
851,0,0,1,0,0,0,2,1,1,0,0,0.73,1,0,2,0,5,1,2.0,2,6,1,0.674418604651163,0.0,1,False
852,0,0,1,2,0,0,1,4,0,14,24,0.16,0,100,2,0,3,2,1.91666666666667,0,0,0,0.704347826086957,0.5,1,False
853,0,0,1,0,0,0,2,1,1,0,0,0.67,4,0,2,0,6,1,2.0,2,7,1,0.666666666666667,0.0,1,False
854,0,1,1,0,0,0,1,1,0,4,9,0.32,0,70,2,0,2,1,2.0,1,1,0,1.0,1.0,0,False
855,2,3,1,1,0,0,3,4,1,32,50,0.1,0,93,1,0,16,2,2.71428571428571,0,1,0,0.439450686641698,0.76,2,True
856,0,0,1,0,0,1,2,1,0,0,5,0.43,0,0,2,1,8,1,1.8,1,1,0,0.544303797468354,1.0,0,False
857,2,1,2,1,0,0,3,4,2,26,35,0.1,1,90,2,0,18,2,2.875,0,1,0,0.584040747028862,1.0,3,True
858,0,0,1,0,0,1,1,1,0,0,5,0.42,0,0,2,0,11,1,1.6,1,1,0,0.551724137931034,1.0,0,False
859,0,0,1,1,0,0,2,1,0,2,4,0.39,0,50,1,0,2,1,4.75,2,2,0,0.6,0.0,0,False
860,0,0,1,1,0,1,1,1,0,0,2,2.55,0,100,2,0,0,1,1.5,0,1,0,0.652173913043478,0.0,0,False
861,3,2,1,5,0,0,3,6,0,17,10,0.14,0,81,2,0,5,2,4.93333333333333,1,1,0,0.548387096774194,0.555555555555556,1,False
862,0,0,1,0,0,4,1,1,0,0,7,5.17,0,0,0,2,0,0,1.14285714285714,0,0,0,1.0,1.0,0,False
863,1,0,1,0,1,1,2,1,0,0,7,0.4,1,0,1,0,8,2,2.0,0,0,0,1.0,1.0,0,False
864,0,0,1,0,0,0,1,1,0,0,7,1.19,0,0,1,0,0,2,1.71428571428571,0,0,0,1.0,1.0,0,False
865,0,0,1,0,0,0,1,1,0,2,3,0.7,0,0,2,0,2,1,4.0,4,3,0,0.553191489361702,0.0,0,False
866,0,0,1,0,0,0,1,1,0,2,21,0.4,0,85,2,0,3,2,1.85714285714286,0,1,0,0.428571428571429,1.0,0,False
867,0,0,1,0,0,1,1,1,0,0,4,0.68,0,0,2,0,8,1,1.25,0,1,0,0.483333333333333,1.0,0,False
868,0,0,1,0,0,0,1,1,0,1,3,0.83,0,33,2,0,3,1,2.66666666666667,2,3,0,0.807692307692308,0.0,0,False
869,0,0,1,2,0,0,1,1,10,6,7,0.24,0,86,5,0,6,1,1.88235294117647,0,0,0,0.843971631205674,0.0,0,False
870,0,0,1,0,0,0,1,1,1,0,0,1.5,0,0,3,0,4,1,2.0,2,3,0,0.692307692307692,0.0,0,False
871,0,0,1,0,0,0,1,1,0,1,6,0.61,0,33,2,0,2,1,3.66666666666667,1,1,0,0.433333333333333,0.0,1,False
872,0,0,1,0,0,0,1,1,0,3,7,0.49,0,76,2,0,0,1,1.42857142857143,0,0,0,1.0,0.0,0,False
873,1,0,1,1,0,5,2,1,2,5,6,0.83,0,70,2,0,0,1,3.44444444444444,0,0,0,1.0,0.0,0,False
874,1,0,2,0,0,0,2,2,3,5,4,0.28,1,60,5,0,8,2,3.25,0,1,0,1.0,0.0,0,False
875,0,0,1,0,0,0,1,4,5,0,8,0.2,0,0,3,0,4,2,2.0,0,1,0,1.0,0.0,0,False
876,0,4,1,1,1,0,1,3,0,4,10,0.38,0,80,1,1,3,2,2.0,1,0,0,1.0,0.0,0,False
877,0,0,1,0,0,0,1,1,0,4,7,0.5,0,57,1,0,2,1,3.71428571428571,2,1,0,1.0,0.0,0,False
878,0,3,2,1,0,1,3,2,0,5,3,0.27,2,56,1,0,2,2,3.0,1,2,0,1.0,0.0,0,False
879,1,0,1,4,0,1,2,3,0,0,6,0.33,0,93,2,0,6,2,1.0,0,1,0,0.567567567567568,1.0,0,False
880,0,0,1,1,0,0,2,1,2,5,4,0.37,0,66,1,0,2,2,3.66666666666667,1,1,0,0.764044943820225,0.0,1,False
881,0,0,1,0,0,1,1,1,0,1,6,0.93,0,33,1,0,1,2,1.66666666666667,0,0,0,0.898550724637681,0.0,0,False
882,0,0,1,0,0,0,1,1,0,1,6,1.04,0,33,1,0,1,2,1.5,0,0,0,0.890625,0.0,0,False
883,0,0,1,1,0,1,2,1,3,8,21,0.25,0,87,3,0,11,1,2.875,1,1,0,0.876712328767123,0.0,0,False
884,0,3,1,0,0,1,1,1,0,0,0,3.86,0,0,0,1,2,0,1.66666666666667,0,0,0,0.743589743589744,0.0,0,False
885,0,1,1,0,0,4,1,1,0,0,0,6.25,0,0,0,0,0,0,1.0,1,0,0,0.741935483870968,0.0,0,False
886,0,1,1,0,0,8,1,1,0,0,0,5.8,0,0,0,1,0,0,1.0,1,0,0,0.810810810810811,0.0,0,False
887,0,2,1,0,0,4,1,1,0,0,0,5.0,0,0,0,2,1,0,1.0,1,0,0,0.837209302325581,0.0,0,False
888,0,1,1,0,0,0,1,1,0,0,0,4.75,0,0,0,2,1,0,1.0,1,0,0,1.0,0.0,0,False
889,1,0,1,1,0,0,2,1,0,4,11,0.26,0,81,2,1,6,1,3.75,0,1,0,0.646258503401361,0.5,1,False
890,1,4,1,0,2,0,3,2,0,0,2,0.41,1,0,1,1,10,1,4.85714285714286,0,1,0,0.536585365853659,1.0,0,True
891,0,0,2,0,0,0,2,1,4,2,5,0.19,0,77,2,0,11,2,3.77777777777778,1,1,0,1.0,1.0,0,True
892,0,0,3,0,0,0,5,1,0,0,4,0.19,2,0,1,1,12,2,5.25,2,7,1,0.557971014492754,1.0,1,False
893,0,0,1,1,0,1,3,4,16,19,12,0.12,2,91,1,0,48,2,6.78571428571429,3,1,0,0.89,1.0,2,True
894,0,0,1,1,0,0,1,1,0,1,5,0.83,0,80,2,0,0,1,4.8,0,1,0,1.0,0.0,0,False
895,0,1,1,0,0,0,1,1,0,0,0,3.5,0,0,0,3,2,0,1.0,1,0,0,1.0,0.0,0,False
896,0,0,1,0,1,0,1,15,0,63,4,0.17,0,100,1,0,0,1,4.0,0,1,0,0.730769230769231,1.0,1,False
897,0,0,1,1,0,0,1,1,0,3,28,0.21,0,91,1,1,3,2,1.89285714285714,0,0,0,1.0,0.0,0,False
898,0,0,1,0,0,0,1,1,0,1,2,2.1,0,0,2,0,1,1,2.0,2,1,0,1.0,0.0,0,False
899,0,0,1,0,0,0,1,1,1,1,2,0.81,0,33,4,0,7,2,1.66666666666667,0,1,0,0.581818181818182,1.0,0,False
900,0,2,1,2,0,0,2,1,0,7,7,0.21,1,76,1,0,16,1,3.77777777777778,1,1,0,1.0,1.0,0,True
901,0,0,1,0,0,0,1,1,2,1,2,0.79,0,50,3,0,7,2,1.25,0,1,0,0.916666666666667,1.0,1,False
902,0,0,1,1,0,0,2,1,0,5,8,0.37,0,72,2,0,5,1,3.75,1,1,0,0.875,1.0,0,True
903,1,0,2,6,0,1,4,1,0,1,6,0.19,3,83,1,0,8,2,3.14285714285714,1,1,0,0.970731707317073,0.0,1,False
904,0,0,1,0,0,0,1,1,0,0,1,2.38,0,0,1,0,2,2,0.0,0,1,0,1.0,0.0,0,False
905,0,0,1,0,0,4,1,1,0,3,5,1.16,0,46,1,0,1,1,1.6,0,1,0,0.781609195402299,0.0,0,False
906,0,0,1,0,0,8,2,1,0,0,4,1.46,1,0,5,1,2,1,4.0,1,2,0,1.0,1.0,0,False
907,0,0,1,1,0,5,2,1,3,1,4,0.6,1,64,3,1,14,1,4.57142857142857,2,1,0,0.850515463917526,1.0,0,True
908,0,0,1,0,0,6,1,1,1,2,6,1.65,0,57,5,0,4,1,2.85714285714286,2,1,0,0.961240310077519,1.0,1,False
909,2,0,2,1,0,0,3,1,0,3,8,0.22,0,62,2,0,0,1,3.4,0,1,0,0.5,0.0,0,False
910,0,0,1,1,0,6,2,1,0,3,6,1.22,0,54,2,0,0,1,3.66666666666667,0,1,0,0.633333333333333,1.0,0,True
911,0,0,1,2,0,1,2,3,9,23,37,0.4,0,93,4,3,6,4,2.39130434782609,1,1,0,0.525,0.666666666666667,1,True
912,0,0,1,1,0,3,2,1,6,0,2,0.51,1,75,2,4,12,1,3.125,1,1,0,0.559748427672956,1.0,1,True
913,0,0,1,1,0,1,2,2,5,14,22,0.39,0,90,4,3,13,2,2.37037037037037,0,0,0,0.372881355932203,0.5,1,True
914,0,12,1,0,0,5,1,1,0,0,0,6.78,0,0,1,7,3,1,11.4166666666667,1,0,0,0.585987261146497,1.0,0,False
915,0,2,1,0,0,0,1,1,0,0,0,3.2,0,0,0,5,1,0,3.0,2,0,0,0.615384615384615,0.0,0,False
916,0,0,1,1,0,1,1,1,0,0,2,2.18,0,100,2,0,0,1,1.5,0,1,0,0.951219512195122,0.0,1,False
917,1,0,1,3,9,4,1,1,4,0,16,0.68,0,93,1,8,12,1,5.38095238095238,1,1,0,0.594202898550725,0.666666666666667,2,True
918,0,0,1,0,0,0,1,1,0,2,21,0.39,0,45,1,12,2,3,3.19047619047619,1,1,0,0.4,1.0,1,False
919,0,4,1,0,0,4,1,1,0,0,0,4.62,0,0,0,17,0,0,10.75,4,0,0,0.358490566037736,0.0,0,False
920,0,0,1,0,0,3,2,1,0,4,13,0.87,0,50,2,0,4,1,3.07692307692308,1,1,0,0.78125,1.0,1,False
921,0,0,1,0,0,0,1,1,0,0,4,1.81,0,0,1,0,3,2,0.25,0,1,0,1.0,1.0,0,False
922,0,0,1,0,0,3,1,1,0,0,3,5.83,0,0,0,1,0,0,0.0,0,0,0,1.0,1.0,0,False
923,4,0,1,8,3,5,2,1,0,3,6,1.02,0,80,1,0,8,1,6.1,1,1,0,1.0,1.0,0,False
924,2,0,1,2,3,3,1,1,0,5,9,0.9,0,70,1,0,3,2,3.45454545454545,1,1,0,1.0,1.0,0,False
925,0,0,1,0,0,4,1,1,0,0,4,6.14,0,0,0,1,0,0,0.0,0,0,0,1.0,1.0,0,False
926,0,4,1,0,0,4,1,1,0,0,0,3.55,0,0,1,3,2,1,8.25,1,0,0,0.586206896551724,0.0,0,False
927,0,0,1,0,0,0,1,1,0,1,7,0.68,0,0,1,0,2,2,1.28571428571429,1,1,0,0.627118644067797,0.0,0,False
928,0,0,1,0,0,1,1,1,1,3,8,0.95,0,66,2,3,1,2,2.77777777777778,0,1,0,0.6,0.0,0,False
929,0,0,1,1,0,1,1,1,2,4,8,0.73,0,76,3,1,2,2,1.8,0,1,0,0.595959595959596,0.0,0,False
930,0,0,1,1,0,1,1,1,1,1,12,0.65,0,80,2,3,3,2,2.0,0,0,0,0.601626016260163,1.0,0,False
931,0,0,1,0,0,1,1,1,1,3,4,1.26,0,53,3,3,0,2,2.8,1,1,0,0.440677966101695,0.0,0,False
932,0,3,1,0,0,3,1,1,0,0,0,4.0,0,0,1,2,0,1,1.0,0,0,0,0.808510638297872,0.0,0,False
933,0,9,1,0,0,0,1,1,0,0,0,1.28,0,0,1,1,3,2,0.555555555555556,0,0,0,0.622641509433962,0.0,0,False
934,0,0,1,0,0,0,1,1,0,8,13,0.38,0,81,1,2,6,2,2.0,1,1,0,0.90990990990991,0.0,0,False
935,0,0,1,1,0,2,3,1,1,6,8,0.31,2,73,2,1,13,1,5.0,1,1,0,0.843137254901961,0.0,0,False
936,0,0,1,1,0,1,2,1,5,3,8,0.26,1,84,2,1,12,1,3.92307692307692,0,0,0,0.829787234042553,0.0,0,False
937,0,0,1,0,0,0,1,1,0,1,2,1.54,0,0,2,0,0,1,3.5,3,1,0,0.780487804878049,0.0,0,False
938,0,0,1,0,0,2,1,1,2,1,4,1.18,0,83,1,1,3,1,2.16666666666667,1,0,0,0.858823529411765,0.0,0,False
939,0,0,1,0,0,0,1,1,0,2,6,0.74,0,50,2,0,0,2,1.5,0,0,0,0.873239436619718,0.0,0,False
940,0,0,1,0,0,0,1,1,0,1,2,1.11,0,0,2,0,3,1,3.0,2,3,0,0.720930232558139,0.0,0,False
941,0,0,1,0,0,0,1,1,1,2,9,0.68,0,70,1,1,0,2,1.1,0,0,0,0.894736842105263,0.0,0,False
942,0,0,1,3,0,1,2,1,16,16,34,0.26,0,93,4,2,15,4,2.76,0,1,0,0.789247311827957,0.0,0,False
943,0,0,1,1,0,1,2,1,6,0,3,0.33,1,88,2,1,19,1,3.66666666666667,1,1,0,0.722543352601156,1.0,1,False
944,0,0,1,1,0,0,1,3,5,5,11,0.29,0,78,3,0,12,2,1.75,0,0,0,0.707865168539326,0.0,0,False
945,1,0,1,3,0,0,2,1,1,15,26,0.18,0,89,1,1,8,3,2.46428571428571,0,0,0,0.701449275362319,0.6,0,True
946,2,0,1,4,2,1,4,1,0,1,7,0.18,0,57,2,1,16,1,4.44444444444444,1,1,0,0.689655172413793,0.5,1,True
947,0,0,1,0,1,1,1,2,0,5,12,0.53,0,81,1,0,7,2,1.66666666666667,0,0,0,0.613138686131387,0.0,0,False
948,0,0,1,1,0,1,3,1,2,6,9,0.25,0,77,2,0,4,1,3.27272727272727,1,0,0,0.606936416184971,1.0,1,False
949,0,0,1,0,0,3,1,1,0,1,3,2.62,0,0,1,0,0,2,1.33333333333333,1,1,0,0.678571428571429,0.0,0,False
950,0,0,1,0,0,2,2,1,1,1,13,0.62,0,64,2,0,0,1,3.71428571428571,0,1,0,0.687116564417178,1.0,0,False
951,0,0,1,0,0,0,1,1,1,1,5,0.86,0,16,2,0,1,1,2.0,0,1,0,0.557377049180328,0.0,1,False
952,2,0,1,0,0,0,2,1,0,8,20,0.31,0,75,1,0,6,2,4.90909090909091,0,1,0,0.5,0.0,0,False
953,0,0,1,0,0,0,1,1,1,1,5,0.83,0,16,2,0,1,1,2.0,0,1,0,0.580645161290323,0.0,1,False
954,3,0,1,1,0,1,2,4,5,14,29,0.25,0,85,2,4,3,2,5.40540540540541,1,1,0,0.715990453460621,1.0,0,False
955,0,3,1,0,0,4,1,1,0,0,0,5.83,0,0,0,1,0,0,2.0,0,0,0,0.625,0.0,0,False
956,0,1,1,0,0,0,1,1,0,0,0,4.0,0,0,0,6,1,0,1.0,1,0,0,0.380952380952381,0.0,0,False
957,0,0,1,0,1,5,3,1,0,0,1,1.79,0,0,1,0,3,1,1.0,1,4,1,1.0,1.0,0,False
958,0,0,1,5,0,4,2,1,0,2,8,0.72,0,66,1,0,0,1,3.0,0,1,0,0.718954248366013,0.0,0,False
959,3,0,1,0,0,6,3,1,0,5,4,0.7,0,74,1,0,1,1,5.0,2,2,1,0.634730538922156,1.0,0,True
960,1,0,1,0,1,3,1,1,0,0,1,0.84,0,0,1,0,7,1,3.0,0,1,0,0.709677419354839,1.0,0,False
961,0,0,1,0,0,0,1,1,0,4,11,0.3,0,59,2,0,1,1,4.09090909090909,0,1,0,1.0,0.0,0,False
962,1,0,1,0,0,0,1,1,0,2,8,0.56,0,27,2,0,1,1,7.44444444444444,0,1,0,0.98780487804878,0.0,1,False
963,0,0,1,0,0,0,1,1,0,3,9,0.38,0,44,1,0,0,1,13.3333333333333,1,1,0,1.0,0.0,0,False
964,2,0,1,0,45,0,1,1,0,0,44,0.09,0,0,1,0,1,1,3.43478260869565,0,0,0,1.0,0.0,0,False
965,0,1,1,0,0,6,1,1,0,0,0,7.5,0,0,0,7,0,0,4.0,4,0,0,0.444444444444444,0.0,0,False
966,1,0,2,2,0,0,2,1,2,0,1,0.31,0,75,2,0,0,1,3.25,1,1,0,0.536585365853659,0.5,0,True
967,0,0,1,0,0,2,2,1,0,3,26,0.42,0,64,2,0,1,2,2.69230769230769,0,1,0,0.557692307692308,0.0,0,False
968,1,0,1,1,0,2,2,1,0,2,22,0.42,0,55,2,0,1,2,5.43478260869565,2,1,0,0.547244094488189,0.0,1,False
969,2,0,1,0,0,2,3,1,0,2,3,0.37,1,70,1,0,0,1,4.2,2,2,0,0.9,0.0,1,False
970,1,0,1,2,3,3,2,1,0,0,3,0.66,0,62,1,0,0,1,3.0,0,1,0,0.547368421052632,0.0,0,False
971,0,0,1,4,4,4,2,1,0,6,8,0.59,0,91,1,0,0,1,6.25,1,1,0,0.53448275862069,0.0,0,False
972,0,0,1,0,0,0,1,1,0,3,13,0.41,0,64,1,0,0,1,3.76923076923077,1,1,0,0.818181818181818,0.0,0,False
973,6,0,2,0,14,0,4,1,1,0,8,0.08,1,0,1,0,1,1,6.53333333333333,0,1,0,0.620915032679739,1.0,1,False
974,0,0,1,0,0,0,1,1,0,1,3,1.23,0,0,1,0,0,1,2.66666666666667,1,1,0,0.794117647058823,0.0,0,False
975,1,0,1,0,4,0,1,1,0,0,4,0.62,0,0,1,0,0,1,17.8,0,1,0,0.56,0.0,0,False
976,1,0,1,3,11,1,2,1,0,0,11,0.36,0,91,1,0,1,1,3.83333333333333,0,1,0,0.685714285714286,1.0,0,False
977,1,0,1,0,6,0,2,1,0,0,6,0.25,0,0,1,0,0,1,10.1428571428571,0,1,0,0.640449438202247,0.0,0,False
978,1,0,1,0,1,0,1,1,0,0,1,1.42,0,0,1,0,0,1,7.5,0,1,0,0.5,0.0,0,False
979,0,0,1,0,0,2,3,1,0,3,10,0.48,1,26,1,4,0,1,7.2,1,1,0,0.968354430379747,1.0,1,False
980,1,0,1,1,0,8,3,1,1,2,2,0.89,1,66,1,0,2,1,2.5,1,2,0,1.0,1.0,0,False
981,0,0,1,0,0,0,1,1,0,1,3,1.23,0,0,1,0,0,1,9.0,1,1,0,0.457142857142857,0.0,0,False
982,0,0,1,1,0,4,1,1,1,1,5,1.88,0,66,2,1,0,1,3.16666666666667,0,1,0,0.411764705882353,0.0,0,False
983,0,0,1,1,0,2,1,1,0,1,10,1.18,0,50,2,0,1,4,1.9,0,1,0,1.0,0.0,0,False
984,1,0,2,0,2,2,2,1,0,0,2,1.47,0,0,1,0,0,1,2.0,0,1,0,0.519230769230769,0.0,0,False
985,1,0,1,14,23,0,3,1,0,0,23,0.13,0,91,1,0,2,1,5.16666666666667,0,1,0,0.401985111662531,0.0,2,False
986,0,0,3,0,0,0,4,1,0,0,2,0.54,2,0,2,0,0,1,1.0,0,3,0,1.0,0.0,0,False
987,0,0,3,0,0,0,3,1,2,0,1,0.75,0,0,1,1,0,3,2.0,1,1,0,0.571428571428571,0.0,0,False
988,0,0,2,0,0,0,2,1,3,0,0,0.78,0,0,2,0,2,1,2.0,2,2,0,0.763636363636364,0.0,0,False
989,0,0,1,0,0,2,2,1,1,1,5,0.65,0,66,1,0,2,1,8.0,2,0,0,0.767676767676768,0.0,1,False
990,0,0,1,1,1,1,2,1,2,3,6,0.56,0,75,1,3,1,2,8.25,1,0,0,0.673469387755102,1.0,0,False
991,0,0,1,0,0,0,1,1,0,3,7,0.46,0,52,1,0,1,1,6.85714285714286,1,1,0,0.655737704918033,0.0,1,False
992,0,0,1,1,0,0,2,1,0,2,4,0.48,0,41,1,0,4,1,5.0,3,1,0,0.563380281690141,0.0,1,False
993,1,1,1,1,1,0,1,17,0,6,18,0.13,0,87,1,14,3,2,2.2,0,1,0,0.664596273291925,0.0,0,False
994,3,0,1,0,14,1,2,2,0,6,19,0.17,0,71,1,0,1,1,5.40909090909091,0,1,0,0.595238095238095,0.0,2,False
995,0,0,1,1,0,0,1,1,0,0,1,2.29,0,100,2,0,0,1,2.0,2,1,0,0.384615384615385,0.0,0,False
996,0,0,1,0,0,3,2,1,0,1,8,0.76,0,25,1,0,0,2,1.625,0,1,0,1.0,1.0,0,False
997,0,0,1,0,0,0,1,1,0,0,6,0.45,0,0,1,0,4,2,1.0,0,0,0,0.897435897435897,0.0,0,False
998,0,6,1,0,0,3,1,1,0,0,0,3.08,0,0,0,5,1,0,7.0,0,0,0,0.9375,0.0,0,False
999,0,1,1,0,0,0,1,1,0,0,0,4.0,0,0,0,4,1,0,3.0,3,1,0,1.0,0.0,0,False
1000,0,0,1,0,0,0,2,1,0,5,13,0.3,0,76,1,0,2,5,6.15384615384615,0,1,0,0.847826086956522,0.0,1,True
1001,0,0,1,1,0,0,1,2,0,4,9,0.35,0,59,1,0,3,4,1.77777777777778,0,1,0,1.0,0.0,0,False
1002,0,0,3,1,0,1,5,1,1,0,1,0.33,3,50,1,0,1,2,5.0,3,4,1,0.683673469387755,1.0,1,False
1003,0,0,1,0,0,0,1,1,0,2,7,1.03,0,64,2,0,0,4,1.14285714285714,0,1,0,0.481481481481481,1.0,0,False
1004,0,0,1,1,0,2,1,1,2,2,9,0.36,1,69,4,0,8,1,1.27272727272727,0,1,0,0.513227513227513,0.0,2,False
1005,0,0,1,4,0,0,5,1,0,0,1,0.31,4,0,2,0,4,1,6.0,6,18,2,1.0,1.0,0,False
1006,0,0,1,0,1,1,2,1,2,0,5,0.42,0,0,2,0,7,1,0.142857142857143,0,0,0,0.616666666666667,1.0,0,True
1007,1,0,1,1,0,2,1,1,1,0,7,0.41,2,77,4,0,7,1,0.777777777777778,0,1,0,0.545454545454545,1.0,0,True
1008,0,0,1,1,0,0,1,2,5,6,4,0.21,1,69,3,0,2,2,3.44444444444444,2,1,0,0.79136690647482,0.0,0,False
1009,0,0,1,1,0,0,1,1,3,4,4,0.25,1,54,3,0,7,2,2.71428571428571,1,2,0,1.0,1.0,0,False
1010,0,0,1,1,0,0,2,1,5,6,3,0.23,1,69,3,0,2,2,3.625,2,1,0,0.854961832061069,0.0,0,False
1011,1,0,1,1,0,0,1,2,5,8,4,0.24,1,80,3,0,10,2,3.3,1,1,0,1.0,0.0,0,True
1012,0,0,1,1,0,1,2,1,2,3,2,0.36,1,56,3,0,4,1,2.5,1,2,0,1.0,1.0,0,False
1013,0,0,1,1,0,0,1,2,3,5,2,0.3,1,54,3,0,5,2,2.8,0,1,0,1.0,1.0,0,True
1014,1,0,1,8,0,0,2,6,0,7,15,0.09,4,70,2,0,15,2,4.75,0,0,0,0.787037037037037,1.0,0,False
1015,0,0,1,3,0,3,2,2,2,5,7,0.77,0,81,2,1,1,2,5.11111111111111,1,1,0,0.695035460992908,0.0,1,False
1016,0,0,1,0,0,3,1,1,0,0,1,2.0,0,0,2,0,2,1,0.0,0,5,0,0.96875,0.0,1,False
