File,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
692,142,19,2,8,44,0,380,7,3,15,0.07,0,498,100,3,0,50,2,6.22693726937269,0,5.31734317343173,1,0,0.84,0,261,0.392857142857143,0,2,11,True
693,14,0,1,2,2,0,47,2,2,7,0.07,1,72,88,3,0,25,2,2.89189189189189,0,5.51351351351351,1,1,0.766233766233766,0,24,0.4,0,4,2,True
694,11,0,1,3,2,0,7,2,1,7,0.02,0,56,84,3,0,20,2,4.0,0,5.53448275862069,1,1,0.557377049180328,0,0,0.0,0,4,2,True
695,8,0,1,1,10,0,67,5,0,1,0.15,1,35,69,3,0,27,2,3.42222222222222,0,6.22222222222222,1,1,0.764705882352941,0,12,0.5,0,4,7,False
696,20,2,2,3,14,0,90,5,0,14,0.14,0,66,90,3,0,16,2,3.45,0,3.6875,0,1,0.674418604651163,0,2,0.428571428571429,0,6,9,False
697,0,0,1,3,1,0,9,3,1,1,0.04,2,7,70,4,0,12,2,3.625,1,6.625,1,1,0.75,0,39,1.0,0,3,3,False
698,0,0,1,1,2,0,25,2,1,1,0.46,0,5,58,4,0,8,2,2.85714285714286,1,4.28571428571429,1,1,0.4,0,0,0.0,0,1,1,False
699,2,0,1,4,2,0,39,2,0,2,0.22,1,12,91,5,0,18,2,3.21428571428571,1,6.57142857142857,2,1,1.0,0,7,0.666666666666667,0,4,0,True
700,11,1,1,1,19,1,149,2,1,20,0.21,1,60,100,3,0,37,2,3.10126582278481,0,4.9873417721519,0,0,0.585365853658537,0,101,0.526315789473684,0,4,9,True
701,1,1,1,0,2,0,40,1,0,2,0.56,1,7,72,3,0,9,1,2.55555555555556,0,4.11111111111111,2,1,0.363636363636364,0,14,1.0,0,3,3,False
702,3,0,1,13,17,0,84,2,2,2,0.12,1,55,94,3,0,23,2,3.04166666666667,0,5.54166666666667,1,1,0.52,0,8,0.571428571428571,0,5,9,True
703,0,0,1,0,2,0,42,1,1,0,0.51,0,9,0,4,0,10,1,3.27272727272727,0,3.81818181818182,1,1,0.461538461538462,0,6,0.5,0,4,3,False
704,1,0,1,1,1,0,25,3,0,1,0.47,0,7,66,3,0,11,2,2.5,1,3.375,1,1,0.333333333333333,0,0,0.0,0,1,0,False
705,9,3,1,14,17,0,55,26,25,20,0.05,0,132,91,4,7,22,2,2.18791946308725,0,4.26174496644295,0,1,0.448863636363636,0,427,0.647058823529412,0,5,3,True
706,2,0,1,10,17,0,38,1,0,1,0.18,0,9,93,1,0,11,2,10.4615384615385,1,2.38461538461538,1,1,0.931034482758621,0,6,1.0,0,3,4,False
707,0,0,1,0,0,0,50,1,1,0,1.61,0,9,0,1,11,5,1,2.11111111111111,0,0.555555555555556,0,1,0.0833333333333333,0,0,1.0,0,1,0,False
708,0,0,1,0,0,0,31,1,0,0,1.07,0,7,0,2,0,5,1,0.285714285714286,0,0.285714285714286,0,1,0.0,0,0,1.0,0,1,0,False
709,0,0,1,0,0,0,31,1,0,1,0.66,0,8,12,2,0,7,1,5.25,2,1.875,1,1,0.0,0,0,1.0,0,1,0,False
710,0,0,1,0,0,0,31,1,0,1,0.42,0,9,44,2,0,9,1,5.11111111111111,1,2.22222222222222,1,1,0.363636363636364,0,0,1.0,0,1,0,False
711,0,0,1,0,0,0,31,1,0,1,0.53,0,7,28,2,0,6,1,5.71428571428571,2,1.85714285714286,1,1,0.444444444444444,0,0,1.0,0,1,0,False
712,0,0,1,0,0,0,31,1,0,2,0.36,1,7,0,2,0,6,1,8.28571428571429,3,3.85714285714286,2,1,0.444444444444444,0,0,1.0,0,1,0,False
713,0,0,1,0,0,0,31,1,0,2,0.43,0,7,28,2,0,6,1,7.0,3,2.42857142857143,1,1,0.444444444444444,0,0,1.0,0,1,0,False
714,0,0,1,0,0,0,31,1,0,3,0.32,1,7,0,2,0,6,1,9.42857142857143,4,4.14285714285714,2,1,0.444444444444444,0,0,1.0,0,1,0,False
715,0,0,1,0,0,0,31,1,0,3,0.36,0,7,28,2,0,6,1,7.71428571428571,4,2.71428571428571,1,1,0.444444444444444,0,0,1.0,0,1,0,False
716,0,0,1,0,0,0,31,1,0,4,0.3,1,7,0,2,0,6,1,10.5714285714286,5,4.42857142857143,2,1,0.444444444444444,0,0,1.0,0,1,0,False
717,1,0,1,0,0,0,34,1,0,2,0.37,1,8,31,2,0,7,1,7.375,3,3.75,1,1,0.5,0,0,1.0,0,1,0,False
718,1,0,1,0,0,1,39,1,0,3,0.33,1,8,25,2,0,7,1,9.25,4,5.25,3,1,0.5,0,0,1.0,0,1,0,False
719,0,0,1,0,0,0,59,1,0,8,0.66,0,17,69,1,0,6,1,7.47058823529412,2,2.35294117647059,1,1,0.210526315789474,0,0,1.0,0,2,1,False
720,0,0,1,1,0,0,73,2,0,9,0.39,0,54,100,1,0,9,1,15.462962962963,0,1.90740740740741,1,0,0.0526315789473684,0,0,1.0,0,3,3,True
721,0,0,1,5,2,0,61,1,0,1,0.27,0,45,96,1,7,17,2,8.82978723404255,0,3.21276595744681,0,1,0.26530612244898,0,0,0.0,0,2,0,True
722,0,1,1,0,0,0,30,1,0,0,6.0,0,1,0,0,57,3,0,8.0,8,1.0,1,1,0.0,0,0,0.0,0,1,0,False
723,0,10,1,0,0,5,68,1,0,0,4.86,0,10,0,0,1,1,0,3.6,0,0.9,0,1,0.384615384615385,0,0,0.0,0,2,0,False
724,17,15,3,6,0,0,40,6,1,20,0.07,0,53,71,2,1,6,2,6.47169811320755,1,3.94339622641509,0,1,1.4,0,0,0.0,0,1,0,False
725,0,7,1,0,0,7,62,1,0,0,5.64,0,7,0,0,1,0,0,0.0,0,0.714285714285714,0,1,0.0,0,0,0.0,0,2,1,False
726,0,46,1,1,0,3,233,1,0,0,2.99,0,60,100,0,2,11,0,35.2333333333333,0,0.85,0,1,0.0,0,0,0.5,0,5,4,False
727,0,6,1,0,0,1,34,1,0,0,3.78,0,6,0,1,1,0,1,1.66666666666667,0,1.0,1,1,0.0,0,0,0.0,0,1,0,False
728,0,0,1,0,0,0,34,1,0,0,4.25,0,2,0,0,14,3,0,2.5,2,1.0,1,1,0.6,0,0,0.0,0,3,0,False
729,0,0,1,0,0,0,28,1,1,0,1.65,0,2,0,3,0,2,1,4.5,4,3.0,2,1,0.0,0,0,1.0,0,1,0,False
730,0,0,4,0,0,0,31,1,0,0,0.82,0,2,0,2,0,8,1,5.0,1,4.5,1,1,1.5,0,2,1.0,0,1,0,False
731,0,0,1,2,0,0,31,1,0,6,0.38,0,13,86,1,1,9,2,6.92307692307692,1,1.76923076923077,1,1,0.4,0,2,1.0,0,1,0,False
732,19,0,2,17,0,0,61,2,1,5,0.06,1,46,88,2,1,22,2,11.4782608695652,1,12.8913043478261,1,1,1.06122448979592,0,12,1.0,0,1,3,False
733,1,0,2,0,0,6,66,1,1,8,0.49,1,5,47,1,0,9,2,12.4,1,6.0,1,1,1.57142857142857,0,2,1.0,0,1,0,False
734,0,0,1,0,0,0,28,3,0,1,0.15,0,31,6,2,0,8,2,3.90322580645161,2,2.96774193548387,2,1,0.371428571428571,0,2,1.0,0,2,1,True
735,0,0,1,3,2,5,173,1,0,2,2.58,0,23,98,1,2,8,1,0.36,0,1.2,1,1,0.111111111111111,0,4,1.0,0,2,5,False
736,1,0,1,0,1,0,41,1,0,2,0.75,0,12,61,2,0,11,1,3.92307692307692,0,2.38461538461538,0,1,0.0,0,0,0.0,0,1,1,True
737,0,0,1,0,0,0,31,1,0,2,1.19,0,17,94,1,2,4,1,7.52941176470588,0,1.11764705882353,1,1,0.0,0,0,0.0,0,1,0,False
738,0,0,1,0,0,0,0,1,0,0,0.0,0,3,0,4,0,4,1,3.0,1,4.66666666666667,2,1,1.0,0,0,0.5,0,1,1,False
739,0,0,1,1,0,0,0,1,0,2,0.0,0,2,50,1,0,4,1,15.0,3,2.5,2,1,0.0,0,2,1.0,0,1,0,False
740,18,0,1,2,3,0,0,1,11,1,0.0,0,48,85,2,3,18,1,8.07843137254902,1,4.58823529411765,1,1,0.679245283018868,0,0,1.0,0,1,1,True
741,0,0,1,0,0,0,31,1,0,0,4.43,0,2,0,0,0,2,0,0.0,0,0.5,0,1,0.0,0,0,0.0,0,1,0,False
742,0,0,1,0,0,0,0,1,0,0,0.0,0,3,0,4,0,3,1,2.66666666666667,0,2.66666666666667,2,1,0.8,0,0,0.0,0,1,0,False
743,0,0,1,0,0,0,0,1,1,0,0.0,0,2,0,3,0,3,1,2.0,1,2.5,2,1,0.0,0,0,0.0,0,1,0,False
744,0,0,1,0,0,0,0,1,0,0,0.0,0,3,0,4,0,3,1,3.0,1,2.66666666666667,2,1,0.8,0,0,0.0,0,1,0,False
745,0,0,1,0,0,0,0,1,1,0,0.0,0,2,0,3,10,3,1,9.0,4,3.5,3,1,0.0,0,0,0.0,0,1,0,False
746,4,0,1,0,1,0,4,1,0,3,0.06,0,6,66,4,0,8,1,5.42857142857143,1,5.0,2,1,1.11111111111111,0,0,0.0,0,1,0,True
747,5,0,1,0,4,0,0,1,25,2,0.0,0,43,57,2,0,18,1,8.40425531914894,2,5.1063829787234,2,1,0.755102040816326,0,24,1.0,0,1,0,False
748,0,0,0,0,0,0,29,1,0,4,7.25,0,2,100,1,0,0,1,0.0,0,1.0,1,0,0.0,0,0,0.0,0,3,0,False
749,1,0,1,29,0,1,14,1,0,0,0.41,0,1,100,1,0,0,1,0.0,0,1.0,1,1,0.0,0,2,1.0,0,4,0,False
750,6,0,1,0,3,0,34,1,5,4,0.21,0,21,88,2,1,18,1,4.875,1,3.58333333333333,1,1,0.307692307692308,0,0,1.0,0,1,2,True
751,8,0,1,0,3,0,44,1,4,4,0.24,0,25,89,2,1,18,1,5.17857142857143,1,3.53571428571429,1,1,0.333333333333333,0,2,1.0,0,1,0,False
752,0,0,1,0,0,0,12,1,0,0,2.4,0,1,0,1,2,2,1,2.0,2,1.0,1,1,0.0,0,0,0.0,0,1,0,True
753,0,0,1,0,0,0,0,1,0,0,0.0,0,1,0,0,2,3,0,3.0,3,1.0,1,1,0.0,0,0,0.0,0,1,0,False
754,0,0,1,0,2,0,32,1,3,0,1.14,0,3,0,3,1,10,1,6.0,4,2.8,2,1,0.0,0,0,0.0,0,1,0,False
755,0,0,1,0,2,0,32,1,3,0,1.14,0,3,0,3,0,10,1,5.8,4,2.8,2,1,0.0,0,0,0.0,0,1,0,False
756,1,0,1,0,1,0,32,1,1,0,1.45,0,3,0,4,0,10,1,4.75,1,2.75,2,1,0.0,0,0,0.0,0,1,2,False
757,0,0,1,0,0,0,0,1,0,2,0.0,0,8,50,1,0,1,2,1.875,0,2.0,1,1,0.0,0,0,0.0,0,2,0,False
758,1,0,1,17,0,0,31,1,0,2,0.51,0,1,100,1,0,0,1,0.0,0,1.0,1,1,0.0,0,0,0.0,0,5,0,False
759,0,0,1,0,3,2,151,1,2,5,0.75,0,45,90,1,2,12,1,6.22916666666667,0,1.6875,0,1,0.38,0,10,1.0,0,2,3,False
760,0,1,1,0,0,0,0,1,0,0,0.0,0,1,0,0,3,0,0,3.0,3,1.0,1,1,1.0,0,0,0.0,0,1,0,False
761,4,0,1,0,0,0,4,1,0,5,0.03,0,13,72,1,0,4,1,5.69230769230769,3,3.92307692307692,1,1,1.06666666666667,0,0,0.0,0,1,0,False
762,0,0,1,0,0,0,22,1,0,0,2.44,0,3,0,1,2,3,1,3.0,1,1.33333333333333,0,1,0.0,0,0,0.0,0,2,0,False
763,0,0,1,0,0,0,28,1,0,0,4.67,0,1,0,0,2,0,0,1.0,1,1.0,1,1,0.0,0,0,1.0,0,1,0,False
764,1,1,1,0,0,5,226,1,0,9,1.55,0,29,75,1,0,4,2,5.93103448275862,0,2.41379310344828,0,1,0.0967741935483871,0,0,1.0,0,3,3,True
765,0,0,1,0,1,0,31,2,0,4,0.74,0,7,60,2,20,2,1,6.875,1,2.25,1,1,0.0,0,0,0.0,0,4,2,False
766,0,0,1,0,0,0,31,1,0,0,5.17,0,2,0,0,6,1,0,1.5,1,1.0,1,1,0.0,0,0,0.0,0,2,0,False
767,6,0,1,1,1,0,62,1,2,4,0.32,0,24,86,2,0,24,1,4.84,1,3.92,1,1,0.444444444444444,0,64,1.0,0,3,0,False
768,4,0,1,0,3,1,86,1,2,5,0.37,0,20,80,2,1,33,1,5.91304347826087,1,5.73913043478261,1,1,0.92,0,244,1.0,0,2,1,True
769,13,0,2,57,32,0,46,2,1,5,0.09,0,2,98,2,0,19,1,8.94117647058824,2,5.97058823529412,1,1,0.684210526315789,0,1882,1.0,0,1,0,False
770,0,1,1,0,0,0,39,1,0,0,7.8,0,1,0,0,1,1,0,1.0,1,1.0,1,1,1.25,0,0,0.0,0,1,1,False
771,0,0,1,0,0,0,35,1,0,1,1.94,0,2,0,1,0,2,2,2.5,2,3.0,2,1,1.5,0,0,0.0,0,1,3,False
772,0,0,6,0,1,1,9,1,0,0,0.16,3,0,0,1,0,5,1,10.0,10,17.0,17,20,2.0,2,0,0.0,0,1,0,False
773,0,0,1,0,0,0,30,1,0,1,0.79,1,3,0,1,0,5,2,2.33333333333333,1,6.0,2,1,1.8,0,20,0.25,0,6,1,True
774,0,0,1,0,0,0,31,1,0,0,4.43,0,2,0,0,1,2,0,1.0,1,1.0,1,1,0.0,0,0,0.0,0,2,1,False
775,0,0,1,0,0,0,37,1,0,1,0.74,1,3,0,1,0,5,2,3.0,2,7.33333333333333,1,1,3.0,0,10,1.0,0,3,1,False
776,0,0,2,0,0,1,29,1,0,1,1.21,0,2,0,1,0,6,2,3.5,2,5.0,2,1,1.5,0,2,1.0,0,1,0,False
777,0,1,1,0,0,0,28,1,0,0,4.67,0,1,0,0,40,1,0,3.0,3,0.0,0,1,0.0,0,0,0.0,0,3,1,False
778,0,0,2,6,1,1,182,11,26,19,0.23,1,64,91,2,5,30,2,4.43076923076923,0,5.24615384615385,0,0,1.18181818181818,0,268,0.571428571428571,1,3,7,True
779,0,0,1,0,0,0,31,1,0,4,0.46,0,9,36,1,0,0,1,3.55555555555556,2,3.66666666666667,1,1,0.363636363636364,0,4,0.5,0,3,1,True
780,0,1,1,0,0,9,34,1,0,0,8.5,0,1,0,0,1,0,0,2.0,2,1.0,1,1,0.75,0,0,0.0,0,1,0,False
781,0,0,0,0,0,0,5,1,0,0,1.67,0,0,0,0,3,0,0,0.0,0,0.0,0,0,0.0,0,0,1.0,0,1,0,False
782,3,0,1,0,1,0,30,1,0,2,1.0,0,5,83,1,0,3,1,2.83333333333333,2,2.66666666666667,1,1,0.0,0,0,0.0,0,2,4,False
783,11,1,2,4,3,0,60,1,0,4,0.17,1,23,89,2,0,25,1,5.96153846153846,1,6.73076923076923,1,1,1.10714285714286,0,0,0.666666666666667,0,6,7,True
784,3,0,1,0,0,0,29,1,0,3,0.63,0,7,66,1,0,4,1,3.0,2,2.28571428571429,1,1,0.555555555555556,0,0,0.0,0,3,4,False
785,6,0,1,0,2,0,43,1,0,5,0.15,1,16,81,2,0,22,1,6.11111111111111,1,6.83333333333333,1,1,1.3,0,26,0.666666666666667,0,5,6,True
786,0,0,1,0,1,1,56,1,2,3,0.65,0,15,85,2,1,17,1,3.8125,1,3.125,1,1,0.666666666666667,0,0,0.0,0,1,1,False
787,0,0,1,4,1,10,132,2,0,3,2.32,0,7,93,1,2,17,1,2.875,1,1.125,0,1,0.272727272727273,0,0,1.0,0,3,1,False
788,0,0,3,29,6,0,36,1,0,0,0.29,0,0,98,1,0,15,1,4.83333333333333,3,4.5,2,1,0.625,0,48,1.0,0,3,0,False
789,0,0,1,0,0,0,5,1,0,0,0.04,0,30,0,2,0,11,1,3.66666666666667,0,3.43333333333333,0,1,0.0,0,0,0.0,0,2,0,False
790,0,0,1,1,0,0,12,2,0,0,1.0,0,2,100,1,75,4,2,1.5,1,2.0,1,1,0.0,0,0,0.0,0,2,1,False
791,0,2,1,1,0,0,31,2,0,0,1.72,0,4,100,1,5,5,2,1.5,1,1.5,0,1,0.0,0,0,0.0,0,2,0,False
792,3,0,1,0,0,0,40,4,0,10,0.31,0,16,75,2,1,5,2,3.3125,0,2.5625,0,1,0.714285714285714,0,0,0.0,0,5,3,False
793,0,0,1,0,0,0,29,1,0,0,2.42,0,2,0,2,2,2,1,3.0,1,2.5,2,1,0.0,0,0,0.0,0,3,3,False
794,0,1,1,0,0,0,6,1,0,10,0.26,0,5,92,1,0,0,1,1.2,0,1.4,1,0,0.0,0,0,0.0,0,1,0,False
795,0,0,1,2,0,1,20,1,1,0,0.4,0,9,88,3,0,3,1,2.88888888888889,2,2.22222222222222,1,1,0.75,0,0,1.0,0,1,0,False
796,0,0,3,3,0,1,38,1,0,1,0.18,0,18,66,6,0,4,1,3.88888888888889,1,3.22222222222222,1,1,0.8,0,0,0.0,0,2,0,False
797,14,0,1,0,0,1,76,1,0,1,0.37,0,38,15,2,0,4,1,3.07894736842105,1,1.86842105263158,0,1,0.4,0,4,1.0,0,2,1,False
798,0,0,1,3,0,1,35,1,1,0,0.38,0,25,94,2,2,2,1,1.56,0,2.48,1,1,0.148148148148148,0,4,1.0,0,2,0,False
799,0,0,1,3,0,2,41,1,0,1,0.37,0,16,76,3,1,4,1,2.625,1,2.375,1,1,0.666666666666667,0,0,0.0,0,2,0,False
800,0,0,3,3,0,1,38,1,0,1,0.2,0,18,66,5,1,4,1,3.83333333333333,1,2.94444444444444,1,1,0.8,0,0,0.0,0,2,0,False
801,0,0,2,3,0,2,35,1,0,1,0.22,0,16,57,4,1,4,1,3.6875,1,2.625,1,1,0.833333333333333,0,0,0.0,0,2,0,False
802,0,0,1,0,1,0,34,1,2,0,1.36,0,4,0,3,0,10,1,3.2,1,3.2,2,1,0.0,0,2,1.0,0,2,2,False
803,25,0,1,3,12,0,221,3,1,27,0.22,0,151,100,1,0,29,1,16.4110429447853,0,3.05521472392638,0,0,0.317365269461078,0,8,0.8,0,2,5,True
804,0,0,1,0,0,0,25,1,0,4,2.5,0,4,87,1,0,0,1,0.5,0,1.0,1,0,0.0,0,0,0.0,0,3,1,False
805,0,0,1,0,0,0,4,1,0,0,0.5,1,1,0,1,0,0,2,1.0,1,2.0,2,1,0.0,0,0,0.0,0,1,0,False
806,1,0,1,0,1,5,63,5,0,0,1.34,0,9,0,1,0,6,2,1.3,0,3.1,1,1,0.0,0,0,0.0,0,3,2,False
807,1,0,1,1,0,3,64,1,0,2,1.21,0,9,59,1,0,0,2,2.66666666666667,0,1.88888888888889,1,1,1.0,0,0,0.0,0,1,1,False
808,0,0,1,0,0,0,33,1,0,1,1.74,1,2,0,1,0,1,2,2.5,2,3.5,2,1,0.75,0,0,0.0,0,4,0,False
809,1,2,1,1,0,0,9,4,0,7,0.1,0,17,75,2,1,3,1,2.88235294117647,1,2.41176470588235,1,1,0.291666666666667,0,0,0.0,0,3,2,True
810,0,0,1,0,0,0,32,1,0,0,4.57,0,2,0,0,1,2,0,1.0,1,1.0,1,1,0.0,0,0,0.0,0,1,1,False
811,0,0,2,0,15,1,27,1,0,0,0.18,0,0,0,1,0,0,1,24.6666666666667,2,3.53333333333333,1,1,1.0,0,2,0.666666666666667,0,2,1,False
812,0,6,1,0,0,0,7,9,2,14,0.02,0,42,84,2,3,7,2,2.14285714285714,0,1.92857142857143,0,1,0.679245283018868,0,2,1.0,0,1,1,False
813,0,0,1,0,0,0,31,1,0,1,0.53,0,15,6,1,0,0,2,1.66666666666667,0,2.0,1,1,0.157894736842105,0,0,0.0,0,2,0,False
814,1,0,36,4,4,47,229,1,0,0,0.29,6,0,75,1,0,0,1,4.5,1,3.5,1,1,3.0,0,2826,0.666666666666667,0,1,2,False
815,14,0,2,6,29,0,39,3,0,10,0.05,1,22,100,2,0,8,1,4.01960784313725,0,3.23529411764706,1,0,0.927272727272727,0,8,1.0,0,1,0,False
816,1,0,1,1,0,3,64,1,0,2,1.21,0,9,59,1,0,0,2,2.66666666666667,0,1.88888888888889,1,1,0.272727272727273,0,0,0.0,0,1,0,False
817,19,1,4,15,22,0,59,6,0,8,0.09,1,13,92,1,2,3,2,5.62857142857143,1,3.4,1,1,1.54761904761905,0,38,0.5,0,3,5,True
818,1,0,1,0,1,0,40,8,8,2,0.21,0,33,94,2,2,3,2,1.52941176470588,0,2.76470588235294,0,1,0.534883720930233,0,0,0.0,0,1,1,False
819,0,0,2,0,13,1,54,1,0,0,0.71,0,0,0,1,0,0,1,5.61538461538461,1,3.15384615384615,1,1,1.0,0,0,0.0,0,5,0,False
820,0,0,0,0,0,0,28,1,0,0,9.33,0,0,0,2,0,0,1,0.0,0,0.0,0,0,1.66666666666667,0,0,0.0,0,1,0,False
821,2,3,1,1,11,0,44,4,0,9,0.22,0,14,90,1,0,2,2,3.32,1,3.12,1,1,0.733333333333333,0,0,0.0,0,1,0,False
822,2,1,1,1,3,9,383,1,0,7,1.35,1,28,81,1,0,10,1,7.29032258064516,1,4.29032258064516,1,1,0.696969696969697,0,30,1.0,0,2,1,True
823,19,0,2,4,2,3,275,1,0,10,0.3,1,65,86,1,0,10,3,4.05970149253731,0,5.77611940298507,1,1,1.31884057971015,0,248,0.909090909090909,0,2,3,True
824,0,0,0,0,0,0,28,1,0,0,7.0,0,0,0,2,0,0,1,0.0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,False
825,0,0,1,0,0,0,28,1,0,0,4.67,0,1,0,2,0,0,1,2.0,2,1.0,1,1,0.0,0,0,0.0,0,1,0,False
826,0,0,0,0,0,0,28,1,0,0,9.33,0,0,0,2,0,0,1,0.0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,False
827,0,0,1,1,2,0,0,3,1,2,0.0,0,7,66,3,0,9,2,2.33333333333333,1,3.33333333333333,2,1,0.0,0,3,1.0,0,1,0,False
828,0,0,1,10,0,5,129,1,0,1,1.47,0,14,81,1,0,2,2,7.57142857142857,1,1.71428571428571,1,1,0.375,0,0,0.0,0,2,1,False
829,0,0,1,0,0,0,32,1,0,1,1.1,0,4,0,1,0,0,3,1.0,0,1.5,1,1,0.666666666666667,0,0,0.0,0,1,1,False
830,1,0,1,12,1,0,10,2,0,7,0.04,0,37,90,1,0,8,1,9.26315789473684,1,1.68421052631579,0,1,0.609756097560976,0,0,1.0,0,1,3,True
831,0,0,1,0,1,0,0,1,0,3,0.0,0,3,75,1,0,0,1,1.0,0,1.0,1,0,0.666666666666667,0,0,0.0,0,1,0,False
832,0,0,1,5,0,2,95,1,0,0,2.07,0,31,100,0,1,7,0,4.19354838709677,0,0.67741935483871,0,1,0.0,0,0,1.0,0,2,1,True
833,0,0,1,0,0,0,43,4,5,6,0.48,0,14,50,2,3,7,3,2.57142857142857,0,4.42857142857143,1,1,0.315789473684211,0,6,1.0,0,1,0,False
834,0,0,1,0,0,0,43,1,0,4,0.66,0,6,50,2,0,7,1,4.33333333333333,1,5.83333333333333,1,2,1.0,1,2,1.0,0,4,1,True
835,0,0,1,0,0,1,48,1,0,3,1.07,0,6,55,2,0,5,1,3.83333333333333,2,3.33333333333333,1,1,0.5,0,21,0.666666666666667,0,4,1,True
836,0,0,2,1,5,0,11,1,0,0,0.07,1,0,80,1,0,1,1,4.8,2,6.0,2,1,2.42857142857143,0,0,0.0,0,1,2,False
837,3,6,1,2,1,0,27,12,0,16,0.1,0,37,80,2,8,3,2,2.73684210526316,0,2.39473684210526,0,1,0.745098039215686,0,0,0.0,0,1,0,False
838,0,0,1,1,0,0,1,1,0,0,0.05,0,4,75,2,0,0,1,7.25,4,1.5,1,1,0.0,0,0,0.0,0,4,1,True
839,2,0,1,1,7,0,35,1,1,0,0.24,0,14,100,2,1,4,1,4.33333333333333,0,3.14285714285714,1,1,0.608695652173913,0,34,0.5,0,3,2,False
840,1,0,1,1,3,0,30,1,0,0,0.39,0,15,100,3,0,0,1,0.166666666666667,0,1.11111111111111,1,1,0.0,0,0,0.0,0,3,0,False
841,1,0,2,5,1,0,27,1,0,4,0.43,0,7,80,1,0,2,1,5.625,0,2.375,1,1,0.4,0,0,0.0,0,4,1,True
842,0,0,1,0,1,2,4,1,0,0,0.05,4,1,0,1,0,5,1,3.5,1,12.5,2,2,2.5,1,12,1.0,0,2,0,False
843,0,0,1,0,0,0,31,1,0,0,2.58,0,2,0,1,0,3,2,1.0,1,2.5,2,1,0.0,0,0,0.0,0,2,0,False
844,0,0,1,1,4,0,31,1,0,0,0.24,0,17,100,2,0,0,1,2.0952380952381,0,2.61904761904762,1,1,0.565217391304348,0,0,0.0,0,2,1,False
845,0,1,2,9,47,2,147,3,0,14,0.49,0,0,98,1,0,7,1,7.25531914893617,2,3.12765957446809,1,1,0.666666666666667,0,0,0.0,0,1,0,True
846,33,0,2,16,38,8,721,20,0,2,0.52,1,39,96,1,18,11,2,4.25974025974026,1,3.88311688311688,0,1,0.704081632653061,0,100,0.5,0,5,4,True
847,10,0,2,1,12,0,31,1,0,0,0.13,2,0,75,1,0,0,1,5.66666666666667,4,3.08333333333333,1,1,2.21428571428571,0,1048,0.5,0,2,1,True
848,5,0,1,5,2,0,33,1,0,4,0.41,1,6,72,1,0,0,1,3.375,0,2.75,1,1,0.9,0,0,0.0,0,1,0,False
849,0,0,3,0,1,0,1,2,0,2,0.02,2,3,0,1,0,6,1,4.5,2,3.5,1,1,1.14285714285714,0,0,1.0,0,1,0,False
850,1,0,2,1,1,0,3,6,0,3,0.06,0,5,66,2,2,1,2,2.5,1,2.16666666666667,1,1,0.5625,0,0,1.0,0,1,0,True
851,4,0,1,34,0,1,52,2,0,7,0.11,0,16,83,2,0,2,1,7.0,0,4.5625,1,1,1.05263157894737,0,242,0.5,0,5,5,True
852,0,0,1,0,7,9,95,1,0,0,1.94,0,0,0,1,0,0,1,3.14285714285714,1,2.42857142857143,2,1,1.11111111111111,0,0,0.0,0,1,0,False
853,14,2,2,6,20,1,119,14,0,42,0.17,0,46,100,2,5,16,2,3.71212121212121,0,4.31818181818182,0,0,0.962962962962963,0,167,0.5,0,3,5,True
854,0,2,1,0,0,0,31,1,0,0,3.88,0,2,0,0,2,3,0,1.0,1,1.0,1,1,0.0,0,0,0.0,0,2,0,False
855,1,0,1,4,4,0,31,3,0,0,0.33,0,2,50,1,0,3,2,2.83333333333333,0,5.33333333333333,1,1,2.7,0,0,0.0,0,1,1,False
856,17,14,3,25,21,3,199,2,0,7,0.18,2,15,95,1,0,15,1,4.97222222222222,0,4.66666666666667,1,1,1.25641025641026,0,30,1.0,0,3,2,True
857,8,0,1,6,9,0,0,1,0,0,0.0,5,0,87,1,0,0,1,4.88888888888889,2,2.22222222222222,1,1,1.33333333333333,0,0,0.0,0,1,0,False
858,8,1,2,10,45,0,32,1,0,0,0.08,0,0,94,1,0,3,1,7.64444444444444,0,2.91111111111111,1,1,1.19148936170213,0,0,0.0,0,1,0,False
859,2,0,1,0,0,0,31,3,0,4,0.33,0,8,50,1,0,10,2,4.625,3,5.0,2,1,0.5,0,0,0.0,0,3,2,False
860,1,0,1,2,1,0,28,1,0,2,0.47,0,4,55,1,0,0,1,7.8,3,4.0,1,1,1.71428571428571,0,54,0.5,0,2,0,True
861,0,0,1,0,0,0,8,1,0,0,1.6,0,1,0,0,1,1,0,1.0,1,1.0,1,1,0.0,0,0,0.0,0,1,0,False
